row_id,group,partition
2025,5b1c78c29f7834a7c70fd04d143fe7b99f9100a85e267043fefffc5f3aa8a456,train
2026,d56d52d5321bfbff96bdb25e1af9f1b33667eaeeef949e714725309ae2fd7013,train
2027,d2bb10fc13966c7093e6877249e487a193edb95409569983eeab6bedc30a6185,train
2028,1c97ca530164fde362118a87554c87d8046de6cd0e660e94e107d0be3422acad,selection
2029,faa3ac188420887b53b53b551ef4c7dd394fb10d0a486fd7c427a33b19a80e79,train
2030,a3f8abbf2540b05cfa809d59189f3257df184a00a6e1517a3eae85da578e2fc1,selection
2031,4f22cf081fb8bc71b0bfca471cf232ae70f97d86abcd43a6af4c47743f95d1b3,evaluation
2032,d4131823f754693817e77cd7feb1c393da3c3bc26e13448d63f0471e9955bbc3,selection
2033,acfb676eff44530f45fb05bb00ddce955e0cdf7e40d41c23611bb537407d365e,selection
2034,cd09cecbc0bfb1b22dc56fbea9cf57063ff74f8203c761e4c7bb6f6bb8bbbff0,evaluation
2035,a652efc8d8f8bb6ba06c111a51849de014ebf0b9f1c070a1f74d544f8f380610,selection
2036,b17c4dc9612cc9595f49c7b8a59cd2bd3c85e8874025ea4745f2d311856ef82e,train
2037,4f22cf081fb8bc71b0bfca471cf232ae70f97d86abcd43a6af4c47743f95d1b3,evaluation
2038,b1c508077a3a76e11cc0e7f237471c18e881ebd8ff9c85e6e6a09e23247585d1,train
2039,a546b901dcf9c7b13851a02a1be3bdd0ee6a80b575f473830f8583d885e17f3b,train
2040,956189c892aad982d388cf57213db7b41ef8cb5498222615865c7ce5cb3d843f,evaluation
2041,b1c508077a3a76e11cc0e7f237471c18e881ebd8ff9c85e6e6a09e23247585d1,train
2042,ee28152b536f0ca969a8d6ce15a71f51b9ec2e4fbe5ea2568802a8570ce4e350,train
2043,a1c6e3f0923f5dbfc9d62e28f9af92eeb7435f01bcfca0737f60999989931570,train
2044,d269f3d8324bbf09c61f386793cad86685345b7ebe68948bf188051eb3fd46a8,train
2045,a546b901dcf9c7b13851a02a1be3bdd0ee6a80b575f473830f8583d885e17f3b,train
2046,b91fd5aa8e6edd71f8074489771401367be4c9201f2ad4a32fac902545297ff6,evaluation
2047,caf7bd5c758fa85d9aa65da46911e80f45ae418794e76810c00285088b0efc62,selection
2048,08dfbf756b82b21adf492968b5fbf0474cd8545aed227e06f09008ddec7bb59b,train
2049,15a1f10f60bd830809df866545b4d0f3b8d5a1655ad8121bbf295921d2c84ab7,train
2050,0eee7838eb11605cbf674677bf5f39dbea2bfdee19ba1c93b0cb4d96baff7b08,train
2051,a8e6c5605dd32e70e11eba5e13b104d259ccbe723a9431b4efd0c6e79817107e,train
2052,a8e6c5605dd32e70e11eba5e13b104d259ccbe723a9431b4efd0c6e79817107e,train
2053,05694fe37dc5e4745893c52a09cec2536422e2603855e67f0116d10808c2f0ca,train
2054,05694fe37dc5e4745893c52a09cec2536422e2603855e67f0116d10808c2f0ca,train
2055,ceb4d66dc94090ddf14c01ae20886d810bda8330cd18eeb028e48166cfe2a7a1,train
2056,a8e6c5605dd32e70e11eba5e13b104d259ccbe723a9431b4efd0c6e79817107e,train
2057,e4c1768978b4ac7cc333a29001fa08c124924ba9fa7fdcdc8a02e900a383a5ea,train
2058,b4ee6e5d7b37a5cdd242d3e7cc1a6b77d4569c6185d4f92631317878855dd2b4,selection
2059,a18de2e93ca80f2763d43fc6d2c079915c070014773175e76e3f23c5cb97c30a,selection
2060,27ddefa70b18e2eb2099a0ca2e8a5a922f72ea9e02ceebe759b0c48d457b8aaf,selection
2061,73133f756e2b7be86066dbc3c2ae13ed7fe8865a701c5343d08a99d998e79f7b,train
2062,a6c560f0d5afa7849e7c2358900a2de8a148fe78d165fff91d912c6980a380c7,train
2063,ffa67c9135d2fde901620f3d635ae263f88d24aa47c224daf045950219c3c477,train
2064,e43b8b9e71e12197d732344aa519edbe181f5f514e19416fa7028e72f879fc82,train
2065,95893091e2cc26ea950145e4bee3897c8a075dbf1953676c7b818b3871995050,train
2066,a405189e1dd62b0d3a50d07f68479cd8788093cef83e0a9aa16351d1d229567b,selection
2067,f761167503e297ad80b09239f89491e91d51442b086f457972a4ae2773d8f933,train
2068,a6c4086ba9ab7fbc2d1184c01dca5097a4594e0b4d6d7f96f30dc8d29c56e314,train
2069,f1431ac2473ff8c022d279a5416e4a95b98306f041e282e80c2f5fc0633789b6,train
2070,132f195daf24bad6e2cfb86f9d4f49d7cc47e94d77fba69a832bf0155fb5c612,train
2071,8b0d0ed9540090a92ae93640b728cec2c31aa59e30cc7795c187ee75a1500b29,evaluation
2072,4809b5722f91f0953ef57b45dac7983b74a73881a735c8b02567d048698c5757,train
2073,78a39642514c80aa6d8880bab2614a13d6514e8a35a5719b78d6351c0b287ec7,train
2074,e43b8b9e71e12197d732344aa519edbe181f5f514e19416fa7028e72f879fc82,train
2075,ffa67c9135d2fde901620f3d635ae263f88d24aa47c224daf045950219c3c477,train
2076,fbf4d22da9abf9759dc78449fe81d842bcf7e75645049399b0064546a4bde6ff,evaluation
2077,91628397ae416ad4023765e619019f925b48bb450211c0c478a541e89cc63e34,evaluation
2078,50627fa69cec77a83ab7634452b45fe2b92670407e3ebd1e0d1156f8bf874958,train
2079,c6a12184eb20bba794745388e679753f28bfd48aa1d3ded10f45bb8c86045ade,train
2080,fbf4d22da9abf9759dc78449fe81d842bcf7e75645049399b0064546a4bde6ff,evaluation
2081,77821a1f2dba273dea2e2d33acab8e196f5cd1eb2fbad39637edf6170a741d8d,train
2082,2748b70d1acce8c316d610d1482a57394ffeb0bff199880c9fe34c98b7fbd1b2,selection
2083,7897296fce3b4746907a281d3172c602280aca1b3df393301f348c314dfa582e,selection
2084,0724a02a2558f1f1a536f201399fe93ef9501a5161dfca0c785079848758602e,train
2085,0724a02a2558f1f1a536f201399fe93ef9501a5161dfca0c785079848758602e,train
2086,3291daff49033c5102afd841a8726c5f732207fc0f4006410e5db087d7baa46b,train
2087,b340a8e59d860545ea48880d93b7378ff2df4a470f7dfbf5b6961ae283991dcc,evaluation
2088,912e37bd486bbda7167680a09e7d353e8a808f76e1c622952253ea9cd75d6682,train
2089,0724a02a2558f1f1a536f201399fe93ef9501a5161dfca0c785079848758602e,train
2090,14926c1cb280e7a9be7ba5ec7922d3aaf95310498e6201dd89dfd07c114d6e94,train
2091,29430ef211f69816930c65008de7e40a59df298dbe8a3c47e6cfa60b3192b960,train
2092,3ce979140f07da78eac144bb895d479fef4d752f55bc6b420ffaf61de926e555,train
2093,627c066894e47ef5b7ad148cfa01819bcb099b607049e5fb5a379f9f6267720b,train
2094,627c066894e47ef5b7ad148cfa01819bcb099b607049e5fb5a379f9f6267720b,train
2095,c34e6882e5a41eaa1290df03d16f2db5d86651a598cc21ebcf3b0792e6dba6c0,train
2096,0a71f1aa7dbf4d30d05df34cb5e2b43cdc673c9305fc092522f1f5591431f61f,train
2097,19d9f89c6afddfcca205a35d4315b68e83cbd929b09c27d01c051d7aaec7d983,evaluation
2098,60ebcd55fffb55d9f5d2f40e740a6dabed5212b92e2a5ffaa5c52a5183227696,selection
2099,e0fdb28506683521d2e32d55611d095e69574563dfa3bd7605ecd320b246b29d,train
2100,19d9f89c6afddfcca205a35d4315b68e83cbd929b09c27d01c051d7aaec7d983,evaluation
2101,0bd8cceb0114d8fa4e4e62033d9add0a3ece96ec13f534cd970eae383d86c6f0,train
2102,52d83bd97ecdfa099fd6c58186593675bbe5f5a06b7bbda9cf967d424cb17949,train
2103,6bc0086078a3dd79e8b2ab4c10df1e35fcbb8ba6f6463a14a3261d132c96af9c,train
2104,e0fdb28506683521d2e32d55611d095e69574563dfa3bd7605ecd320b246b29d,train
2105,0a71f1aa7dbf4d30d05df34cb5e2b43cdc673c9305fc092522f1f5591431f61f,train
2106,14fbc43529cbc7d058c4769fb5fd5a9b8ca636d3d8db2f9b226ef43331f32b43,train
2107,f856ee74f801ccda4f44b278e526efcfdbd57e4aeaeeba65f676fb25ef0a441e,evaluation
2108,60ebcd55fffb55d9f5d2f40e740a6dabed5212b92e2a5ffaa5c52a5183227696,selection
2109,765f45b8b66652c7c17e9fa48e68ba65b19919a2013f56b7bf869de9fbf7c6a3,train
2110,70298c8c416fe2fb7ee833b9efa8de383fe1df21c33748076425831f2beab209,train
2111,70298c8c416fe2fb7ee833b9efa8de383fe1df21c33748076425831f2beab209,train
2112,70298c8c416fe2fb7ee833b9efa8de383fe1df21c33748076425831f2beab209,train
2113,38f35b17c73ba65357206db290ac5b329f0a8fddf9969886eb4dc2a4e48a4312,train
2114,765f45b8b66652c7c17e9fa48e68ba65b19919a2013f56b7bf869de9fbf7c6a3,train
2115,70298c8c416fe2fb7ee833b9efa8de383fe1df21c33748076425831f2beab209,train
2116,ed2b17ee891f8d68e4f9ec1b3a446a2ad1b410cb3a3f953d568450d576262ba1,train
2117,cb8d71ea67b68bc9d0ef9cd11a8a3a73528b08ff7b249b276895ea9402e6e637,train
2118,e81950355fbe7b5189b16de3bbcb264c4d998c39472ff9d8d7eba8fa08afe973,train
2119,5f44df12ee4e94da08bdd2201ae89c1b3517425140fe3d7c4943b1a3479f4c5d,train
2120,f7140597090bc8b40e4b1ba4aca30d046503ea5f5945a656857df2461e170142,train
2121,37c051e27f0f2448176a07845cbc544f080d2d71efcffc7fe6b69896d2dfe9ec,selection
2122,b74082b802fc3b8d161e967dd861851235e638216996b997f3f4932c5db6c93c,selection
2123,f7140597090bc8b40e4b1ba4aca30d046503ea5f5945a656857df2461e170142,train
2124,37c051e27f0f2448176a07845cbc544f080d2d71efcffc7fe6b69896d2dfe9ec,selection
2125,9ac41048a95625a7e1cd3650cb34e778cedcd1db7f24487b96814a22b4b2f744,train
2126,4d9ddc5094e20420d818cfe8c1e05d48022a67cd31ce6b47bbf3e93e4ea932dd,train
2127,dcfe8d0cc54d50409f5fab4b383bec5d4719cc79820d41ad4e96c6786904b556,evaluation
2128,073ea676e4af064e2931ab5e0f4c37bcce070cc93855ec57299d45e1b6c05d7e,selection
2129,e873f4066dae0d914185d326b30f00dbf0388496904b01eba80f4bb973deebea,train
2130,415c35de4a37ef3b4a916df61ece0236d7d837ce9e6303c82465d7ab3c1100b0,selection
2131,e944fc36f9313a87d0df0888aa39ecf004089a1d06e45ddc1d67bcd82c3c58ef,evaluation
2132,e944fc36f9313a87d0df0888aa39ecf004089a1d06e45ddc1d67bcd82c3c58ef,evaluation
2133,9c4d180d252ebd6c5f1a0b72ef1b885b874cc23788132d76343d5e75801a7f1a,evaluation
2134,fa2bf67174fdcb94de25847f3aa9d4d12c7c870db2bc0b570e3a122d889e295f,evaluation
2135,9b7d86ed4f22e4b3f99a1b9014f22c43d1fedba7217cc4ae55181d828ca6dfb8,selection
2136,c867182760c89328634c919c78eeb5723e3ce5ec436cf6a9349f1eacf7d08926,train
2137,9b7d86ed4f22e4b3f99a1b9014f22c43d1fedba7217cc4ae55181d828ca6dfb8,selection
2138,632efa78da616364d2e4b44a72eac380f46570e8d827084b90bf5e41856dc023,evaluation
2139,501500531528797beae1e72af703f7b2c706f840759b5b14978bab0adc27ac89,train
2140,db9db9191c4a7e4056bb5380206b43c94f81977040ff7d0df083f2ca3f015a5b,evaluation
2141,db9db9191c4a7e4056bb5380206b43c94f81977040ff7d0df083f2ca3f015a5b,evaluation
2142,14e88bef0483e5591a18720da2bd22b399c84bc45641b1e91b300c22fb0f2ea0,train
2143,4f9dc2b9571debfe7e9cf20637a07c68dea675f386e8b8cd9d680cb1aef68ded,selection
2144,400ae6970475b39b69dba7111c5d70c41ab8c53bce2c5d390ee0f7f2f48df000,selection
2145,4e4bb74e05490a9126d8e70c3098c8b553335c844213ec35723d4e8f8c722c00,selection
2146,93bab494bcaf6609925bf123df3bd26c8068680ac4e48d0c6253ea2ac2764a2a,selection
2147,c6ae8eafe2a8e0d88759c731c91356eb158109cac282072a775ad31a0dcb2b34,train
2148,501500531528797beae1e72af703f7b2c706f840759b5b14978bab0adc27ac89,train
2149,251fb85f14b4f5e0ac3b526d4fa8a847a165940e2441a4ff7a913fae4a6872ca,train
2150,f20c7600d17171094dc5163020640bafa7ad71c4fe2f2d04d572cb002f76283d,train
2151,db9db9191c4a7e4056bb5380206b43c94f81977040ff7d0df083f2ca3f015a5b,evaluation
2152,65a6cef97ac6dbaebbbe3304994efb388ff0f17d11268bc004b5782a80e088e5,train
2153,538321a9b003412fe5f6e2383929309e7bae94c1b33bb9da7a677c1f2fed0dcd,evaluation
2154,ffce070165c3b39d75cb0b0d0ad9c451a0c642367b88c367c5f1919fab94f251,selection
2155,df9e6239325a674c9d7a42544030b68c8288f1de5b1c1ba6bd871ae8bf715224,train
2156,af9ed2f0956056ce702f1c10e035611fde3c82334e92f6d54202afd3ccaa2299,train
2157,cd086bac08c27ba113ce0b3405be6613124dba383faa7ecccba8f535d399f451,evaluation
2158,ec413b2e9085f36cafca96e8f09b61647ef4160dc22916588ec4df7007a2d79f,selection
2159,4f27198a22174ce72e34398240face307d09621f3821b18ce4d3c63a8cb7651c,train
2160,afb1a397113c936e7738ea8a24617b8ac62f99de07d65168fc673ca23abe4a07,evaluation
2161,c9df815af1a96daa0d25eba54d13068c0b0ca5318fb6bfe94d7343551ea5b741,train
2162,edfca923c92d21c7eeb279236f290a4902d66dff4fbbbcdd6d1cbcfff2cbf10b,selection
2163,cd086bac08c27ba113ce0b3405be6613124dba383faa7ecccba8f535d399f451,evaluation
2164,567afc84e3f479ea556444324cafba70072544852c025ec0b4da3f164b2d55dc,selection
2165,5bdef08dd28e6f851e6df4b19188e8d88e80eb9ec21cd70f907c4942d0a828ed,train
2166,5bdef08dd28e6f851e6df4b19188e8d88e80eb9ec21cd70f907c4942d0a828ed,train
2167,7adc99dc5061a054c4b24580b42ccc1ba6b2d7b836a64999aec175029e1ed9ac,selection
2168,7adc99dc5061a054c4b24580b42ccc1ba6b2d7b836a64999aec175029e1ed9ac,selection
2169,7adc99dc5061a054c4b24580b42ccc1ba6b2d7b836a64999aec175029e1ed9ac,selection
2170,7adc99dc5061a054c4b24580b42ccc1ba6b2d7b836a64999aec175029e1ed9ac,selection
2171,7adc99dc5061a054c4b24580b42ccc1ba6b2d7b836a64999aec175029e1ed9ac,selection
2172,8cd25dabe23efcdfc7daaaf3d349dfb849037f968122c7d9309782c8a11b600a,selection
2173,eb45eb4342e6fff2c20246a1f1b2bf478e970e3c19358e0eed38e9d71be8d9c4,train
2174,7adc99dc5061a054c4b24580b42ccc1ba6b2d7b836a64999aec175029e1ed9ac,selection
2175,b5365c0678f0ae7a2c1065cc9d8b6b39865ff8ca899ba091c44d1cde90f6ec52,evaluation
2176,8cd25dabe23efcdfc7daaaf3d349dfb849037f968122c7d9309782c8a11b600a,selection
2177,a2d3e2662c58ebad7b37b7ad27b8e86e08404334aa784d865430114df43f04bc,selection
2178,eb45eb4342e6fff2c20246a1f1b2bf478e970e3c19358e0eed38e9d71be8d9c4,train
2179,c721b30b8a77bcf187d31ab3898a9cbbc31e9ae6b9a7f9bcacc8f692d323c0ab,selection
2180,67616df35a3cc5bdfcf9942b668291f9c8beae6e6c0215d2cdfc6feab8db8f53,train
2181,0b48ff7643eadc2fe1876a6f711b47860d06e739a67ad3000f6a3af45f26fab6,train
2182,8748d4fc34336631b65a699e11b160335ad3e5150a4dfccf4f78b524c7e14be4,train
2183,7da5059241be458988839b1d8ce6398b966d279606760ef1149c4e8e2b995f04,selection
2184,1bca0fb7af63c35b7d2b3426bb318a66309a98e9ef2d4fbc98987a90eac8720e,evaluation
2185,f7654c1c91249ec80ae9d6b59c3c47265dad9243da7e68084817aa29c4496546,evaluation
2186,9166b3096f3e8c459d2d09a2abafdc453fac245c124445ec647e46144f45ecb9,train
2187,732afe2e4cc4fdf2979809603b04dff64e86e88dfb0c479967a0a463924f4075,selection
2188,fa412a7e63f46aa1e60f4e25c5def488e9a9643c646007dcc2c9f42b6ae8925c,train
2189,070f039d4dc4af99029236f518af9090e7ab18b254e103f38cb2402b7289b862,train
2190,f083ad24129516759663075f03fe8792e068a04142485bdd6803704017b27cce,train
2191,f16d8046c0c0738ccfb0e63aa458aec24f315b45404b3e34d28555b439980137,evaluation
2192,5a74944f3701b8c3ad9e345ed1721bd61aec821421d4c686fc230530e657ee16,train
2193,070f039d4dc4af99029236f518af9090e7ab18b254e103f38cb2402b7289b862,train
2194,fa412a7e63f46aa1e60f4e25c5def488e9a9643c646007dcc2c9f42b6ae8925c,train
2195,732afe2e4cc4fdf2979809603b04dff64e86e88dfb0c479967a0a463924f4075,selection
2196,cade5c77a3f8e2fe377be960f3e54cdbd0345f6da5ea475b7ee9e6068f3a1af8,train
2197,202a9d0024f12a9800d38420826763c7f35ba298616c3bb8edc2c07639998ac3,selection
2198,38e339a05d4b9aa27e8df91e5daa128a78eadedfc1147f8e2b6d5da9d00776d0,train
2199,05922629d753c52fa08ff19ecc0b3e6e2d47630dba19748219df50f668da56df,train
2200,7e0d1c5866752a5364cbbdfb32c3cadac87072cdfeb56bd4d3f0d1a6769695be,train
2201,f1459ae218159c99bc84e7396e97f41b20cf72660244e5de1a8383e8b7c73d17,selection
2202,38e339a05d4b9aa27e8df91e5daa128a78eadedfc1147f8e2b6d5da9d00776d0,train
2203,535a9a6c236924ba247e91688132fd0808e61d98cf6bd2dfb0ed7eb51d5a2408,train
2204,ec7bb77c441ca196997e61cda09856186ab12837b4d9d868bf6f87c9023957b3,selection
2205,daa6f4bb9bfb7725f524625665c679acd8fd6c99528670ef5357125b01ec5137,train
2206,fda7c2bcb6628db96f2f0e3cb9e730040f7d55cffc3d2ab66ee24b4f46e16659,train
2207,29aca8b3dfbdcdf2fcfb417d1f5d4d78883801c11623056232e9bfc8c317d78b,train
2208,d74b6ba57e641278b287a35c7e186965ac159ab51ec41d8e11f9289a4d225c83,selection
2209,b385dbaa69f5d7c348a9202fc16ebee2a71052ebd0f9b096faaf260151119b2b,train
2210,9cc27c7f113ddd3cd0f7ee20f79ba76f337b95fcb2a967fc69e12b1bad8c8ebd,train
2211,225fa9e5f13338f452fcae29bb4aec98eeaae6bd21aee85b8ac79abd78bdb23d,selection
2212,b385dbaa69f5d7c348a9202fc16ebee2a71052ebd0f9b096faaf260151119b2b,train
2213,780f142853e107de1c2bbd0543877933411369bc8bb6141ca09cd082b85ef8a8,evaluation
2214,d74b6ba57e641278b287a35c7e186965ac159ab51ec41d8e11f9289a4d225c83,selection
2215,3fc4c343dda64d6b9585b375d7b11bf08c952720c7be000d0b4ed9a23ecda503,train
2216,78a176900c45e4246993b7647b25d6f879ba25c3ce2ad9a5ebddbff5a775af80,evaluation
2217,a449673beb455cd10f1b825832f708e649fa97bcbde70c7b30af21b3abb7039f,selection
2218,7190267c92051113dd851ab499ab178b5301ad2de1279efd452cb0bdc55d9954,selection
2219,80965651250498dd9e959207cc41dea3f68a8aca8668599c45125a73769c60a4,evaluation
2220,62c25c878b31125e132d009363f23f7782faa05b7892e12aa70170e88c3ac684,train
2221,3fc4c343dda64d6b9585b375d7b11bf08c952720c7be000d0b4ed9a23ecda503,train
2222,7b90257cd26fba4a017692b6aae351bf088917a2f18e627bdb275d0b39aa7270,train
2223,8761bc2dadef201eedc42b02093efb5eacc03d6ba477345ba0e88cff93de45dd,selection
2224,7b90257cd26fba4a017692b6aae351bf088917a2f18e627bdb275d0b39aa7270,train
2225,38353eb54a03c72989c5420b7260b46c0cb2bc2fb4085b79d36fe2ce8813e47f,train
2226,60c59f7d2aff995e366d22ec78b008a214e9999dcaf8b442b97c3aa40ab8573a,train
2227,fe7cb06b200e6bf2fc8be998546d29b0d083fb146439d9f7ce93514d7241657b,train
2228,ea89f7cd1b56362b26713a72f5a7d5c938fb33b3e40860a411a29cd7f5fa0221,train
2229,6416fb6a299cab4a53ff3b14b6bdfe573a8444df5d47ef199d8ee3e5df6b59cb,selection
2230,ea89f7cd1b56362b26713a72f5a7d5c938fb33b3e40860a411a29cd7f5fa0221,train
2231,6416fb6a299cab4a53ff3b14b6bdfe573a8444df5d47ef199d8ee3e5df6b59cb,selection
2232,3bc9fc0ee888b43f63f7efb78650b4e668a71d3f9175de2dc25f5972b6eee2aa,train
2233,ebc11755f0909d3874e0b91023cac114a076d61bea6432866d709c647911d91a,train
2234,18312f8858fa4a6f7bf815c3465dad3ab90102a039f38ab7ec3b799a6bc9160d,evaluation
2235,5e0b4e34cdf820a1aaade28cc27398422a03679c55c036bd0259c18b6e1f604f,train
2236,cfa352a62e23039fffe9e06334b16d867b1476eee51ce43ccc98ccdf49826f2a,train
2237,d05ef0ecc279dcedd66ca03ddc5da10ec0b7269207493839979d563c7a5ac766,train
2238,38e0453ea0eb16db4bb396c7abd9aab68cb72a6fce55dc5163aded0f997baa27,train
2239,5e0b4e34cdf820a1aaade28cc27398422a03679c55c036bd0259c18b6e1f604f,train
2240,2c917ffeae7d91ad736c571bfadb7b03e8f06dcd4178dd6a75d0923501fa6bf0,selection
2241,cfa352a62e23039fffe9e06334b16d867b1476eee51ce43ccc98ccdf49826f2a,train
2242,2c022126c174ec168bcd35052704e3c2f3d2e93964d2fe0c7e405a55c1ac7497,train
2243,244d69ecb26ce9ad4bfefa9b83eb38d2473a79ec0b0013c3c2fe12df4ac78246,train
2244,84c35766c6c203c8fe9e0f2f67ee2c0b4623e6571401e9208740930f95471dcb,train
2245,9cdffab0392e1254b976d2bb972d59b1168e03bd2477078c8e4735b819b332ef,train
2246,d05ef0ecc279dcedd66ca03ddc5da10ec0b7269207493839979d563c7a5ac766,train
2247,38e0453ea0eb16db4bb396c7abd9aab68cb72a6fce55dc5163aded0f997baa27,train
2248,0812a2e66a9fd8d693e989bca3fe48eddb59280cb49e8f5fcbf836ff9f687968,train
2249,1c27ccf84954e1875ec807f00071f4c3fa91d4ebdc0af1d0ce97e1e39ccb07f0,selection
2250,e5672c69f590e68466300508d7070147f4b6254e076ef0bedafb953894babf4a,train
2251,4351ac516516d3154089b4291d6301c088ef7cee50b8bf25708efb6c8737e702,selection
2252,c77314f9d9d839dd9b478083f82bf091e10039b3af4a82bb6b827370cdc988e0,train
2253,1c27ccf84954e1875ec807f00071f4c3fa91d4ebdc0af1d0ce97e1e39ccb07f0,selection
2254,2ad46766cd7603a69f28372a7ecd00d3d69560f6e9da2adadf76fa0b7008db4a,train
2255,302c1a965ed19b0f852b2959345e514af2b4bf2f479dc948c1d17d171817923e,selection
2256,544836c38d7fbb727b518810ce79d8c24954a486670fcfa4b73d7c0ae1a6b595,train
2257,848b4413f1c51cfe2275ae80ecc7f462278574f7bcc0781fcd977afc77100ab1,evaluation
2258,230089e9a1ead20606b316e7fbf55bf0df16a37ec7276636254391d8bd54dc77,train
2259,848b4413f1c51cfe2275ae80ecc7f462278574f7bcc0781fcd977afc77100ab1,evaluation
2260,230089e9a1ead20606b316e7fbf55bf0df16a37ec7276636254391d8bd54dc77,train
2261,8f2d35d586633e8d4db13dc5e8d556c83c65b75a72ebd38a1e4228e210fcbc51,selection
2262,06b549ec1e2938adfa1cd65228a9f7676bf46992dc5b4ec9982ea639db5a1eb8,evaluation
2263,c638691e5c346b00b08f8800586040d1fd387cb59377ccb0a39ede9833f3adf2,train
2264,c635a912bd1f5d817b60c8e2a0b33e8ea2dd06f16327f4ea56bf4c77b70801d8,train
2265,c638691e5c346b00b08f8800586040d1fd387cb59377ccb0a39ede9833f3adf2,train
2266,529853b9cf5be7313f67e069b4826d9bf0685fa7a601f40cbcf38258ab7a49c0,train
2267,c635a912bd1f5d817b60c8e2a0b33e8ea2dd06f16327f4ea56bf4c77b70801d8,train
2268,5db0915e1a78b094b3a5b44cba407f6b15030d4523b6dde6350b4171e7609bdd,train
2269,808619aae54b37ce80866ad05ac565b22783e17207943b75e286c57a6f9e9d2f,train
2270,335e1ebee4ff3863b342eb606b8b9102d830b3e386149721e734b006d36bf33b,evaluation
2271,9c00b38127a3afd9be728ce9e281b05deeebbaef586b479f007af2060ae912ec,evaluation
2272,66fc012c41424e9fd52331dadee717c1927cc867269d1754bdace43cbcd5b3dd,evaluation
2273,26993acceefdb810e2ef0433c01c2b370b64a3a0426f999e53db95593c4e6d82,train
2274,335e1ebee4ff3863b342eb606b8b9102d830b3e386149721e734b006d36bf33b,evaluation
2275,1e856d9ad27ec3ae4e7da7ba66466a68891c40d1ecd4aa2f7eb65c16ddc2f6fa,selection
2276,36633b5e7c7b19b88c1df4e3e64790e176773930c109c785f43cffc2ca6c1f8b,train
2277,5c60122b34b1d0698031891f74f037ff028a49cd6baf58ac63280a470ec7321f,selection
2278,36633b5e7c7b19b88c1df4e3e64790e176773930c109c785f43cffc2ca6c1f8b,train
2279,8fd3b45b4e55268cc28470bb38fe74f0666b11a222378a65c6193011c28a0f42,train
2280,093a4da1173a66782200f97ba70ad98ad12e4e849650b9c8f51c008cdd8155d4,selection
2281,3737ae9cae532eb0148aae7a069257c9dbfff5b9336f43da9ad5e4d7f941da86,train
2282,e5c42973cb009ba1e40361c5f7edc14b53e6748b3a4190247d45e8305817cbb6,train
2283,e5c42973cb009ba1e40361c5f7edc14b53e6748b3a4190247d45e8305817cbb6,train
2284,e5c42973cb009ba1e40361c5f7edc14b53e6748b3a4190247d45e8305817cbb6,train
2285,e5c42973cb009ba1e40361c5f7edc14b53e6748b3a4190247d45e8305817cbb6,train
2286,10e86929a20f7091fc2be2e13619df52672e81c9d12ede3ed1683834aa5d27fe,train
2287,382739ba8d12bb7297bda52a8063b26cd974844efd5e4d6c2e9f397b9f7911df,selection
2288,e5c42973cb009ba1e40361c5f7edc14b53e6748b3a4190247d45e8305817cbb6,train
2289,33902bb8c13fc9055c94a8ffa2ba65e17a54423e4bb601ba624c204d4a8b0742,train
2290,c79aafd8add87e036189020211dd41785d1322b8b28a8eb9f732d706a7000ee8,train
2291,37dbbe5f514478958ead38a9d96ec10f8fb3b4cab017adee1fa4982775e1a187,train
2292,0d1cef3487979e5dfcea7fabfb2170de379224a24a2d1d028c9c0d619041b173,train
2293,33902bb8c13fc9055c94a8ffa2ba65e17a54423e4bb601ba624c204d4a8b0742,train
2294,2dabd0fa8c47e321305ef9bd4adc395983b7314ccb095d5972c09a6b32be5041,evaluation
2295,07d143110d735b150287ae782494476b3f287e653d3951f42cf7950db0909ade,train
2296,6643a730fd7e74c6516c9df65e63603f7506401e0dfa01e43bb28e3085ad8514,selection
2297,ce7281c52a46a9ea51028581d66912107734ae81927eea6b6e6dfbff6dc70131,train
2298,36e107c4658340fc3168f381e6f916f894385a51485789d05f76b2a087816930,train
2299,2dabd0fa8c47e321305ef9bd4adc395983b7314ccb095d5972c09a6b32be5041,evaluation
2300,91ce9124f75521f108fc557783cc783a389ad6dd87cc0ede143e079e70bf1661,evaluation
2301,55e21a51f9521e4905532c0e40aa44b58579f256e6d2798da5843dffda7168e1,evaluation
2302,9761fde8c48429d198d8904372b5d124dac62e54e2e8633bfe1b5c89435de8d9,train
2303,3f6e9c1b338adb4857e0dc1ad22787de7849fe497ea5fb3cdad5e8dedacccb98,train
2304,0e2f2e39aa8a540856c2574b4bcc1a332715defcdd752af12b7a0d513766ecf2,train
2305,6e1a412196b2eac2ddefca238f239fbba02a3a8df8ead056eab7f9f280f1ad3a,train
2306,9d599c6f225ab4149e67fd05546586558e07410f679fbbbb4e880fb7651c647b,evaluation
2307,4b8d7245d65dbfbd721909a0d754d5d17fe59000db3e1bc9b2a50da53e2d8848,train
2308,bcde314f9d9f8c1a24500ac770256b1a3d430e947eb3226fbe0e844ed6761bcc,train
2309,a6b94e3d2c0d6e7d709220dd1f716ee9edfed1bd6a0c30fa5d03181cda2b7234,train
2310,4b8d7245d65dbfbd721909a0d754d5d17fe59000db3e1bc9b2a50da53e2d8848,train
2311,dd367a6d0c2cc08af679ee4b9f11ba5d395e5d6e2397b1ee7613a60c9aaac697,evaluation
