source_row,input_group_sha256,partition
591,5917bab054fc428a573f8ec8a1e75deb12a45586f3eea01850469186625a0d35,train
592,39f6b1c92c85f9dc46f82cfa618078fb8a196c0176a81df504c1abbbd88bf082,train
593,fd111698823cdf0ae176586f2cec19684a6c0022d065d25db1cd73bde150d1cb,train
594,c4d8c914229deecba28111a64c9954448ac7459e90b9b5b933c32adf99aa9b32,final
595,ef103e4fdae5dd6d06343b17fd730a860fb91971bafe51c2a2cee70fa3d2048e,selection
596,eaeb3b19509ef26588b9b1876b8eccc283ff02ee6e52997d4dd0f8d23f1d08e9,selection
597,639d408feed3215702073278e3d4f4828f4c70f1fcb4b54397e29b191e1c13e9,train
598,10cf388f166e7258443a9a9196e78938a63bb79ef6011be4461ce8b739854126,train
599,ea76fc9777b8cbcd3ce99311082ce6811934b504509ea3a879ee995d6557edd9,selection
600,a9de5b3173c66129167bb00028faeb5103872c54a21863df23fc7a68b045663a,train
601,07bcf9d04fa5c2d336a286279e3843da750923b74475f8bbaff34775fac4103a,train
602,ba4a33ea0fc2091f5e38ee854e4e1d879bb50ea2abdf475a60e3666e69458b38,selection
603,07bcf9d04fa5c2d336a286279e3843da750923b74475f8bbaff34775fac4103a,train
604,b98d35d11195ccd23d6d72560e53d01a9765c759258fd889261c430b3738edad,train
605,57f7aa8c44e7af4607959e8a9cc4dadde92dfd0be002c72d9b3b7a6c783fc442,train
606,07c847189ca325b7bda017e750bf29beaf87761f1a5f788b726b39c253a74180,train
607,4e9f31bac40cdf743113957e0224d5f32619bc6eec2fee7fdbbf26c623372e11,train
608,2dae09cf5984e5180bc3247e4f2e0d12f1ee874f0a948c6f441d4a47b05f571a,final
609,9906f8b6959194b9507e18000c3868acabde219b039bb86c789881e700f6eb7c,train
610,e05c517375ddd44aa7919c054e37c078b581f835c7d87273863fc1976fb51680,final
611,90074ebbd90753786c7408b33549693ead5185609706d0a767094efab5a2c60e,train
612,389bae09f0c9bdaf839e4954532f2fbe1ab1460b68aff243b56551648b0ad5b0,train
613,1cd6d813354edd3c227767d321cd6c5a35e757972cb32b65af580280f2343352,train
614,a2668d14fc5705a6f5b4ffd841dbcb9d97dc74b6a2c66efff77230caaf1b4119,selection
615,849a7140c3568a9fb6e15def7138802702822d57ad00e00c1296e0aa195757ff,selection
616,849a7140c3568a9fb6e15def7138802702822d57ad00e00c1296e0aa195757ff,selection
617,86bd717a9079fec9fbef79c9e8dd05eaec792b069aa3b9fbf675baf28bd068ef,train
618,f1295f801f37391c017449cacbc42a8a3698dd1024233aba0088adec8d0efc49,train
619,796c6249b3b303415b6e5055398be046627e2c153793a803cb7f4b73108161dc,final
620,27e05acf2fb53feaa4acb48d4d1f6b5b4e9e61ffd17e7354ccdf2cb1af74cfa5,final
621,92625140a040551aae639adf74bbe7ba4bc76d7e2143b841c6f1ab1d0ba01f6d,train
622,190818e2573803a70c5373f36b139de10129ee29063f9a3027dcce0a04a49748,train
623,d6aca9308544fce6d03151c0414f4315687ad7aedc75a779d9aa0d3326ac4101,train
624,6df23599278b4d962a9a1eaaeb1cd8b4ca4e2d388981b09c1f98656557d6848e,train
625,6df23599278b4d962a9a1eaaeb1cd8b4ca4e2d388981b09c1f98656557d6848e,train
626,51af898765208bd8d19fe1355d69cf1f343b52262150fd8e31d880d1da550ea4,train
627,51af898765208bd8d19fe1355d69cf1f343b52262150fd8e31d880d1da550ea4,train
628,ed288490f08b5e4ce7541c4e36f60151e02b4f8e716ded5eedea330258996f11,train
629,e5aded1ffe6b3c9a971e7de2c699aa906dae0b0e5980fc2a94777fdbb587e6be,train
630,ed288490f08b5e4ce7541c4e36f60151e02b4f8e716ded5eedea330258996f11,train
631,b28c22e82fe254dbe4a97e8dae081496bf0ee7ba2819493391bad60f195cb55e,train
632,31e6c040ea0c5393bd5ee6c3279cd0834c5cb62eab100aa4b1e4bfc1256fb147,selection
633,12607365a00f918c7e8a099a675231c61e07f9761aefe3b37f197666cb2f07c5,train
634,7fa0d5b45116982b539729457d5c5dc0b3b3eb235b86f38b3da9a2fcd3e03aed,train
635,edcd4b04f9f08abe40bbc885aec8928696a76bc3d2baa01aa4b8fe6b1550785e,train
636,5606ce7931e079c6d817ad56466e631a9bcdc562786694c07e5571de79858629,train
637,d43f6970ade640b3c5bd2013beea7ef445fe92f6008563628f2ed88af02494f9,train
638,b31fe66221b558ac3451bcfcf34052c935b79f328388cabdf611a0adc23a7424,final
639,d05d36c306222d31da646d9c26addd925bcc01c4796db58f4a276f6cd102b6a1,final
640,0a1094e8da43a2f651208a701ce2465de0524f2f451aa566405d38ed225e485d,train
641,8f7e494df4d5361bdfa582ef0c1902298ea4ede7ffb2fdc422b7712dec365868,train
642,0a1094e8da43a2f651208a701ce2465de0524f2f451aa566405d38ed225e485d,train
643,8f7e494df4d5361bdfa582ef0c1902298ea4ede7ffb2fdc422b7712dec365868,train
644,0a1094e8da43a2f651208a701ce2465de0524f2f451aa566405d38ed225e485d,train
645,c0cc41d01f5c875043deea038ba2ac96e27a307036ae42b16a53bc7ccfd9b3a7,train
646,1e98510dd09720bbde2c79a852b20d7d323c23f8501864e9462c8f3b644eb375,final
647,51b706f206c1d6632d9d18260a2a08dc6c94541754b133b4fcc00bd5d8c0cc08,final
648,f55fc67b66260b1dd4cb6086b9476dfcacd0cd201665b4cd02fce72fd03a6d26,train
649,d3791a5be65329319dd4868216e8512eddb923fe16060ca4b4183d1eb454bbfc,train
650,535475503a23baa1049750084a0a5618882e8e575605c20e5b704927024f0974,train
651,45933d478661a3c1c9ca23dd0635b06c2e5419af94a7f7eb944f83d5eeb8c7e6,train
652,3c5ed324c992c1dbeda96e39875dc996f0b7c8547dc7885e2a3cbfa840e1a72e,train
653,4e29e4ff4d2910fcbbd71ad78fb1910686583ab6152a53cec4bb4f957ace946a,train
654,d4fdaea30623f5c734ab2765401a2242dc909c21e29910d81fba8b57bcb79faa,final
655,f9b49ee815d8a4015348142489283fdb6f9ab9a81f129e5f07092882d798c340,train
656,535475503a23baa1049750084a0a5618882e8e575605c20e5b704927024f0974,train
657,c38485e2addfc3394b236cd9d86fc8ba9c081cfacc5fc1dc1006baaf582acd8d,final
658,c7ec8056a60b2684af3fd9f74cde15ffc91a2b6b1a98a157deca826134b42533,train
659,30622b2b990d00f65a2998b60ee7ff79c45ceb701d78e9c2a9e5b6842dcce528,train
660,c7ec8056a60b2684af3fd9f74cde15ffc91a2b6b1a98a157deca826134b42533,train
661,34a34d0d6cda434ccbfc1ac97b95699a07f0ff292f1998dba756f24d22de719e,train
662,a5c6425e99aa71bd30736205fc09249d695f1886e12aaeb22f8cccc1ac7031e9,train
663,bc02fabfbc919faeeddb7b0b003941823a6c8623be63e87e87292eeb9312b764,final
664,f8f30c4ca20f50e617c3efb9d8f7f3bd8903f8a08e7217f11525ba0f0825e445,train
665,bc72388277d45d1da0394570227e83683bc556829cf39fc2833f255361a92ccf,final
666,ed5daa64a9443d431f923cdc028a670d233b0cc258cc0dc2375fd2ca2bbe0acf,train
667,955b7f32001b937da8343d229b30b2c3efed46b2dfb5082f36f57d1958f68044,final
668,c914d715a8bcaf8ae97146ec2747dff05c2d85777e91add0d35dfc06e790ad57,final
669,955b7f32001b937da8343d229b30b2c3efed46b2dfb5082f36f57d1958f68044,final
670,97fcb8dd8d639bc752457c54a7ead0a9981737769d376b6b2bc2b1f0d7f480f5,selection
671,4d169d6d38947da3f2d9b0d393a6a93b6519df2e956e1d4c81165cea56579f59,train
672,aae5cd6fca84f65e107cf4917d5b4492c6a6ef932624b9087f92e3419c544525,train
673,4d169d6d38947da3f2d9b0d393a6a93b6519df2e956e1d4c81165cea56579f59,train
674,b93b53ccea87f710f069c4ca9f7f83c33f6dc00f1d26e466474129386941c2b6,train
675,ef095fb8fe984533f7ce47105a687b4eaca04ba91bacfe0293d7406f82761b7e,train
676,b93b53ccea87f710f069c4ca9f7f83c33f6dc00f1d26e466474129386941c2b6,train
677,21bf6f7ab5d7499bcab96ecc2ec131c069ef3d908025b627e6f181442fa193d0,train
678,297fdb195388bcfa01a0c6e03778ceee2bc7e94472a6097cedb8979838920f31,train
679,3febbfca8d066de26f12d04c13375effbbef40ca24d919a05e88e9f164799936,train
680,1a682d361575889ae29917b7d14fee5e14fd20ed5f093ab1dded08d7d6f1d186,selection
681,96bf0bdb5b77cd4809c32d9a2760df45c13c306635f0b318be8709ca0fad1aa3,selection
682,83ed9c28629c3a26b53bd219f5563c18ad6bf481393e5bab0a022e533cdb8202,final
683,8ee3cc3cb91f305352b325e6f376780c6700e45ad1aa4a9bc07e964613e5e17a,train
684,a0b004c9626c6a3d2873e6a6f3ed8e530ded042e7a4dbe7f5d6feebffe4cb6ad,train
685,8ee3cc3cb91f305352b325e6f376780c6700e45ad1aa4a9bc07e964613e5e17a,train
686,5f007864ce3a314f9ead56b3cb023a0b6f3c637edcff62e81fa2167d77a1f088,final
687,e32b199b619cfdafde3d0fe5e9a489d49cb3f192f622009e602c7a0687c0f04f,final
688,74c896932375ee969c534ab047bdcef8cc692a888fd6e575a36fff495d3e582d,train
689,7d4863f920fff96f7d700c07ce8422704256854392de542852b4302f7492afc8,train
690,7db9e39c9c9859384e1d7939c37491f0e0bdf1f240bb18d88fd371c05ca1f9a1,train
691,cb9c22c0120547d05a021fb97d9d969e9bcaa8bd34bb3cff04df871a8e99bc24,train
692,ff3c894e6f210613c7dbf717fe2855b7d0a849cab0111f362dfc11ec8018ce8b,selection
693,a05f995cee48f52c25b3f82b0cdd9ad177ef1f89d265553311426fb8c7bf36c8,train
694,f571ecb2794960ba7d1ac0b5f6cc980fb4788ae07e2aac25e913cb253fee9093,train
695,aeaa49573f21f59f44b7ed408587d6ec8bbb9753011e12b6d8528db0d1bef68e,train
696,f2387015db99d287f83ceb46cc4a249b3813b939a87c7b8f9f6738caa9665a47,final
697,f2387015db99d287f83ceb46cc4a249b3813b939a87c7b8f9f6738caa9665a47,final
698,99c3ccc3b2ec7f508dc65276188598232541dca32efc5fd173d7b49fb1bdfb14,train
699,6f48a837e5ed983a67630b1dfca4dc2703d2255da431fcb015e2f7f9942c0463,train
700,5db3d692be0583acc0d08a2a151f8d1442726bf5bb3b27e7b975b87fe28cd5be,selection
701,f2387015db99d287f83ceb46cc4a249b3813b939a87c7b8f9f6738caa9665a47,final
702,eafee7c40f9efd34f14e46a97d171b2a00f0df98d8ab0e8e361079a8986fc3ef,train
703,513030e3bf68ac3a9979f17eeee13d7003ae13fa22a5f0cad59bf6da8436b262,selection
704,36262236e33c2595215918370cc22077accdccc13ab95e07e9b54309d2312330,final
705,609c9bf42c8c3b515fb6a49f1c9225bd029a0d0496ee624e1bc1a5b20b263ca6,final
706,441deb44c45b264a739c54263a752236dcd087170aa388b532b69ea93c312fbf,train
707,c5d5378f5834e2de6f9d47045e83ac3a534a78f42516aa56637dafdf8dec8d8f,train
708,a57843077ab234ad2ca6eaa83e2bf2125b243f0cd05817c94c95dff63fae3625,train
709,6ed05c1f286d35eebd4817facc38c49ff3e8e6d5692b73beba8f1127ea571d42,train
710,09673756ff0d0f6b91c247c1c6f145b9a135d24b78b18c7873787c53b056d279,train
711,5e09f2a7b2d3f8564477c765d7556a75456096635df0f6bd733d2fa5057fc31e,train
712,5cc47cb50f31ecf40ca915a6ed669a997944ab4cb40c9370bd183c79741e8641,train
713,9f532ff09a9b5a0849ac721ef9b4c3d5a37086d40aab90ff4bcfbe0f619b6e11,train
714,97037bcf71bda19acf88f9eb8748a8d3739750cc79f23d34c1162a150a659c38,selection
715,cb46375406dd418e35e061adf47a3020c14c44960699e376b05278d4831e6b7f,final
716,9f532ff09a9b5a0849ac721ef9b4c3d5a37086d40aab90ff4bcfbe0f619b6e11,train
717,088b632efb3a3fc0dbb6b104ea8f96141f87902ae92dae61ab6d9919f3d04c1f,final
718,f180092c4a11b78f62d17887b0eeb532b21d613e5068fb8313bf6d1d844b535f,train
719,d87ec6a904b70f72d26a0caa2ee7a94ce100d005c696407bac882b75dc864c81,train
720,f180092c4a11b78f62d17887b0eeb532b21d613e5068fb8313bf6d1d844b535f,train
721,635c8b24ca7a8288503f822d5a4fff04504937249321c9f9f2d0d60148c2296a,train
722,e07b6b0128bbbbfb576f579ab142389bb6d41f97e54256da44507108877b758a,final
723,dce8863d4f3307fccbe9419b67d54718de111f9a038b0071175313216beaaf36,train
724,ea33546d0814835f31d08636289b84962a83b808146cb182d5d26a0d2660c5b2,train
725,38bc2ca37c520114d1b60c1f8ddee7b5ebe2fa6b7534d677badc8d4d0c99950a,train
726,572ea5ee090704e4b6530c5bb90fd5dba6c9f16fa17f15bf4da131a119d6e6cb,train
727,9cafab818397f1e2e83e4b4f4cb74ebb34502e38a5680b968e5c574f9b79e020,final
728,9cafab818397f1e2e83e4b4f4cb74ebb34502e38a5680b968e5c574f9b79e020,final
729,fc3864304ee82c6ff95e628d02e87ac7788233000a7eef588c3eba8350439e00,train
730,974ce0de117cba28e6c64b08df30137c9441da66783114fca0422c5501b4834e,train
731,8e1c499174588d6e375920f5b7d527d8a9369f39cf9342aaad1370b948d6e4aa,train
732,a81410493d766dbd54ef20c2773be3ef23038a3ffbbae5aa157c8e424578d72f,train
733,bd56afc937d3afc7df62af9105733dc5ece9db342534396b1c57905de3c657f9,train
734,38b164e124a451ce8c1b855868dbfd382d6a020714415b4f178f11ad40fd44c5,train
735,fed4bb194495681d0db1492e895aad8d7572bf401fe44782a3e82da54ac6e3c5,train
736,fed4bb194495681d0db1492e895aad8d7572bf401fe44782a3e82da54ac6e3c5,train
737,07f97337f16eb7c8776dba85c9858a9bb0b7cdc9699bae7a945e46fffc283b8e,train
738,1166c80008da02b58f670ee6dc40eb3eec373b79de0db65158aa9e8d1f3ff242,train
739,dbde2356135e5c60b89671a4c26e4990306793615894913dc3813fb6296c5b31,final
740,da5d61e1e4ec633dd6a56e34b8c464b85dd5dcc212a6d941b586c0a8e8d0833b,selection
741,f9daa86353329676007af142fc8feacaff9afb92c69f0e86fd65fb40c08cbda3,train
742,5f802c475cb5b1b3de7eeb0609a98679ab26222a441ce9469e89ebeed647d2c9,selection
743,8a46ffd80bb6aa92143707e63f05346f297062456cbc2f0e4079ec5ff40b1c3f,train
744,23395f6bd153f0cd9e43816be523417daaf6803add968cbe00e7749ac7675ccc,train
745,0d11a41572911a59125c60bf643bf80f5299adcbcba16632b0b1fd31299ee037,final
746,bbc13e954b70a2a1ac82586b4f21d46d42def81ae05cd02512d32b858f12fe2a,train
747,e1c37fa8dcd1eccd2c6b44238cce88701892ac9e84304373081b3875d0180229,final
748,557f4318f250c57acf536ad218109921519ece1670065cba04bae51a148218b7,selection
749,0d11a41572911a59125c60bf643bf80f5299adcbcba16632b0b1fd31299ee037,final
750,3a893399ca6102bc7e4517f3a3c75566588a87b1d5a89c4d007f9d8697ab70a1,final
751,3a893399ca6102bc7e4517f3a3c75566588a87b1d5a89c4d007f9d8697ab70a1,final
752,360cc6988f1be888bbf4b4358904a6bba93ca27d7653aac10487f381e9416308,selection
753,3a893399ca6102bc7e4517f3a3c75566588a87b1d5a89c4d007f9d8697ab70a1,final
754,e4c21334ffde724198fe4d8fb240fd62eeb9b49a222e55f0c8d6dd04823e4e13,train
755,00df8c6be5fbc1f93482065deb22bd59c87ac3fb2f9b0bd5bc75c888e14c3eb7,selection
756,e7cab86e192a833167419fdadff1cf23e27cfcce96d40043b1848db89edd2bd2,train
757,02fc7cf690fc9339c5122fa77d7acffd088deb008697de7dbb994c3ea951f25d,train
758,02fc7cf690fc9339c5122fa77d7acffd088deb008697de7dbb994c3ea951f25d,train
759,85c6e87ff5df895fc9b51193c722e8af34010ce34d9964481a85fd03bab6e337,train
760,f65d373dca8de6244e009ef9d426b200cc50939f8fd0efe89682f0867636fa6f,train
761,396cf39b6f896303b12ab5503317b8cdfcc0708c366bb292640ed0ae077dbb1e,train
762,12af9171c2e5f90f5dbb740572a20f0196ed6abb60bf37f67ce566e6ae247ea4,selection
763,396cf39b6f896303b12ab5503317b8cdfcc0708c366bb292640ed0ae077dbb1e,train
764,6d6c852042f82b7f495ab7287ae484386ebf0de265c03984a54d44b07229dc50,train
765,61ab9cd84aa4ee1719d5dd0f7e87687e971207a6db9418dcfda8913cd815b860,train
766,89240a4bd4065e097b0a67aea84157933feccf888e2367963a41ea16e6081b7b,selection
767,3595355f3939ee7f4803fd9daa37f12fae8dc8b12037b28851c4c4754ad13580,train
768,46a6bc63ad78c0146b767f8d863d2a192c84a72c67862de712092fc27a501a61,train
769,8e3f1b320579dad6c87cd874195e3c9baac8d1a4a8ad66fdcc2856057998942a,train
770,46a6bc63ad78c0146b767f8d863d2a192c84a72c67862de712092fc27a501a61,train
771,13fae5040e313547f0594d67598a08acd3ca6e191abcf4d205a30f477a4f1e5e,final
772,fda91ce49c313695cdfe8e5afccfb0a86c9ad74acbc201157c03badacdca4c28,train
773,8b2d34dd2cdb4eb5f3263ecb0d8454dbab072328d7d1ad829b44ca0e8be4c3c3,train
774,f64a5214bc01bd528aaff021f29dd16c9d8e10a7689efdcf1c38224d5098c577,train
775,415b4a070f69319b045465558522cd3718cf6f30721221b0502e7ab99354c406,final
776,948a92811d2ef451e5672bd88e9dfd19c67278e07e2a90609975e07cdeda83ab,train
777,79699b3ab02d6feeeaabc26f11540603c9a8d3eaa83ffb611baf70de733c3db3,train
778,acc6adab6871553bff32e815e237e6e355c0e98929f478ff00e2bb5358efebf3,selection
779,bb10cb4c2c9aa56a8975dce57c0aa9fde2dbb5a95c9d59d18e5fd4009207b534,train
780,dad725246cbf29fbc11760e977d8ad3b5feefd856d6a86bea50b766c7e258eb1,selection
781,fdeca928f6a3f5db6b4e0de23f0a83ffdb248548166bd91a05d4d93bce9bc27f,final
782,d2252d10d6ce8dfd65bf9e46dc550de62b5e5eee0f8c2a6feecc8bc28b82e2fe,train
783,fdeca928f6a3f5db6b4e0de23f0a83ffdb248548166bd91a05d4d93bce9bc27f,final
784,cafce4e3946b7be1e5374a5727bf5dcda750ce6efc25d8896b479c2a046fb423,train
785,c7cb3cf79eda6d0bf785ab7c0804b32d62f3f42256a45c29fdc845827588b37d,selection
786,c7cb3cf79eda6d0bf785ab7c0804b32d62f3f42256a45c29fdc845827588b37d,selection
787,96f36fa4df8407c395092e3110aa3bdc37be17beac7bc1aada031be8b2cc8971,train
788,96f36fa4df8407c395092e3110aa3bdc37be17beac7bc1aada031be8b2cc8971,train
789,9d3b1892310ffd3fc8ba805b2a8f160f5a6acba12718bfb041ff727ed0b226ed,train
790,63c46feb0dc099df5d0bafe16693cd4afe28dc33bf8eae8116435951b398185e,train
791,60c2095957def1084c00d8e9103ce182767eeccfdf020af985928fc218f62618,train
792,1fe377c8c6b1e41507bbe05020772f305e7510bd38d05ae36819e90697eda488,final
793,71021e9a7cdc78353507af90cafb07b889a4c9d200cead36a40bc60c010402df,train
794,ec93252095ceba819f727f9f244af49e4e8a831a7239ed7b518109d82671234f,train
795,83c4539f9d1ae63c25a88a6ab795a481689bb86b39787c83fe0eeca41ed5f3a3,selection
796,2b65ac7bdec79afecf5772c034a6247261f009a17afe166a7b612416cee04bae,final
797,cf6407d3efb5a0a58a4065c2881d77fb0445eed8e3b918233482a5c7cd3ced8e,train
798,dde0d3638f2bdd44bd3822005c9ea3439e14bda9b65a21bba4949862fd6e98e4,train
799,dde0d3638f2bdd44bd3822005c9ea3439e14bda9b65a21bba4949862fd6e98e4,train
800,941949e6f8df44ad568fe91a03f122d5732b530eaf98cc0b4d7a5f8b2d708ece,train
801,dc345c3cd8335d402d3d9cc1dcf9559355fa3b996c5c05e306b928a814c48a30,selection
802,1a37cb5abcc412fe2ed41390dc86945d334e625709b6f6b56811563858935ec2,final
803,1f129470183dd83908ac60cf2912b892ebe05f44bee4bbaf871627eed2bc78c9,train
804,1a954f6a645c34c1883bb533b08a9fda7a04c1b97ad5f722494421b6676f6726,selection
805,8c2899e2008c9e6d54a0010bb6b55b33419b39118fb19bc425e3c6cade14dae7,train
806,ebab8126e2deda2dcf85f54320fe8dbde0c685281b7b3eb29220f633cfa747d3,final
807,8c2899e2008c9e6d54a0010bb6b55b33419b39118fb19bc425e3c6cade14dae7,train
808,7005634ecf1e566a01bc492e63353e5a29f69d9dece954c709abec79c58ef92e,final
809,606808fffbb4d0f166c7dbeb93665ffeb923cbd5d29fdce4ae669047fa37da76,train
810,79bcecc7ebaf109d654469ea770e727b16b076e47adaf4ea4e0818435f453f07,selection
811,863d162a2b3a0e69e8dd2f4f9e785630e2b2f2fe452621a6a6786c393da5273b,train
812,38885b79441dc9d6ad2165e14e350c09403f2e70aed19cfc75423cab4effcf1b,train
813,22609e12a3b2ec3b9d4dbd7ac2bba53b2ad2b77c1c3788464d53cdf882b7cee8,train
814,3f49245e9383ff8a4b8e65bf1fca26c318f491a834dd296746f9c0a8170bc693,train
815,38885b79441dc9d6ad2165e14e350c09403f2e70aed19cfc75423cab4effcf1b,train
816,817d6b111fe2cc5737bb3dda084af007a1611f5aa03674a3e5645f5777920a99,train
817,618b3376054bce13de78729745233f478d615c599de7da46478864145fcdce2a,final
818,fbfa5b58951b08e2870fa4caec9fc8da168e1ebbc03c5499326ce5b0ba645a74,final
819,7741d1446235a607429a7eea988dac1c965a6990b04002dcd6429c1efad83bc0,selection
820,cf4824504d3c19d24fe1151cb029dac6136531cc634c1fd548193248d61ed6a2,selection
821,39825379ad8b51f97688c79194f6f022e9112a1f011c9f0bf78b61fbf489fc01,train
822,470be154d5c7d0d85d1ef7c3bef9e7e38902fec2923ade672f99ddc3cd3e2097,final
823,470be154d5c7d0d85d1ef7c3bef9e7e38902fec2923ade672f99ddc3cd3e2097,final
824,95d44d3ca5eb2b598eee4a5f718fb625ea6a94d0021da1bf45e5c8b6b4156000,final
825,8926506fcf89f90963e206392ff41373135c0f17e3de3371c44e70610c749ade,train
826,f83fa124044c4df2f0b3b3f07b8866e037644dbdc2cc6edba4ecb32d0df8d9c2,train
827,8926506fcf89f90963e206392ff41373135c0f17e3de3371c44e70610c749ade,train
828,4cf0b5eac04ddef88d746a8c79a5c700b05d0d98b1f7e5d7406b1908936feefc,selection
829,4b014639aa24798be506e01de7ae488b5308568399af21c9903703704813f1ad,selection
830,671b0ea1cb50cd1e3386dbf860ac484a8fa7e89848c834e9ebd9c8920a1e6355,final
831,4b014639aa24798be506e01de7ae488b5308568399af21c9903703704813f1ad,selection
832,18198a54b5f939033667978df5bb17a10e2f6c3e1f1f85414c10cd0c87809c62,selection
833,3ee8cdf4d0445bbcc9acb73c23267130b6e06f3bab5514e439769f5457244609,selection
834,2e5759cb45f10b2c316496f958fdb3e51f1362e23f1f6e6905f147d3a4deae0b,train
835,37b92ae882ed8372fb01c0434e10d06ddb099fe17d37de216f1de33a0b573b55,train
836,81de14f04be4e31974f9fe05ddd3af771ba14c3337c39b4835ce9555adf78378,train
837,81de14f04be4e31974f9fe05ddd3af771ba14c3337c39b4835ce9555adf78378,train
838,bc96e92b8b88eaf89862189eb71572a08415b002544f517246756e93701fa36a,train
839,153e76307adc517ff5d62d78baf052e9271cf9959a9ee8b3145f806c72bd8836,train
840,534029bdcddfce0618e380438f6932b43405b39b605a9adcee0309fdcfd8632a,train
841,506b047119f689a92d1237594e045d6fc0c63b80d75368103f5d8f9c0a564bb9,train
842,5a4d8acb6a3defff51794984382a247fb003e0b6c3120cc33ac0307041de2b42,final
843,61851ce38b421523c532a71343e6fc33dc2ec4eeeb2e72b68f54cbdebc0418fd,selection
844,2ba0eae3257766ed8958ab1783b07d5461879ee797592267b632653224fbe908,train
845,5f81ecf9c9b95e8e4f2e40b390d83072394c57d849b00e7ec8c0cc7dbaeb9098,train
846,5f81ecf9c9b95e8e4f2e40b390d83072394c57d849b00e7ec8c0cc7dbaeb9098,train
847,914895abdd065c7abf2f98717b7c1e8e23a54f33895351c5e683a16bddd33780,final
848,5f81ecf9c9b95e8e4f2e40b390d83072394c57d849b00e7ec8c0cc7dbaeb9098,train
849,54de2b085e8f315e3e29ef1c6e4eabaffff90fc186de6bf12e1607ee25103b1e,selection
850,b0e30ea6d7a2e079b65ed38cbc50bc61f2cdb8f3bed381658477da3d174c54e8,selection
851,b0e30ea6d7a2e079b65ed38cbc50bc61f2cdb8f3bed381658477da3d174c54e8,selection
852,12d35e94c0e13f238d7342cb9ff6446270fe29962cf3157292bc01f87bdb55aa,train
853,29c2ea2e89bf60160ec71f954b7c9de5aa0d72cfd7344de3200d5ab2b1ba7b91,selection
854,29c2ea2e89bf60160ec71f954b7c9de5aa0d72cfd7344de3200d5ab2b1ba7b91,selection
855,4fbc43a9111281cc36028adce4c36a4f1b1c8f7bcf68a30e37433986b2a3b71e,selection
856,29c2ea2e89bf60160ec71f954b7c9de5aa0d72cfd7344de3200d5ab2b1ba7b91,selection
857,42f56863b167a06d03160d5d701edada3117f8e51a2e7f49dbbd41a678188021,train
858,953d9eee28f2c841533616da675285ab78913287bcfc2665f5c1b65e2b439e88,selection
859,0c6cd7d00ac3804607472f0c902a8c221159b16aa52a2acc4f2630ce49733849,final
860,c5e0bc9f0f90168421437a8533b0e715c7dac3525cc8e1fdfcc5cbc7f0ace404,train
861,407dc3a5567973e154de74389b2bb5fec8c4a69cb187c4d11dd649f0269b473e,train
862,75580f6354dfd35ec1b5c059bd9ba27f82fa2720f0042c9b559fa8d8224d174a,train
863,dd6fa1845131668b4cc19c9ca7fcadd11aebf7bcf1aad76e3f38bec8bb6b42ba,selection
864,c5e0bc9f0f90168421437a8533b0e715c7dac3525cc8e1fdfcc5cbc7f0ace404,train
865,4a7795956b8a1b5369b25830e16a10e9678205ea8dfa668e67c9c5b08d6022c8,selection
866,7dfe327b6b22605f667a8c27abc139bf02073466e5def9224b12dc4e3c7846b9,train
867,84c857ad8081a3a80ee32b134f2bdd0538754b25bcb696b4052931b74a6fd7e5,selection
868,0c6cd7d00ac3804607472f0c902a8c221159b16aa52a2acc4f2630ce49733849,final
869,bf96335a578a95afae785c4010306ae1d62d90d93cd9ef9b5bbd0af08a166c2f,train
870,5f3f0f32d12bab230785d6539fe96de5b45efaef12f0c91b9287779cd4507473,train
871,c240dca322cad60a8ec149c0052836d84987b0f63d03dc0fd1a8b381662e5be6,selection
872,235b3c8fbd118fae8395eef24a37e283798eb8bf68c6235c2f14d937dd77e8e0,final
873,0c8eb055d6f2a5d047ff59e52b2e311e4a3a3e143e5e0037531e63968431957e,selection
874,75893d1c5064a8ecc344c57c1d0c56f71498d99a266aa3b6c5ae0108493dcc5c,train
875,53414ba2bb3018d177302fc769956d9759e8e8c0b5a8745834e1e85cf2c5004c,final
876,b75b06e17fe52da54077e3d8dc1ff1cbf4dcc0eeb5413e5b5cb75ee0aed01eb3,train
877,5f3f0f32d12bab230785d6539fe96de5b45efaef12f0c91b9287779cd4507473,train
878,b978a701d66a14a414932b021c9eb1e993431cf2f95e595ab7f6277df7ac664f,final
879,1a69a93173836987ddbfcf69763cc970d2a95318f7f94ba9015dd39289691639,train
880,2b0ad6881249eb20cd449dcba718d1fd685b58203a4ea93f27cb348e89e9ec42,final
881,4349f5731ffea37031d400240e2f5df0a72c50d2fcb8944bb7df4cbcbe3ba12a,selection
882,5788ac8e491eeedcf1d2d057857d91fab1d96643b1cbc17883c9551ddb5a4d9d,final
883,1a69a93173836987ddbfcf69763cc970d2a95318f7f94ba9015dd39289691639,train
884,b978a701d66a14a414932b021c9eb1e993431cf2f95e595ab7f6277df7ac664f,final
885,325f13417ebb368785640465d7fc334ed84577b7b585b9433d6ce9476a4669a9,final
886,d3a9119185848920436faf9080e5bf298d87ba26637daef428f0e3890c8ce1f4,train
887,058e4801d0006776301e0b2749a66f2763bd09143b0ececf0fe6f56ae80bc7d5,selection
888,dd3d707b43f0e9792bed39a13f15f4a9ad841358457b0b93e9fe23f223d14e67,train
