row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
3774,I,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9.0
3789,F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10.0
3793,F,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14.0
3796,F,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11.0
3800,M,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12.0
3815,I,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8.0
3816,M,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,8.0
3821,M,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10.0
3832,F,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14.0
3841,M,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11.0
3845,M,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11.0
3847,M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9.0
3854,F,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11.0
3863,F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18.0
3865,M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19.0
3869,F,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,9.0
3881,F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10.0
3890,M,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16.0
3891,F,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12.0
3898,F,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10.0
3903,M,0.635,0.48,0.235,1.064,0.413,0.228,0.36,16.0
3904,M,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16.0
3907,I,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13.0
3911,I,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10.0
3922,I,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,10.0
3924,F,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20.0
3926,I,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,14.0
3929,F,0.65,0.515,0.215,1.498,0.564,0.323,0.425,16.0
3943,M,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14.0
3949,F,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13.0
3950,F,0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13.0
3953,I,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8.0
3954,M,0.485,0.385,0.105,0.556,0.296,0.104,0.133,7.0
3959,F,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,11.0
3964,I,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,5.0
3968,I,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,6.0
3969,I,0.38,0.3,0.09,0.277,0.1655,0.0625,0.082,6.0
3973,I,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7.0
3974,I,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,8.0
3980,F,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,7.0
3987,F,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11.0
4000,I,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325,7.0
4001,I,0.48,0.35,0.105,0.635,0.352,0.127,0.135,6.0
4008,M,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12.0
4011,M,0.615,0.53,0.17,1.12,0.5775,0.2095,0.286,9.0
4012,F,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8.0
4014,M,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10.0
4016,F,0.64,0.525,0.175,1.382,0.646,0.3115,0.37,9.0
4021,F,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,10.0
4041,I,0.575,0.45,0.15,0.858,0.449,0.166,0.215,10.0
4047,M,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,11.0
4053,F,0.625,0.485,0.165,1.2255,0.5075,0.296,0.36,10.0
4062,M,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,9.0
4064,F,0.64,0.49,0.18,1.36,0.653,0.347,0.305,9.0
4071,I,0.485,0.375,0.11,0.464,0.2015,0.09,0.149,8.0
4078,M,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10.0
4090,M,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11.0
4091,M,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12.0
4099,M,0.67,0.525,0.18,1.4915,0.728,0.343,0.381,9.0
4100,F,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,9.0
4101,F,0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11.0
4105,F,0.715,0.565,0.18,1.79,0.844,0.3535,0.5385,9.0
4118,M,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,9.0
4121,I,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9.0
4126,M,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11.0
4138,M,0.63,0.49,0.155,1.229,0.535,0.29,0.335,11.0
4141,F,0.65,0.505,0.165,1.357,0.5725,0.281,0.43,11.0
4142,M,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13.0
4145,M,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11.0
4150,I,0.33,0.23,0.08,0.14,0.0565,0.0365,0.046,7.0
4151,I,0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041,6.0
4155,I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6.0
4164,I,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,7.0
4171,M,0.56,0.43,0.155,0.8675,0.4,0.172,0.229,8.0
4174,M,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9.0
