row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
3848,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14.0
3850,F,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7.0
3852,M,0.55,0.41,0.15,0.785,0.282,0.186,0.275,12.0
3855,M,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8.0
3856,I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9.0
3858,F,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12.0
3859,F,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9.0
3860,F,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14.0
3862,M,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10.0
3866,F,0.525,0.43,0.165,0.717,0.289,0.1745,0.195,10.0
3871,F,0.45,0.36,0.11,0.447,0.203,0.082,0.13,12.0
3876,M,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16.0
3889,M,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,12.0
3892,F,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,13.0
3900,M,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15.0
3912,I,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,15.0
3914,I,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19.0
3919,I,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,11.0
3921,M,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10.0
3927,I,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12.0
3933,I,0.235,0.18,0.06,0.058,0.022,0.0145,0.018,6.0
3936,F,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,13.0
3937,M,0.53,0.425,0.11,0.739,0.237,0.161,0.295,13.0
3941,F,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,15.0
3942,F,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18,11.0
3945,I,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019,6.0
3947,M,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16.0
3951,F,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13.0
3956,F,0.515,0.395,0.14,0.686,0.281,0.1255,0.22,12.0
3958,F,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345,9.0
3963,I,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4.0
3966,I,0.295,0.22,0.065,0.1295,0.052,0.028,0.035,6.0
3967,I,0.315,0.23,0.07,0.164,0.0625,0.04,0.045,6.0
3971,I,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,6.0
3983,F,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6.0
3991,M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9.0
3992,M,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10.0
3998,I,0.375,0.28,0.08,0.2235,0.115,0.043,0.055,6.0
4003,I,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8.0
4005,F,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9.0
4006,M,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,9.0
4009,M,0.61,0.49,0.16,1.146,0.597,0.246,0.265,8.0
4010,M,0.61,0.475,0.15,1.142,0.62,0.237,0.245,9.0
4019,M,0.66,0.515,0.155,1.4415,0.7055,0.3555,0.335,10.0
4020,F,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11.0
4027,I,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6.0
4030,I,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7.0
4033,I,0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172,10.0
4037,I,0.54,0.415,0.155,0.702,0.322,0.167,0.19,10.0
4040,F,0.575,0.45,0.12,0.9585,0.447,0.169,0.275,12.0
4049,M,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,9.0
4060,I,0.545,0.405,0.13,0.658,0.327,0.1445,0.174,8.0
4072,I,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8.0
4076,I,0.545,0.43,0.14,0.772,0.289,0.19,0.2615,8.0
4077,I,0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9.0
4082,I,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9.0
4084,F,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10.0
4097,M,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9.0
4098,F,0.65,0.495,0.16,1.3105,0.577,0.3315,0.355,9.0
4103,M,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10.0
4110,M,0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9.0
4112,F,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9.0
4114,F,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9.0
4115,F,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10.0
4123,I,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8.0
4130,M,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,10.0
4135,F,0.6,0.5,0.17,1.13,0.4405,0.267,0.335,11.0
4143,F,0.655,0.5,0.22,1.359,0.642,0.3255,0.405,13.0
4146,M,0.695,0.53,0.21,1.51,0.664,0.4095,0.385,10.0
4157,M,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8.0
4159,F,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,9.0
4161,F,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,11.0
4169,M,0.52,0.385,0.165,0.791,0.375,0.18,0.1815,10.0
4172,F,0.565,0.45,0.165,0.887,0.37,0.239,0.249,11.0
4175,F,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,10.0
