row_id,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
3434,0.338089,0.017705,-0.858503,-0.930945,0.062659,-0.185416,-1.026798,-1.082161,-0.141965,-0.345245,-1.253459,-1.284866,-0.388869,-0.458504,-1.518567,-1.354581,-0.372716,-0.618688,-1.683835,-1.345024,-0.359554,-0.605693,-1.491346,-1.335476,-0.380132,-0.542629,-1.939186,-1.403834,-0.069968,-0.531602,-1.682913,-1.240204,-0.054291,-0.344432,-1.672669,-1.391045,7.
3435,1.367057,1.022851,0.583289,0.233219,1.389975,1.212789,0.593453,0.501711,1.416986,1.054442,0.850335,0.242968,0.34628,-0.195921,0.041321,-0.086885,1.252385,0.734724,0.529392,0.125908,1.572207,1.142224,0.540978,0.342486,-0.159228,-0.586483,0.107463,0.017871,0.745289,0.518855,-0.126428,-0.40003,1.73654,1.10186,0.663291,0.393331,3.
3442,0.411587,0.673235,0.583289,0.021553,0.431358,1.038013,0.83349,0.501711,0.451921,0.879481,0.850335,0.717124,0.640339,1.116996,0.761269,0.494142,0.365966,0.734724,0.768659,0.493642,0.086237,0.748942,0.780074,0.499795,-0.159228,0.685294,0.890006,0.597084,-0.440539,0.518855,0.651815,0.387634,-0.42738,0.356801,0.363809,0.393331,1.
3443,-0.396887,1.19766,1.244111,0.815302,-0.084821,1.212789,1.553602,0.818486,-0.067729,1.229403,1.271094,0.822492,-0.388869,1.029468,1.121243,0.863886,-0.077243,1.040333,1.366829,0.703775,-0.06236,1.273318,1.377816,0.866849,-0.159228,1.036129,1.130788,0.702396,0.152375,1.044084,1.130733,0.7027,-0.128909,1.233342,0.842981,0.918148,1.
3448,-0.470385,-0.768932,-1.218951,-0.983862,-0.158561,-0.578661,-1.446863,-1.34614,-0.438908,-0.563946,-1.433784,-1.33755,-0.682928,-0.721087,-1.758549,-1.460222,-0.446584,-0.880639,-1.923103,-1.660224,-0.656748,-0.693089,-1.730443,-1.650094,-0.380132,-0.630338,-1.698404,-1.351178,-0.366425,-0.61914,-1.682913,-1.502759,-0.352763,-0.607395,-1.912255,-1.496009,7.
3449,0.338089,-0.025997,-0.918578,-0.666362,0.357618,-0.185416,-1.146816,-0.870978,0.080742,-0.345245,-1.373676,-1.021446,0.125735,-0.283448,-1.038601,-0.984836,0.144362,-0.269421,-1.025849,-0.977291,-0.136658,-0.25611,-1.192475,-0.968422,-0.159228,-0.542629,-1.517817,-0.929932,0.07826,-0.181449,-1.0244,-1.082671,0.691889,0.050011,-0.594534,-0.498857,7.
3450,-0.102897,-0.288209,-0.55813,-0.560529,-0.084821,-0.447579,-0.78676,-0.554203,-0.067729,-0.607687,-0.772592,-0.336555,-0.388869,-0.852379,-0.738623,-0.245347,-0.372716,-0.662347,-0.726764,-0.241825,-0.359554,-0.518297,-0.714281,-0.444059,-0.159228,-0.674192,-0.614884,-0.192752,-0.440539,-0.662909,-0.844805,-0.189986,-0.128909,-0.651222,-0.594534,-0.183967,5.
3458,1.734545,0.848043,0.823588,0.497802,1.389975,1.038013,1.133537,0.712894,1.416986,1.666805,1.451419,0.92786,1.228458,0.898176,0.761269,0.494142,1.252385,0.734724,0.529392,0.493642,0.680625,0.923734,0.301881,0.499795,1.681645,1.079983,0.890006,0.807707,1.338203,1.262929,0.891274,0.597678,0.766507,1.10186,0.663291,0.813184,3.
3472,-0.176394,-0.375613,-1.038727,-1.089695,-0.158561,-0.534967,-1.026798,-0.923774,-0.438908,-0.520206,-1.013025,-0.916079,0.19925,-0.283448,-1.038601,-1.143298,-0.077243,-0.618688,-1.265117,-0.924758,-0.359554,-0.911579,-1.013152,-0.758677,0.135312,-0.191794,-0.976057,-1.035244,-0.366425,-0.662909,-0.964535,-0.820117,-0.651234,-0.958011,-0.953912,-0.656302,5.
3477,-0.470385,-0.375613,-1.158877,-1.248444,-0.45352,-0.360191,-1.386853,-1.029365,-0.438908,-0.170284,-0.892808,-1.021446,-0.168324,-0.589796,-0.558636,-0.984836,-0.151111,-0.444054,-1.025849,-0.977291,-0.136658,-0.25611,-1.013152,-1.178167,0.356217,0.027478,0.107463,0.017871,0.374717,0.212472,0.113031,-0.137475,0.094945,0.225319,-0.354948,-0.708784,7.
3483,1.440554,1.19766,0.883663,0.233219,1.463715,0.994319,0.653462,0.02655,1.194278,0.61704,0.129035,-0.125819,2.037121,1.204523,0.941256,0.599783,2.064936,1.214967,0.708842,0.441108,1.42361,0.836338,0.421429,0.027868,2.344359,1.430818,1.371571,0.702396,2.079345,1.438005,1.370192,0.7027,2.109629,1.277169,1.142463,0.498294,3.
3485,0.411587,0.148811,-0.618205,-0.825112,0.136399,0.164136,-0.606733,-0.818182,-0.141965,-0.170284,-0.8327,-0.810711,-0.241839,-0.195921,-1.398575,-1.24894,0.070493,-0.182104,-0.666947,-1.029824,0.383431,0.180869,-0.654507,-0.653804,-0.159228,-0.45492,-1.457622,-1.351178,-0.440539,-0.444064,-1.443454,-1.345226,-0.128909,0.050011,-1.193498,-0.761265,7.
3488,2.322527,1.41617,1.36426,0.709468,2.348593,1.256483,1.373574,0.712894,2.085107,1.273143,1.391311,0.506388,2.037121,1.423343,1.421222,0.705425,2.064936,1.214967,1.127561,0.703775,2.092296,1.448109,1.13872,0.70954,2.197089,1.518527,1.070593,0.702396,1.931116,1.306698,0.771544,0.492656,1.587304,1.145687,0.783084,0.340849,3.
3493,0.411587,1.066554,0.883663,0.815302,-0.158561,0.688462,0.653462,0.184937,-0.141965,0.354598,0.129035,-0.178503,0.05222,1.204523,1.181239,0.758245,-0.446584,0.822041,0.888293,0.388575,-0.433852,0.399359,0.361655,-0.129441,0.208947,1.211546,1.251179,0.807707,-0.069968,0.825239,0.71168,0.230101,-0.054291,0.269146,-0.055466,0.025959,1.
3494,-1.866841,-2.298502,2.205306,2.984881,-1.854576,-2.282722,1.913657,2.771928,-1.849387,-2.269815,1.271094,2.561062,-1.712136,-2.296587,2.021178,2.76543,-1.702344,-2.27771,1.366829,2.594974,-1.696927,-2.135121,1.377816,2.387503,-1.85283,-2.25295,1.431766,2.440035,-1.84871,-2.151056,1.729381,2.43556,-1.845121,-2.228996,1.741427,2.230189,2.
3506,-1.058367,-1.118548,-1.759624,-1.301361,-1.043438,-1.277763,-1.506872,-1.293344,-1.032794,-1.26379,-1.493892,-1.284866,-0.976988,-1.20249,-1.818545,-1.24894,-1.259135,-1.186248,-1.564201,-1.239957,-1.251136,-1.30486,-1.790217,-1.230603,-0.748307,-1.288154,-1.216839,-1.193211,-0.959339,-1.275675,-1.203994,-0.97765,-0.725852,-1.133319,-1.013809,-0.761265,5.
3511,0.191094,-0.113401,-1.038727,-0.772195,0.210138,-0.272803,-1.026798,-0.765386,-0.067729,-0.257765,-0.532158,-0.547291,0.125735,-0.370976,-0.738623,0.282859,0.144362,-0.356737,-0.966032,-0.662091,-0.06236,-0.343506,-0.953378,-0.811113,-0.159228,-0.674192,-1.096448,-0.824621,-0.144082,-0.487833,-0.844805,-0.820117,-0.128909,-0.344432,-1.073705,-0.813747,7.
3513,-1.719846,-2.385906,1.664634,2.667381,-1.707096,-2.37011,1.373574,2.243971,-1.700916,-2.226075,0.790227,1.876171,-2.006196,-2.252823,1.841192,2.976712,-1.997817,-2.234051,1.187378,2.332307,-1.99412,-2.135121,0.660526,1.968012,-1.85283,-2.296804,1.491962,2.808625,-1.84871,-2.282363,1.489922,2.645603,-1.845121,-2.272822,0.902877,2.072744,2.
3516,2.028536,1.372468,1.48441,0.762385,1.758674,0.994319,0.8935,0.607303,1.491221,0.61704,0.129035,-0.125819,1.669547,0.985704,0.701274,0.230039,1.400122,0.822041,0.409758,0.020842,1.42361,0.836338,0.421429,0.027868,0.798026,0.685294,0.28805,-0.08744,1.11586,0.869008,0.292626,-0.084964,1.139596,0.882725,0.303913,0.130923,3.
3521,0.705578,0.323619,0.282916,-0.190113,0.431358,-0.185416,-0.186668,-0.184633,0.451921,0.004676,-0.171507,-0.178503,0.934398,0.723121,0.281304,-0.245347,0.956912,0.56009,0.290124,-0.084225,0.977819,0.574151,0.301881,0.132741,1.018931,0.509876,0.348246,0.017871,1.041746,0.518855,0.113031,-0.189986,1.064978,0.707417,0.363809,0.025959,3.
3522,-1.57285,-2.03629,0.282916,1.132801,-1.338398,-2.239028,0.05337,1.346443,-1.552444,-2.138594,0.30936,1.349331,-0.462384,-1.20249,0.281304,0.916707,-1.702344,-2.234051,0.290124,1.649374,-1.696927,-2.222517,0.301881,1.496085,0.135312,-0.104085,-0.374101,0.017871,-0.736996,-1.406983,0.113031,1.595385,-1.695885,-2.228996,0.124223,1.757854,2.
3529,1.514052,1.110256,0.763513,0.339052,1.537455,0.906932,1.073527,0.501711,1.565457,1.141922,0.790227,0.348336,1.301973,1.073232,0.641278,0.388501,1.695595,1.083992,0.649025,0.178442,1.349311,0.880036,0.660526,0.394922,1.46074,0.992274,0.649224,0.228494,1.486431,0.825239,0.651815,0.230101,1.811158,1.014206,0.902877,0.393331,3.
3532,0.411587,0.673235,1.123962,0.709468,0.431358,0.513687,0.593453,0.712894,0.451921,0.529559,0.850335,0.717124,0.34628,0.329246,0.761269,0.705425,0.070493,0.167164,0.768659,0.913908,-0.210957,0.006078,1.078945,0.919286,-0.159228,0.202896,0.649224,0.807707,-0.144082,0.212472,1.190598,0.807721,0.468035,0.356801,0.663291,0.603258,5.
3540,0.117596,-0.550421,-0.738354,-0.454696,-0.674739,-0.971906,-0.726751,-0.448612,-0.958558,-1.132569,-0.712483,-0.441923,0.125735,-0.195921,-0.378649,-0.615092,-0.151111,-0.662347,-0.60713,-0.399425,-0.433852,-0.955277,-0.355636,-0.181877,-0.232863,-0.367211,-0.675079,-0.666654,0.07826,-0.181449,-0.665211,-0.45254,0.094945,-0.169124,-0.65443,-0.446376,5.
3549,-0.176394,-0.200805,-0.858503,-0.930945,-0.158561,-0.360191,-1.266835,-1.082161,-0.141965,-0.345245,-1.253459,-0.916079,0.19925,0.241718,-0.318653,-0.192527,0.21823,0.079847,-0.547313,-0.346891,0.234834,-0.081318,-0.774055,-0.548931,0.503487,0.860711,0.528832,0.491773,0.152375,0.518855,0.292626,-0.084964,0.542653,0.356801,0.064327,-0.079004,4.
3561,-0.470385,-0.200805,-0.858503,-1.089695,-0.158561,-0.185416,-1.026798,-0.923774,-0.438908,-0.170284,-0.8327,-0.916079,-0.388869,-0.283448,-1.038601,-0.932016,-0.372716,-0.269421,-1.025849,-0.924758,-0.656748,-0.25611,-1.013152,-0.915985,-0.380132,-0.367211,-1.216839,-1.035244,-0.366425,-0.356526,-0.964535,-0.820117,-0.054291,-0.169124,-0.953912,-0.813747,7.
3571,1.073066,0.848043,0.823588,-0.08428,1.095016,0.688462,0.293407,0.132141,1.120043,0.879481,0.549793,-0.073135,1.375487,0.854412,0.281304,0.018756,1.400122,0.8657,0.290124,0.230975,1.42361,0.880036,0.600752,0.027868,1.534375,0.729148,0.528832,-0.08744,1.560545,0.912777,0.532085,0.12508,1.587304,0.751244,0.064327,-0.079004,3.
3576,-0.984869,-0.375613,-0.738354,-0.454696,-0.969698,-0.360191,-0.186668,-0.448612,-0.661615,-0.170284,-0.472049,-0.073135,-1.050503,-0.502268,-0.858614,-0.403809,-0.742057,-0.182104,-0.367863,-0.189291,-0.433852,0.180869,0.062784,0.027868,-0.969212,-0.367211,-0.434297,-0.456031,-0.959339,-0.181449,-0.186293,-0.242497,-0.725852,0.181492,0.064327,-0.079004,1.
3594,-0.470385,0.804341,0.883663,0.391969,-0.45352,0.994319,1.193546,0.607303,-0.438908,1.010702,1.210986,0.769808,-0.388869,0.810648,0.941256,0.599783,-0.372716,0.996675,1.247195,0.598708,-0.359554,1.22962,1.557139,1.024158,-0.380132,0.860711,1.130788,0.860363,-0.366425,1.044084,1.130733,0.7027,-0.054291,1.277169,1.382048,0.708221,1.
3620,-1.499353,-0.288209,-0.377906,-0.401779,-1.707096,-0.753436,-0.78676,-0.554203,-1.478209,-0.563946,-0.772592,-0.389239,-1.638621,-0.370976,-0.138666,-0.139706,-1.406871,-0.531371,-0.60713,-0.346891,-1.399733,-0.693089,-0.355636,-0.339186,-1.411021,-0.45492,-0.313906,-0.350719,-1.404024,-0.444064,-0.545481,-0.347519,-1.397414,-0.432086,-0.295052,-0.183967,1.
3628,0.411587,0.192513,-0.377906,-0.560529,-0.158561,-0.098028,-0.78676,-0.976569,-0.438908,-0.257765,-0.772592,-0.547291,-0.168324,-0.370976,-0.378649,-0.139706,-0.889794,-0.880639,-0.128595,0.388575,-1.176837,-1.479652,0.660526,1.338776,-1.411021,-1.902115,1.552157,2.387379,-1.626367,-2.151056,1.549787,2.750625,-1.621268,-2.141341,1.921116,2.755006,2.
3633,-1.866841,-2.385906,0.883663,2.826131,-1.854576,-2.37011,0.8935,2.666337,-1.62668,-2.007374,0.910444,2.086907,-1.638621,-2.296587,0.701274,2.184403,-1.628476,-2.015759,0.409758,2.174707,-1.399733,-1.74184,-0.056765,1.391213,-1.411021,-1.15659,-0.193515,0.702396,-0.959339,-0.969292,-0.186293,0.282612,-0.949706,-0.958011,-0.474741,0.130923,2.
3635,-1.719846,-2.167396,0.763513,2.455715,-1.707096,-2.239028,1.073527,2.243971,-1.700916,-2.138594,0.790227,2.086907,-1.491592,-2.034003,0.881261,1.97312,-1.702344,-2.015759,0.349941,1.754441,-1.696927,-1.872933,0.361655,1.391213,-1.411021,-1.770552,-0.133319,1.334265,-1.84871,-1.888442,0.352491,1.490363,-1.621268,-1.615417,0.363809,1.128074,2.
3638,1.661048,0.97915,0.703439,0.233219,1.684934,0.994319,0.713472,0.237733,1.416986,0.835741,0.429577,0.032233,1.081428,0.854412,0.821265,0.282859,1.400122,1.040333,0.828476,0.125908,1.42361,0.880036,0.540978,0.132741,1.387105,0.860711,0.589028,0.228494,1.412317,0.869008,0.59195,0.020058,1.438068,1.058033,0.603395,0.235886,3.
3640,-0.102897,-0.288209,-1.279026,-1.142611,-0.084821,-0.272803,-1.266835,-1.34614,-0.067729,-0.257765,-1.493892,-1.33755,-0.09481,-0.195921,-0.978606,-1.037657,-0.077243,-0.182104,-1.2053,-1.239957,-0.06236,-0.343506,-1.192475,-1.387912,-0.159228,-0.191794,-1.337231,-1.0879,-0.144082,-0.356526,-1.084265,-1.292715,-0.128909,-0.344432,-1.313291,-1.076155,7.
3642,-0.102897,0.673235,0.823588,0.127386,-0.084821,0.338911,-0.186668,-0.237429,-0.364672,-0.170284,-0.472049,-0.441923,0.125735,1.029468,1.121243,0.705425,-0.151111,0.691066,0.589209,0.020842,-0.433852,0.180869,-0.594733,-0.391622,0.356217,1.299255,1.371571,0.913019,0.07826,1.131622,0.771544,0.7027,-0.203527,0.751244,0.543498,0.130923,1.
3643,-0.911371,-0.900038,-0.137607,0.391969,-1.190918,-1.496232,0.653462,1.346443,-1.62668,-1.876153,1.210986,2.086907,-1.638621,-2.165295,1.541213,2.76543,-1.628476,-2.146735,1.905181,2.752574,-1.622628,-2.135121,1.557139,2.754557,-1.705561,-2.296804,2.033722,3.335183,-1.922824,-2.282363,2.387894,3.328245,-1.919739,-2.272822,2.400287,3.174859,2.
3656,-1.866841,-2.298502,0.643364,3.037797,-1.854576,-2.282722,0.8935,3.035907,-1.849387,-2.269815,0.910444,2.66643,-1.638621,-2.296587,0.701274,2.554147,-1.628476,-2.146735,0.708842,2.384841,-1.845523,-2.135121,0.959397,2.387503,-1.190116,-1.419717,0.28805,1.650199,-1.404024,-2.063518,0.831409,2.383049,-1.919739,-2.053687,1.142463,2.387634,2.
3658,-0.102897,-0.463017,-0.798429,-0.560529,0.210138,-0.098028,-0.78676,-0.554203,0.229214,-0.257765,-0.532158,-0.547291,-0.09481,-0.546032,-0.738623,-0.45663,-0.077243,-0.356737,-0.726764,-0.451958,-0.06236,-0.343506,-0.953378,-0.811113,-0.159228,-0.498775,-0.855666,-0.613998,-0.144082,-0.487833,-1.084265,-0.820117,-0.128909,-0.475913,-1.073705,-0.813747,5.
3668,-0.102897,-0.288209,-1.279026,-1.142611,-0.37978,-0.447579,-1.506872,-1.134957,-0.364672,-0.432726,-1.253459,-1.33755,-0.388869,-0.195921,-0.978606,-1.24894,-0.372716,-0.356737,-1.2053,-1.239957,-0.359554,-0.343506,-1.192475,-1.020858,0.135312,-0.191794,-0.614884,-1.0879,0.152375,-0.181449,-1.323724,-1.292715,-0.128909,-0.169124,-1.313291,-1.076155,7.
3671,-0.911371,0.017705,-0.377906,-0.348863,-0.895959,-0.360191,-1.026798,-0.501408,-1.181266,-0.520206,-1.253459,-0.494607,-0.682928,0.460537,0.401295,0.230039,-0.668189,-0.094787,-0.308046,-0.346891,-0.879643,-0.430902,-0.534958,-0.339186,-0.085593,0.685294,1.130788,0.28115,-0.662882,0.343779,0.292626,0.12508,-0.352763,0.532109,0.543498,0.288368,1.
3676,1.073066,0.673235,0.282916,-0.190113,1.095016,0.513687,-0.186668,-0.395816,1.120043,0.354598,-0.171507,-0.389239,1.522517,0.898176,0.281304,0.124397,0.956912,0.56009,-0.188412,-0.084225,0.977819,0.574151,0.062784,-0.234313,1.681645,1.079983,0.649224,0.175838,1.708774,0.869008,0.352491,0.020058,1.064978,0.707417,0.363809,-0.183967,4.
3688,-0.470385,-0.768932,-1.038727,-0.772195,-0.45352,-0.578661,-1.026798,-0.765386,-0.141965,-0.432726,-0.772592,-0.547291,0.05222,-0.195921,-0.618631,-0.139706,0.070493,0.036189,-0.60713,-0.504491,0.086237,-0.168714,-0.833829,-0.496495,0.798026,0.641439,0.167659,0.228494,0.522946,0.475086,-0.066563,0.020058,0.542653,0.269146,-0.055466,0.025959,5.
3699,0.117596,-0.200805,-0.978653,-1.248444,-0.084821,-0.185416,-1.206825,-1.029365,-0.364672,-0.170284,-0.952917,-1.232182,0.125735,-0.020865,-0.858614,-0.826374,-0.151111,-0.356737,-0.846398,-1.082358,0.160536,-0.168714,-0.594733,-1.073294,0.650756,0.334459,-0.434297,-0.456031,0.374717,-0.006373,-0.425752,-0.662584,-0.203527,-0.169124,-0.894016,-1.023674,7.
3704,1.073066,0.673235,0.282916,-0.190113,1.095016,0.863238,0.293407,-0.184633,0.748864,1.054442,0.609902,0.242968,0.934398,0.723121,0.521286,0.124397,0.956912,0.734724,0.529392,-0.084225,0.977819,0.748942,0.301881,-0.234313,1.681645,1.079983,0.890006,0.175838,1.041746,0.869008,0.352491,0.020058,0.766507,0.882725,0.663291,0.025959,3.
3717,1.073066,0.848043,0.523215,-0.08428,1.389975,1.038013,0.83349,0.290528,1.416986,1.273143,1.391311,0.506388,1.375487,0.854412,0.581282,0.018756,1.400122,0.8657,0.589209,0.020842,1.42361,1.054828,0.600752,0.237614,1.534375,0.729148,0.047268,-0.08744,1.264088,0.737701,0.532085,-0.084964,1.288832,0.751244,0.303913,-0.079004,3.
3728,1.367057,1.022851,0.823588,0.286136,1.389975,1.038013,0.533444,0.132141,1.416986,1.054442,0.30936,0.295652,1.743062,1.204523,0.581282,0.230039,1.769463,1.214967,0.589209,0.230975,1.795102,1.054828,0.839849,0.499795,1.239836,1.123838,0.769615,0.333806,1.560545,1.306698,0.771544,0.492656,1.587304,1.320996,0.783084,0.340849,3.
3736,-0.102897,-0.550421,-1.45925,-1.407194,-0.37978,-0.360191,-1.446863,-1.398935,-0.067729,-0.520206,-1.433784,-1.390234,-0.462384,-0.502268,-1.518567,-1.513043,-0.446584,-0.662347,-1.743652,-1.292491,-0.433852,-0.4746,-1.730443,-1.28304,-0.232863,-0.542629,-1.397426,-1.45649,-0.440539,-0.531602,-1.383589,-1.450248,-0.42738,-0.51974,-1.552876,-1.2336,7.
3763,-0.176394,-0.681527,-1.519325,-1.301361,-0.158561,-0.491273,-1.506872,-1.293344,-0.141965,-0.476466,-1.493892,-1.284866,-0.462384,-0.546032,-1.578562,-1.24894,-0.446584,-0.356737,-1.564201,-1.239957,-0.433852,-0.343506,-1.55112,-1.440349,-0.453767,-0.586483,-1.457622,-1.351178,-0.144082,-0.444064,-1.203994,-1.187693,-0.128909,-0.563568,-1.433084,-1.181119,7.
3764,0.485085,0.804341,0.162766,-0.190113,0.505098,0.819544,0.413425,0.02655,0.526157,0.835741,0.429577,0.242968,0.493309,0.854412,1.121243,0.282859,0.809176,1.040333,1.127561,0.283508,0.829222,1.273318,1.13872,0.29005,0.724391,1.036129,0.589028,0.228494,0.745289,1.044084,0.831409,0.230101,0.766507,0.882725,0.303913,0.025959,3.
3768,1.073066,0.848043,0.823588,0.286136,1.389975,1.038013,1.133537,0.290528,1.416986,1.054442,0.549793,0.295652,1.375487,1.029468,0.581282,0.230039,1.400122,1.214967,0.589209,0.493642,1.42361,1.054828,0.839849,0.237614,0.356217,-0.191794,0.047268,-0.08744,1.264088,0.737701,0.532085,0.12508,1.587304,1.145687,0.543498,0.340849,3.
3776,-1.425855,-1.774078,0.643364,1.714883,-1.854576,-2.151641,1.793639,3.194294,-1.997859,-2.357295,2.17272,3.562057,-1.418077,-1.902712,0.941256,1.603376,-1.406871,-1.622833,0.708842,1.754441,-1.845523,-2.266215,1.915784,3.121611,-1.705561,-1.945969,1.371571,2.018789,-1.181682,-1.669597,0.532085,1.070276,-1.397414,-2.053687,1.142463,2.387634,2.
3779,-1.27886,-0.463017,-0.55813,-0.401779,-1.707096,-0.447579,-0.546723,-0.395816,-1.478209,-0.432726,-0.772592,-0.178503,-1.638621,-0.721087,-0.858614,-0.720733,-1.628476,-0.531371,-0.846398,-0.504491,-1.399733,-0.343506,-0.594733,-0.339186,-1.411021,-0.761901,-1.036253,-0.561342,-1.404024,-0.444064,-0.545481,-0.347519,-1.17356,-0.256778,-0.295052,-0.341412,1.
3792,-0.911371,0.367321,0.643364,0.233219,-0.895959,0.601074,0.653462,0.237733,-0.438908,0.61704,0.67001,0.242968,-0.682928,0.460537,0.401295,0.230039,-0.668189,0.472773,0.708842,0.230975,-0.879643,0.486755,0.182332,0.237614,-0.674672,0.159041,0.047268,0.123183,-0.959339,0.168703,0.292626,-0.084964,-1.17356,0.006184,0.064327,-0.236449,1.
3807,0.191094,-0.288209,-0.798429,-0.930945,-0.084821,-0.447579,-1.266835,-1.134957,-0.364672,-0.607687,-1.493892,-1.126814,-0.09481,-0.020865,-0.978606,-0.667912,-0.077243,-0.00747,-0.726764,-0.819691,-0.06236,-0.168714,-0.953378,-1.230603,-0.159228,-0.191794,-0.855666,-0.824621,-0.144082,-0.006373,-0.605346,-0.610073,0.169563,-0.169124,-1.073705,-0.813747,7.
3811,0.63208,0.323619,0.042617,-0.24303,1.242496,0.338911,-0.186668,-0.079042,1.268514,0.74826,0.549793,-0.073135,0.419794,-0.108393,-0.378649,-0.773554,0.439835,0.036189,-0.547313,-0.557024,0.457729,0.049776,-0.534958,-0.391622,0.061677,-0.191794,-0.855666,-0.929932,0.07826,-0.181449,-0.844805,-0.715095,0.094945,0.050011,-0.594534,-0.708784,7.
3820,0.705578,0.498427,0.042617,-0.190113,0.726317,0.688462,0.05337,0.02655,0.748864,0.529559,0.068926,0.032233,0.934398,0.548065,0.041321,-0.086885,1.252385,0.56009,0.290124,-0.084225,0.977819,0.574151,0.062784,-0.077004,1.018931,0.509876,0.107463,-0.192752,0.745289,0.693931,-0.126428,-0.189986,0.766507,0.707417,0.363809,0.025959,3.
3834,-0.102897,-0.463017,-1.279026,-1.354278,-0.084821,-0.447579,-1.506872,-1.134957,-0.067729,-0.432726,-1.013025,-1.126814,-0.09481,-0.546032,-1.458571,-1.407402,-0.077243,-0.356737,-1.444568,-1.239957,0.160536,-0.343506,-1.431571,-1.230603,-0.159228,-0.367211,-1.337231,-1.298522,0.152375,-0.356526,-1.323724,-0.820117,0.169563,-0.169124,-1.073705,-0.813747,7.
3837,-0.396887,-0.025997,-0.978653,-0.825112,-0.084821,-0.185416,-0.966788,-1.029365,-0.067729,0.004676,-0.952917,-0.810711,-0.168324,-0.195921,-0.858614,-1.090478,-0.446584,-0.356737,-0.846398,-1.082358,-0.136658,-0.168714,-0.833829,-0.811113,0.356217,0.159041,-0.675079,-0.666654,-0.218196,-0.181449,-1.14413,-0.872628,-0.42738,0.006184,-1.133601,-1.023674,7.
3847,-0.102897,1.372468,1.244111,0.815302,-0.084821,1.387565,1.553602,0.818486,-0.067729,1.404364,1.571636,0.822492,-0.388869,1.423343,1.361226,0.863886,-0.372716,1.258626,1.725731,0.703775,-0.359554,1.273318,1.377816,0.70954,0.135312,1.211546,1.431766,0.913019,0.152375,1.21916,1.430057,0.7027,0.169563,1.058033,1.142463,0.708221,1.
3856,1.073066,0.673235,0.282916,-0.24303,1.095016,0.513687,0.293407,-0.237429,1.120043,0.529559,0.30936,-0.073135,0.713854,0.504301,-0.198662,-0.403809,1.104649,0.516432,0.050856,-0.189291,1.126416,0.705245,0.301881,-0.181877,0.945296,0.553731,0.047268,-0.245408,0.967631,0.562624,0.053167,-0.242497,0.99036,0.356801,0.064327,-0.236449,7.
3874,-0.396887,-0.637825,-0.077532,0.233219,0.210138,-0.098028,0.173388,0.237733,0.8231,0.485819,0.730119,0.453704,0.787369,0.679357,0.521286,0.282859,1.104649,1.040333,1.127561,0.703775,1.126416,1.273318,1.13872,0.70954,0.429852,0.860711,0.82981,0.702396,0.448832,0.693931,0.59195,0.7027,0.468035,0.707417,0.842981,0.498294,3.
3904,-0.470385,0.192513,0.342991,0.021553,-0.158561,0.033054,0.353416,0.607303,-0.141965,0.223378,0.67001,0.822492,-1.418077,-0.896143,-0.138666,0.388501,-0.446584,0.036189,-0.128595,-0.136758,0.086237,0.224567,0.361655,0.237614,-1.190116,-1.244299,-0.073123,0.439117,-0.885225,-0.444064,-0.784941,-0.557562,-0.352763,0.093838,-0.055466,-0.183967,5.
3909,-0.911371,-1.38076,-1.279026,-0.560529,-1.412137,-1.627314,-1.266835,-0.34302,-1.181266,-1.482491,-1.013025,-0.916079,-0.682928,-0.983671,-0.978606,-0.667912,-0.963662,-1.273565,-0.966032,-0.451958,-0.953942,-1.261162,-0.953378,-0.653804,-0.453767,-0.84961,-1.337231,-1.0879,-0.144082,-0.662909,-1.084265,-0.820117,0.169563,-0.344432,-0.834119,-0.603821,5.
3910,1.367057,1.19766,0.823588,0.497802,1.758674,1.431258,1.133537,0.501711,2.085107,1.666805,1.451419,0.717124,1.890091,1.51087,1.061248,0.705425,2.212672,1.520577,1.366829,0.703775,1.943699,1.535505,1.377816,0.70954,1.976185,1.255401,1.491962,0.597084,2.005231,1.481774,1.849111,0.807721,2.035012,1.496304,0.902877,0.603258,3.
3911,1.073066,0.97915,0.943738,0.233219,1.389975,0.994319,0.713472,0.237733,1.416986,1.010702,0.429577,0.242968,1.375487,0.854412,0.521286,0.124397,1.400122,0.8657,0.828476,0.125908,1.42361,0.705245,0.301881,0.132741,1.092566,0.860711,0.28805,0.017871,1.11586,0.693931,0.59195,0.020058,1.139596,0.882725,0.303913,0.025959,3.
3912,1.073066,0.673235,0.282916,-0.190113,0.726317,0.338911,-0.366695,-0.606999,0.154978,-0.170284,-1.313567,-1.07413,0.05222,-0.370976,-1.398575,-1.037657,0.070493,-0.182104,-1.145483,-0.872224,-0.210957,-0.343506,-1.1327,-0.863549,-0.159228,-0.586483,-1.638209,-1.193211,-0.144082,-0.444064,-1.443454,-1.187693,0.169563,-0.432086,-1.433084,-1.181119,7.
