task,budget,policy,seed,best_recipe,normalized_loss,reference_recipe,reference_loss,headroom,charged_process_seconds
friedman,16,uniform_random,17,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,34.35928949993104
friedman,16,uniform_random,18,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,32.49218339996878
friedman,16,uniform_random,19,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,32.3799651999725
friedman,16,uniform_random,20,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,33.41334659990389
friedman,16,uniform_random,21,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,33.243906500021694
friedman,16,uniform_random,22,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,33.17658119997941
friedman,16,uniform_random,23,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,33.53681039993535
friedman,16,uniform_random,24,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,32.28484919996117
friedman,16,uniform_random,25,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,34.437108199927025
friedman,16,uniform_random,26,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,33.24802699999418
friedman,16,uniform_random,27,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,32.43142259999877
friedman,16,uniform_random,28,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,33.694352399994386
friedman,16,uniform_random,29,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,33.36094710000907
friedman,16,uniform_random,30,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,33.57677630003309
friedman,16,uniform_random,31,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,34.32711419998668
interactions,4,fixed_diverse,0,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,7.807784500007983
interactions,4,uniform_random,0,forest-2,0.3156028368794326,boost-6,0.161766602192134,0.15383623468729857,7.657011600007536
interactions,4,uniform_random,1,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,8.059340000007069
interactions,4,uniform_random,2,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,7.631265199976042
interactions,4,uniform_random,3,kernel-1,0.2861379754996775,boost-6,0.161766602192134,0.1243713733075435,7.905975799978479
interactions,4,uniform_random,4,kernel-5,0.2786589297227595,boost-6,0.161766602192134,0.1168923275306255,7.426274500030559
interactions,4,uniform_random,5,forest-6,0.3129593810444873,boost-6,0.161766602192134,0.15119277885235327,7.674675299989758
interactions,4,uniform_random,6,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,7.365505000023404
interactions,4,uniform_random,7,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,7.65614719997393
interactions,4,uniform_random,8,kernel-2,0.3500967117988394,boost-6,0.161766602192134,0.18833010960670538,7.233477000001585
interactions,4,uniform_random,9,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,8.14501559996279
interactions,4,uniform_random,10,kernel-0,0.263185041908446,boost-6,0.161766602192134,0.10141843971631198,7.880588199972408
interactions,4,uniform_random,11,extra-0,0.3091553836234686,boost-6,0.161766602192134,0.1473887814313346,7.602920499979518
interactions,4,uniform_random,12,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,7.186342000029981
interactions,4,uniform_random,13,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,7.405516399972839
interactions,4,uniform_random,14,forest-2,0.3156028368794326,boost-6,0.161766602192134,0.15383623468729857,7.775029100012035
interactions,4,uniform_random,15,boost-2,0.27143778207608,boost-6,0.161766602192134,0.10967117988394598,7.575815700023668
interactions,4,uniform_random,16,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,7.442561599978944
interactions,4,uniform_random,17,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,7.821831199980807
interactions,4,uniform_random,18,boost-7,0.1933591231463571,boost-6,0.161766602192134,0.031592520954223074,7.454118100024061
interactions,4,uniform_random,19,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,7.3300642000103835
interactions,4,uniform_random,20,boost-4,0.2790457769181174,boost-6,0.161766602192134,0.11727917472598337,7.335064099956071
interactions,4,uniform_random,21,kernel-0,0.263185041908446,boost-6,0.161766602192134,0.10141843971631198,7.6166524999716785
interactions,4,uniform_random,22,forest-3,0.2904577691811734,boost-6,0.161766602192134,0.12869116698903937,7.4281133999757
interactions,4,uniform_random,23,boost-7,0.1933591231463571,boost-6,0.161766602192134,0.031592520954223074,7.6439116000256035
interactions,4,uniform_random,24,kernel-1,0.2861379754996775,boost-6,0.161766602192134,0.1243713733075435,8.011194599996088
interactions,4,uniform_random,25,forest-0,0.2854932301740813,boost-6,0.161766602192134,0.12372662798194728,7.701751500018872
interactions,4,uniform_random,26,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,7.9690356999926735
interactions,4,uniform_random,27,boost-4,0.2790457769181174,boost-6,0.161766602192134,0.11727917472598337,7.449474599969108
interactions,4,uniform_random,28,boost-3,0.1939393939393938,boost-6,0.161766602192134,0.03217279174725979,7.323734200006584
interactions,4,uniform_random,29,forest-7,0.3515151515151515,boost-6,0.161766602192134,0.1897485493230175,7.3808535000134725
interactions,4,uniform_random,30,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,7.855263499950524
interactions,4,uniform_random,31,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,7.5291969000245444
interactions,8,fixed_diverse,0,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,15.300275399989914
interactions,8,uniform_random,0,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,15.644515100022545
interactions,8,uniform_random,1,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,15.250608800008195
interactions,8,uniform_random,2,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,15.042006400006358
interactions,8,uniform_random,3,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,15.974543099961013
interactions,8,uniform_random,4,boost-7,0.1933591231463571,boost-6,0.161766602192134,0.031592520954223074,15.001443700079108
interactions,8,uniform_random,5,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,14.879536199994618
interactions,8,uniform_random,6,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,15.148114800045732
interactions,8,uniform_random,7,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,14.84487000000081
interactions,8,uniform_random,8,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,14.969198800012236
interactions,8,uniform_random,9,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,15.29191980001633
interactions,8,uniform_random,10,boost-7,0.1933591231463571,boost-6,0.161766602192134,0.031592520954223074,15.230348799959756
interactions,8,uniform_random,11,boost-5,0.2127659574468086,boost-6,0.161766602192134,0.05099935525467458,15.089427099941531
interactions,8,uniform_random,12,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,15.14844510005787
interactions,8,uniform_random,13,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,14.84475350001594
interactions,8,uniform_random,14,boost-7,0.1933591231463571,boost-6,0.161766602192134,0.031592520954223074,15.167557800014038
interactions,8,uniform_random,15,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,15.149060800031293
interactions,8,uniform_random,16,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,15.414029899984598
interactions,8,uniform_random,17,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,15.574387500004377
interactions,8,uniform_random,18,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,14.832576999993762
interactions,8,uniform_random,19,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,15.037319499970181
interactions,8,uniform_random,20,boost-3,0.1939393939393938,boost-6,0.161766602192134,0.03217279174725979,15.288652399904095
interactions,8,uniform_random,21,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,14.98973659996409
interactions,8,uniform_random,22,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,15.447843199974159
interactions,8,uniform_random,23,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,14.82504420002806
interactions,8,uniform_random,24,kernel-1,0.2861379754996775,boost-6,0.161766602192134,0.1243713733075435,15.37623789999634
interactions,8,uniform_random,25,boost-4,0.2790457769181174,boost-6,0.161766602192134,0.11727917472598337,15.543154500017408
interactions,8,uniform_random,26,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,15.406128299975535
interactions,8,uniform_random,27,boost-5,0.2127659574468086,boost-6,0.161766602192134,0.05099935525467458,14.747790599969449
interactions,8,uniform_random,28,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,15.094250600028317
interactions,8,uniform_random,29,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,14.722030200035078
interactions,8,uniform_random,30,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,15.282168799923966
interactions,8,uniform_random,31,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,14.836965499998769
interactions,16,fixed_diverse,0,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,31.02392159998999
interactions,16,uniform_random,0,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,31.02959600003669
interactions,16,uniform_random,1,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.540503199998057
interactions,16,uniform_random,2,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,30.410797200049274
interactions,16,uniform_random,3,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,31.229378999909386
interactions,16,uniform_random,4,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.349871300073573
interactions,16,uniform_random,5,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,29.607834599999478
interactions,16,uniform_random,6,boost-5,0.2127659574468086,boost-6,0.161766602192134,0.05099935525467458,30.345663300046
interactions,16,uniform_random,7,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.129071100061992
interactions,16,uniform_random,8,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,30.050339000008535
interactions,16,uniform_random,9,boost-3,0.1939393939393938,boost-6,0.161766602192134,0.03217279174725979,30.953278500033775
interactions,16,uniform_random,10,boost-7,0.1933591231463571,boost-6,0.161766602192134,0.031592520954223074,30.172067200008314
interactions,16,uniform_random,11,boost-5,0.2127659574468086,boost-6,0.161766602192134,0.05099935525467458,30.62163339991821
interactions,16,uniform_random,12,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,31.054637700057356
interactions,16,uniform_random,13,kernel-6,0.2185686653771759,boost-6,0.161766602192134,0.056802063185041884,29.65933390002465
interactions,16,uniform_random,14,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,30.660909000056563
interactions,16,uniform_random,15,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,29.90998640001635
interactions,16,uniform_random,16,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.534458900016034
interactions,16,uniform_random,17,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,30.421409000031417
interactions,16,uniform_random,18,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,29.480281999945873
interactions,16,uniform_random,19,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.097311599965906
interactions,16,uniform_random,20,boost-3,0.1939393939393938,boost-6,0.161766602192134,0.03217279174725979,30.355618999892613
interactions,16,uniform_random,21,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,30.208188199962024
interactions,16,uniform_random,22,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.49619539998821
interactions,16,uniform_random,23,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.30038470000727
interactions,16,uniform_random,24,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,30.392853100027423
interactions,16,uniform_random,25,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.624454500037245
interactions,16,uniform_random,26,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,30.52907459999551
interactions,16,uniform_random,27,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,29.457004500058247
interactions,16,uniform_random,28,boost-0,0.1811734364925854,boost-6,0.161766602192134,0.019406834300451398,30.19412420000299
interactions,16,uniform_random,29,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.215292600070825
interactions,16,uniform_random,30,boost-1,0.1766602192134105,boost-6,0.161766602192134,0.014893617021276478,30.459755099989707
interactions,16,uniform_random,31,boost-6,0.161766602192134,boost-6,0.161766602192134,0.0,30.765683100005845
