row_id,process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.time
1385,2.0,1.0,2.0,0.0,70.0,2,0,21676.8333333333
1386,2.0,1.0,2.0,0.0,70.0,3,0,460.583333333333
1388,2.0,1.0,2.0,0.0,71.0,2,0,25634.4166666667
1389,2.0,1.0,2.0,0.0,71.0,3,0,420.083333333333
1391,2.0,1.0,2.0,0.0,72.0,2,0,23956.5
1392,2.0,1.0,2.0,0.0,72.0,3,0,459.916666666667
1393,2.0,1.0,2.0,0.0,72.0,6,0,1200.25
1395,2.0,1.0,2.0,0.0,73.0,3,0,411.083333333333
1397,2.0,1.0,2.0,0.0,74.0,2,0,27455.9166666667
1398,2.0,1.0,2.0,0.0,74.0,3,0,436.416666666667
1399,2.0,1.0,2.0,0.0,74.0,6,0,1341.25
1400,2.0,1.0,2.0,0.0,75.0,2,0,32026.6666666667
1401,2.0,1.0,2.0,0.0,75.0,3,0,414.416666666667
1402,2.0,1.0,2.0,0.0,75.0,6,0,1554.41666666667
1403,2.0,1.0,2.0,0.0,76.0,2,0,20526.75
1404,2.0,1.0,2.0,0.0,76.0,3,0,430.25
1405,2.0,1.0,2.0,0.0,76.0,6,0,1098.25
1406,2.0,1.0,2.0,0.0,77.0,2,0,25060.8333333333
1407,2.0,1.0,2.0,0.0,77.0,3,0,407.166666666667
1409,2.0,1.0,2.0,0.0,78.0,2,0,23851.3333333333
1413,2.0,1.0,2.0,0.0,79.0,3,0,413.0
1415,2.0,1.0,2.0,0.0,80.0,2,0,5475.0
1417,2.0,1.0,2.0,0.0,80.0,2,2,27715.25
1418,2.0,1.0,2.0,0.0,80.0,2,3,29122.75
1419,2.0,1.0,2.0,0.0,80.0,3,0,91.25
1421,2.0,1.0,2.0,0.0,80.0,3,2,447.916666666667
1423,2.0,1.0,2.0,0.0,80.0,6,0,325.75
1424,2.0,1.0,2.0,0.0,80.0,6,1,331.5
1428,2.0,1.0,2.0,1.0,59.0,6,0,4314.66666666667
1429,2.0,1.0,2.0,1.0,60.0,2,0,30182.0833333333
1431,2.0,1.0,2.0,1.0,61.0,2,0,33404.0833333333
1432,2.0,1.0,2.0,1.0,61.0,6,0,3254.83333333333
1433,2.0,1.0,2.0,1.0,62.0,2,0,32211.5833333333
1434,2.0,1.0,2.0,1.0,62.0,6,0,3325.75
1437,2.0,1.0,2.0,1.0,64.0,2,0,28715.4166666667
1438,2.0,1.0,2.0,1.0,64.0,6,0,3165.66666666667
1439,2.0,1.0,2.0,1.0,65.0,2,0,32717.75
1440,2.0,1.0,2.0,1.0,65.0,6,0,3429.58333333333
1445,2.0,1.0,2.0,1.0,68.0,2,0,25074.0
1446,2.0,1.0,2.0,1.0,68.0,6,0,2857.83333333333
1447,2.0,1.0,2.0,1.0,69.0,2,0,28568.4166666667
1448,2.0,1.0,2.0,1.0,69.0,3,0,1621.91666666667
1451,2.0,1.0,2.0,1.0,70.0,2,0,28439.8333333333
1454,2.0,1.0,2.0,1.0,70.0,6,0,3067.08333333333
1456,2.0,1.0,2.0,1.0,71.0,3,0,1531.08333333333
1458,2.0,1.0,2.0,1.0,71.0,6,0,3482.0
1459,2.0,1.0,2.0,1.0,72.0,2,0,30985.5833333333
1460,2.0,1.0,2.0,1.0,72.0,3,0,1497.91666666667
1461,2.0,1.0,2.0,1.0,72.0,5,0,8523.08333333333
1462,2.0,1.0,2.0,1.0,72.0,6,0,3339.58333333333
1463,2.0,1.0,2.0,1.0,73.0,2,0,35913.5833333333
1464,2.0,1.0,2.0,1.0,73.0,3,0,1333.91666666667
1465,2.0,1.0,2.0,1.0,73.0,5,0,8370.75
1466,2.0,1.0,2.0,1.0,73.0,6,0,3627.16666666667
1469,2.0,1.0,2.0,1.0,74.0,5,0,8782.08333333333
1471,2.0,1.0,2.0,1.0,75.0,2,0,39183.25
1472,2.0,1.0,2.0,1.0,75.0,3,0,1412.16666666667
1473,2.0,1.0,2.0,1.0,75.0,5,0,8354.75
1475,2.0,1.0,2.0,1.0,76.0,2,0,26510.5833333333
1477,2.0,1.0,2.0,1.0,76.0,5,0,8483.75
1479,2.0,1.0,2.0,1.0,77.0,2,0,31579.1666666667
1482,2.0,1.0,2.0,1.0,77.0,6,0,3395.5
1484,2.0,1.0,2.0,1.0,78.0,3,0,1524.83333333333
1485,2.0,1.0,2.0,1.0,78.0,5,0,8561.08333333333
1486,2.0,1.0,2.0,1.0,78.0,6,0,3289.0
1487,2.0,1.0,2.0,1.0,79.0,2,0,36146.6666666667
1488,2.0,1.0,2.0,1.0,79.0,3,0,1464.5
1489,2.0,1.0,2.0,1.0,79.0,5,0,8499.16666666667
1490,2.0,1.0,2.0,1.0,79.0,6,0,3667.66666666667
1491,2.0,1.0,2.0,1.0,80.0,2,0,7014.58333333333
1492,2.0,1.0,2.0,1.0,80.0,2,1,7174.25
1493,2.0,1.0,2.0,1.0,80.0,2,2,34963.3333333333
1494,2.0,1.0,2.0,1.0,80.0,2,3,36701.4166666667
1495,2.0,1.0,2.0,1.0,80.0,2,4,33539.25
1496,2.0,1.0,2.0,1.0,80.0,3,0,113.0
1498,2.0,1.0,2.0,1.0,80.0,3,2,1460.66666666667
1500,2.0,1.0,2.0,1.0,80.0,3,4,1558.91666666667
1501,2.0,1.0,2.0,1.0,80.0,5,0,8380.25
1503,2.0,1.0,2.0,1.0,80.0,6,1,812.583333333333
1505,2.0,1.0,2.0,1.0,80.0,6,3,3711.58333333333
1508,2.0,1.0,2.0,1.0,82.0,5,0,8497.66666666667
1509,2.0,1.0,2.0,1.0,83.0,5,0,8228.91666666667
1510,2.0,1.0,2.0,1.0,84.0,5,0,8498.66666666667
1513,2.0,1.0,2.0,1.0,87.0,5,0,8308.0
1514,2.0,1.0,2.0,1.0,88.0,5,0,8415.58333333333
1515,2.0,1.0,2.0,1.0,89.0,5,0,8359.08333333333
1516,2.0,1.0,2.0,1.0,90.0,5,0,80.0
1517,2.0,1.0,2.0,1.0,90.0,5,1,1391.75
1519,2.0,1.0,2.0,1.0,90.0,5,3,9084.66666666667
1520,2.0,1.0,2.0,1.0,90.0,5,4,79.5833333333333
1521,2.0,2.0,2.0,0.0,59.0,1,0,14748.1666666667
1522,2.0,2.0,2.0,0.0,59.0,2,0,33163.8333333333
1523,2.0,2.0,2.0,0.0,59.0,4,0,922.0
1524,2.0,2.0,2.0,0.0,59.0,6,0,1540.29166666667
1525,2.0,2.0,2.0,0.0,60.0,1,0,10433.75
1526,2.0,2.0,2.0,0.0,60.0,2,0,23042.4166666667
1527,2.0,2.0,2.0,0.0,60.0,4,0,811.083333333333
1532,2.0,2.0,2.0,0.0,61.0,6,0,1100.08333333333
1537,2.0,2.0,2.0,0.0,63.0,1,0,12834.0833333333
1540,2.0,2.0,2.0,0.0,63.0,6,0,1104.95833333333
1545,2.0,2.0,2.0,0.0,65.0,1,0,11026.9166666667
1551,2.0,2.0,2.0,0.0,66.0,4,0,726.583333333333
1555,2.0,2.0,2.0,0.0,67.0,4,0,820.416666666667
1556,2.0,2.0,2.0,0.0,67.0,6,0,1332.70833333333
1557,2.0,2.0,2.0,0.0,68.0,1,0,8944.5
1558,2.0,2.0,2.0,0.0,68.0,2,0,18005.5833333333
1560,2.0,2.0,2.0,0.0,68.0,6,0,938.875
1562,2.0,2.0,2.0,0.0,69.0,2,0,21278.3333333333
1563,2.0,2.0,2.0,0.0,69.0,3,0,405.708333333333
1568,2.0,2.0,2.0,0.0,70.0,3,0,436.125
1569,2.0,2.0,2.0,0.0,70.0,4,0,376.25
1570,2.0,2.0,2.0,0.0,70.0,4,1,809.083333333333
1571,2.0,2.0,2.0,0.0,70.0,4,2,425.333333333333
1573,2.0,2.0,2.0,0.0,70.0,6,0,1035.45833333333
1575,2.0,2.0,2.0,0.0,71.0,2,0,24188.0416666667
1576,2.0,2.0,2.0,0.0,71.0,3,0,415.208333333333
1578,2.0,2.0,2.0,0.0,72.0,1,0,10504.3333333333
1580,2.0,2.0,2.0,0.0,72.0,3,0,419.375
1583,2.0,2.0,2.0,0.0,73.0,2,0,27327.0416666667
1585,2.0,2.0,2.0,0.0,73.0,6,0,1257.125
1586,2.0,2.0,2.0,0.0,74.0,1,0,12222.25
1587,2.0,2.0,2.0,0.0,74.0,2,0,25621.875
1588,2.0,2.0,2.0,0.0,74.0,3,0,427.875
1591,2.0,2.0,2.0,0.0,75.0,2,0,29918.3333333333
1592,2.0,2.0,2.0,0.0,75.0,3,0,391.291666666667
1594,2.0,2.0,2.0,0.0,76.0,1,0,9703.75
1597,2.0,2.0,2.0,0.0,76.0,6,0,1012.79166666667
1599,2.0,2.0,2.0,0.0,77.0,2,0,23229.0
1600,2.0,2.0,2.0,0.0,77.0,3,0,391.833333333333
1604,2.0,2.0,2.0,0.0,78.0,3,0,424.875
1607,2.0,2.0,2.0,0.0,79.0,2,0,26623.9166666667
1608,2.0,2.0,2.0,0.0,79.0,3,0,396.75
1609,2.0,2.0,2.0,0.0,79.0,6,0,1240.91666666667
1610,2.0,2.0,2.0,0.0,80.0,1,0,10028.0
1611,2.0,2.0,2.0,0.0,80.0,2,0,5081.08333333333
1617,2.0,2.0,2.0,0.0,80.0,3,2,426.791666666667
1618,2.0,2.0,2.0,0.0,80.0,3,3,423.375
1619,2.0,2.0,2.0,0.0,80.0,6,0,303.541666666667
1620,2.0,2.0,2.0,0.0,80.0,6,1,309.791666666667
1622,2.0,2.0,2.0,0.0,80.0,6,3,1262.25
1623,2.0,2.0,2.0,0.0,81.0,1,0,12340.75
1625,2.0,2.0,2.0,0.0,83.0,1,0,13873.0
1626,2.0,2.0,2.0,0.0,84.0,1,0,9268.41666666667
1627,2.0,2.0,2.0,0.0,85.0,1,0,11154.0
1628,2.0,2.0,2.0,0.0,86.0,1,0,10856.75
1629,2.0,2.0,2.0,0.0,87.0,1,0,12635.25
1630,2.0,2.0,2.0,0.0,88.0,1,0,11153.5833333333
1631,2.0,2.0,2.0,0.0,89.0,1,0,12801.3333333333
1632,2.0,2.0,2.0,0.0,90.0,1,0,230.833333333333
1633,2.0,2.0,2.0,0.0,90.0,1,1,5558.58333333333
1635,2.0,2.0,2.0,0.0,90.0,1,3,14637.8333333333
1636,2.0,2.0,2.0,1.0,59.0,1,0,22291.5
1637,2.0,2.0,2.0,1.0,59.0,2,0,44130.5208333333
1638,2.0,2.0,2.0,1.0,59.0,4,0,1197.20833333333
1640,2.0,2.0,2.0,1.0,60.0,1,0,17613.75
1641,2.0,2.0,2.0,1.0,60.0,2,0,31169.3125
1642,2.0,2.0,2.0,1.0,60.0,4,0,1132.58333333333
1643,2.0,2.0,2.0,1.0,60.0,6,0,2588.60416666667
1644,2.0,2.0,2.0,1.0,61.0,1,0,18322.2083333333
1646,2.0,2.0,2.0,1.0,61.0,4,0,1173.08333333333
1648,2.0,2.0,2.0,1.0,62.0,1,0,18136.9583333333
1650,2.0,2.0,2.0,1.0,62.0,4,0,1216.375
1653,2.0,2.0,2.0,1.0,63.0,2,0,35216.1041666667
1654,2.0,2.0,2.0,1.0,63.0,4,0,1187.91666666667
1655,2.0,2.0,2.0,1.0,63.0,6,0,2597.1875
1656,2.0,2.0,2.0,1.0,64.0,1,0,15883.3333333333
1657,2.0,2.0,2.0,1.0,64.0,2,0,29650.3958333333
1659,2.0,2.0,2.0,1.0,64.0,6,0,2532.5625
1660,2.0,2.0,2.0,1.0,65.0,1,0,17781.9583333333
1661,2.0,2.0,2.0,1.0,65.0,2,0,34141.375
1662,2.0,2.0,2.0,1.0,65.0,4,0,1085.91666666667
1663,2.0,2.0,2.0,1.0,65.0,6,0,2731.25
1665,2.0,2.0,2.0,1.0,66.0,2,0,33591.5208333333
1666,2.0,2.0,2.0,1.0,66.0,4,0,1085.41666666667
1667,2.0,2.0,2.0,1.0,66.0,6,0,2796.0625
1670,2.0,2.0,2.0,1.0,67.0,4,0,1133.16666666667
1671,2.0,2.0,2.0,1.0,67.0,6,0,3128.375
1674,2.0,2.0,2.0,1.0,68.0,4,0,1033.5
1675,2.0,2.0,2.0,1.0,68.0,6,0,2300.70833333333
1677,2.0,2.0,2.0,1.0,69.0,2,0,29665.3958333333
1678,2.0,2.0,2.0,1.0,69.0,3,0,1764.41666666667
1680,2.0,2.0,2.0,1.0,69.0,5,0,7337.4375
1681,2.0,2.0,2.0,1.0,69.0,6,0,2414.1875
1683,2.0,2.0,2.0,1.0,70.0,2,0,29255.0208333333
1684,2.0,2.0,2.0,1.0,70.0,3,0,1713.66666666667
1685,2.0,2.0,2.0,1.0,70.0,4,0,485.333333333333
1687,2.0,2.0,2.0,1.0,70.0,4,2,534.291666666667
1689,2.0,2.0,2.0,1.0,70.0,4,4,1150.58333333333
1690,2.0,2.0,2.0,1.0,70.0,5,0,7495.79166666667
1692,2.0,2.0,2.0,1.0,71.0,1,0,18651.7916666667
1694,2.0,2.0,2.0,1.0,71.0,3,0,1641.41666666667
1695,2.0,2.0,2.0,1.0,71.0,5,0,7383.66666666667
1698,2.0,2.0,2.0,1.0,72.0,2,0,31886.7708333333
1699,2.0,2.0,2.0,1.0,72.0,3,0,1622.41666666667
1700,2.0,2.0,2.0,1.0,72.0,5,0,7410.22916666667
1701,2.0,2.0,2.0,1.0,72.0,6,0,2704.58333333333
1703,2.0,2.0,2.0,1.0,73.0,2,0,37423.2916666667
1704,2.0,2.0,2.0,1.0,73.0,3,0,1421.5
1707,2.0,2.0,2.0,1.0,74.0,1,0,19541.8333333333
1708,2.0,2.0,2.0,1.0,74.0,2,0,35631.75
1709,2.0,2.0,2.0,1.0,74.0,3,0,1626.14583333333
1710,2.0,2.0,2.0,1.0,74.0,5,0,7416.75
1714,2.0,2.0,2.0,1.0,75.0,3,0,1561.41666666667
1715,2.0,2.0,2.0,1.0,75.0,5,0,7293.27083333333
1720,2.0,2.0,2.0,1.0,76.0,5,0,7321.0
1721,2.0,2.0,2.0,1.0,76.0,6,0,2416.27083333333
1722,2.0,2.0,2.0,1.0,77.0,1,0,18192.25
1723,2.0,2.0,2.0,1.0,77.0,2,0,32427.9166666667
1727,2.0,2.0,2.0,1.0,78.0,1,0,18093.9166666667
1728,2.0,2.0,2.0,1.0,78.0,2,0,31308.3125
1729,2.0,2.0,2.0,1.0,78.0,3,0,1745.91666666667
1730,2.0,2.0,2.0,1.0,78.0,5,0,7469.58333333333
1732,2.0,2.0,2.0,1.0,79.0,1,0,20010.8333333333
1735,2.0,2.0,2.0,1.0,79.0,5,0,7374.6875
1736,2.0,2.0,2.0,1.0,79.0,6,0,2968.83333333333
1737,2.0,2.0,2.0,1.0,80.0,1,0,17135.5416666667
1738,2.0,2.0,2.0,1.0,80.0,2,0,7150.85416666667
1740,2.0,2.0,2.0,1.0,80.0,2,2,36147.1458333333
1741,2.0,2.0,2.0,1.0,80.0,2,3,37931.75
1743,2.0,2.0,2.0,1.0,80.0,3,0,131.854166666667
1744,2.0,2.0,2.0,1.0,80.0,3,1,127.0625
1745,2.0,2.0,2.0,1.0,80.0,3,2,1650.33333333333
1747,2.0,2.0,2.0,1.0,80.0,3,4,1726.70833333333
1750,2.0,2.0,2.0,1.0,80.0,6,1,683.604166666667
1751,2.0,2.0,2.0,1.0,80.0,6,2,2982.25
1752,2.0,2.0,2.0,1.0,80.0,6,3,3077.64583333333
1754,2.0,2.0,2.0,1.0,81.0,1,0,19010.7916666667
1759,2.0,2.0,2.0,1.0,83.0,5,0,7117.4375
1761,2.0,2.0,2.0,1.0,84.0,5,0,7283.27083333333
1762,2.0,2.0,2.0,1.0,85.0,1,0,17470.5416666667
1764,2.0,2.0,2.0,1.0,86.0,1,0,17668.4166666667
1765,2.0,2.0,2.0,1.0,86.0,5,0,7397.625
1766,2.0,2.0,2.0,1.0,87.0,1,0,19462.2083333333
1768,2.0,2.0,2.0,1.0,88.0,1,0,18201.5416666667
1769,2.0,2.0,2.0,1.0,88.0,5,0,7256.0
1772,2.0,2.0,2.0,1.0,90.0,1,0,312.166666666667
1774,2.0,2.0,2.0,1.0,90.0,1,2,333.5
1775,2.0,2.0,2.0,1.0,90.0,1,3,23464.6666666667
1780,2.0,2.0,2.0,1.0,90.0,5,3,7825.625
1781,2.0,2.0,2.0,1.0,90.0,5,4,78.7916666666667
1782,2.0,3.0,2.0,0.0,59.0,1,0,16739.0416666667
1784,2.0,3.0,2.0,0.0,59.0,4,0,842.958333333333
1788,2.0,3.0,2.0,0.0,60.0,4,0,773.25
1789,2.0,3.0,2.0,0.0,60.0,6,0,903.708333333333
1790,2.0,3.0,2.0,0.0,61.0,1,0,13457.7083333333
1793,2.0,3.0,2.0,0.0,61.0,6,0,943.583333333333
1794,2.0,3.0,2.0,0.0,62.0,1,0,13017.0833333333
1796,2.0,3.0,2.0,0.0,62.0,4,0,780.416666666667
1797,2.0,3.0,2.0,0.0,62.0,6,0,930.5
1800,2.0,3.0,2.0,0.0,63.0,4,0,829.958333333333
1802,2.0,3.0,2.0,0.0,64.0,1,0,10384.0833333333
1805,2.0,3.0,2.0,0.0,64.0,6,0,908.958333333333
1807,2.0,3.0,2.0,0.0,65.0,2,0,29321.5
1808,2.0,3.0,2.0,0.0,65.0,4,0,690.708333333333
1809,2.0,3.0,2.0,0.0,65.0,6,0,965.833333333333
1811,2.0,3.0,2.0,0.0,66.0,2,0,28473.4166666667
1812,2.0,3.0,2.0,0.0,66.0,4,0,692.333333333333
1813,2.0,3.0,2.0,0.0,66.0,6,0,999.791666666667
1816,2.0,3.0,2.0,0.0,67.0,4,0,743.041666666667
1818,2.0,3.0,2.0,0.0,68.0,1,0,10022.3333333333
1820,2.0,3.0,2.0,0.0,68.0,4,0,640.041666666667
1821,2.0,3.0,2.0,0.0,68.0,6,0,835.208333333333
1822,2.0,3.0,2.0,0.0,69.0,1,0,11647.5
1826,2.0,3.0,2.0,0.0,69.0,6,0,864.166666666667
1827,2.0,3.0,2.0,0.0,70.0,1,0,11435.2916666667
1828,2.0,3.0,2.0,0.0,70.0,2,0,24643.9166666667
1829,2.0,3.0,2.0,0.0,70.0,3,0,447.208333333333
1830,2.0,3.0,2.0,0.0,70.0,4,0,357.708333333333
1833,2.0,3.0,2.0,0.0,70.0,4,3,775.625
1835,2.0,3.0,2.0,0.0,71.0,1,0,13227.2083333333
1836,2.0,3.0,2.0,0.0,71.0,2,0,29357.125
1837,2.0,3.0,2.0,0.0,71.0,3,0,420.0
1839,2.0,3.0,2.0,0.0,72.0,1,0,11892.4166666667
1841,2.0,3.0,2.0,0.0,72.0,3,0,430.041666666667
1844,2.0,3.0,2.0,0.0,73.0,2,0,32429.625
1845,2.0,3.0,2.0,0.0,73.0,3,0,410.208333333333
1850,2.0,3.0,2.0,0.0,74.0,6,0,1022.75
1852,2.0,3.0,2.0,0.0,75.0,2,0,35396.9583333333
1853,2.0,3.0,2.0,0.0,75.0,3,0,412.916666666667
1854,2.0,3.0,2.0,0.0,75.0,6,0,1230.04166666667
1856,2.0,3.0,2.0,0.0,76.0,2,0,22905.7916666667
1859,2.0,3.0,2.0,0.0,77.0,1,0,13256.2916666667
1861,2.0,3.0,2.0,0.0,77.0,3,0,409.833333333333
1862,2.0,3.0,2.0,0.0,77.0,6,0,957.416666666667
1863,2.0,3.0,2.0,0.0,78.0,1,0,12714.4583333333
1865,2.0,3.0,2.0,0.0,78.0,3,0,452.541666666667
1866,2.0,3.0,2.0,0.0,78.0,6,0,955.041666666667
1867,2.0,3.0,2.0,0.0,79.0,1,0,14992.7083333333
1868,2.0,3.0,2.0,0.0,79.0,2,0,31569.7083333333
1869,2.0,3.0,2.0,0.0,79.0,3,0,425.375
1871,2.0,3.0,2.0,0.0,80.0,1,0,11213.2083333333
1872,2.0,3.0,2.0,0.0,80.0,2,0,6111.83333333333
1873,2.0,3.0,2.0,0.0,80.0,2,1,6569.08333333333
1874,2.0,3.0,2.0,0.0,80.0,2,2,30916.5416666667
1875,2.0,3.0,2.0,0.0,80.0,2,3,32575.2083333333
1878,2.0,3.0,2.0,0.0,80.0,3,2,442.75
1879,2.0,3.0,2.0,0.0,80.0,3,3,447.416666666667
1880,2.0,3.0,2.0,0.0,80.0,6,0,272.458333333333
1881,2.0,3.0,2.0,0.0,80.0,6,1,271.666666666667
1883,2.0,3.0,2.0,0.0,80.0,6,3,1118.79166666667
1884,2.0,3.0,2.0,0.0,81.0,1,0,13723.625
1885,2.0,3.0,2.0,0.0,82.0,1,0,13424.25
1887,2.0,3.0,2.0,0.0,84.0,1,0,10541.5416666667
1888,2.0,3.0,2.0,0.0,85.0,1,0,12536.2083333333
1889,2.0,3.0,2.0,0.0,86.0,1,0,12223.1666666667
1890,2.0,3.0,2.0,0.0,87.0,1,0,14295.25
1896,2.0,3.0,2.0,0.0,90.0,1,3,16347.2083333333
1897,2.0,3.0,2.0,1.0,59.0,1,0,19136.6333333333
1899,2.0,3.0,2.0,1.0,59.0,4,0,1290.48333333333
1900,2.0,3.0,2.0,1.0,59.0,6,0,4739.6
1901,2.0,3.0,2.0,1.0,60.0,1,0,15103.5583333333
1902,2.0,3.0,2.0,1.0,60.0,2,0,29371.2666666667
1905,2.0,3.0,2.0,1.0,61.0,1,0,15871.1
1908,2.0,3.0,2.0,1.0,61.0,6,0,3492.425
1909,2.0,3.0,2.0,1.0,62.0,1,0,15812.3166666667
1912,2.0,3.0,2.0,1.0,62.0,6,0,3671.95833333333
1915,2.0,3.0,2.0,1.0,63.0,4,0,1237.49166666667
1916,2.0,3.0,2.0,1.0,63.0,6,0,3537.38333333333
1917,2.0,3.0,2.0,1.0,64.0,1,0,13685.8666666667
1919,2.0,3.0,2.0,1.0,64.0,4,0,1070.53333333333
1924,2.0,3.0,2.0,1.0,65.0,6,0,3687.50833333333
1925,2.0,3.0,2.0,1.0,66.0,1,0,15472.7416666667
1927,2.0,3.0,2.0,1.0,66.0,4,0,1118.9
1929,2.0,3.0,2.0,1.0,67.0,1,0,17152.6166666667
1930,2.0,3.0,2.0,1.0,67.0,2,0,36755.1
1931,2.0,3.0,2.0,1.0,67.0,4,0,1193.68333333333
1938,2.0,3.0,2.0,1.0,69.0,2,0,28220.525
1940,2.0,3.0,2.0,1.0,69.0,4,0,1159.31666666667
1945,2.0,3.0,2.0,1.0,70.0,3,0,1696.575
1947,2.0,3.0,2.0,1.0,70.0,4,1,1237.525
1948,2.0,3.0,2.0,1.0,70.0,4,2,583.25
1949,2.0,3.0,2.0,1.0,70.0,4,3,1266.425
1950,2.0,3.0,2.0,1.0,70.0,4,4,1243.83333333333
1952,2.0,3.0,2.0,1.0,70.0,6,0,3312.725
1954,2.0,3.0,2.0,1.0,71.0,2,0,32261.175
1956,2.0,3.0,2.0,1.0,71.0,5,0,7922.225
1958,2.0,3.0,2.0,1.0,72.0,1,0,15199.9166666667
1959,2.0,3.0,2.0,1.0,72.0,2,0,30267.55
1960,2.0,3.0,2.0,1.0,72.0,3,0,1622.39166666667
1961,2.0,3.0,2.0,1.0,72.0,5,0,7953.23333333333
1962,2.0,3.0,2.0,1.0,72.0,6,0,3604.44166666667
1964,2.0,3.0,2.0,1.0,73.0,2,0,35555.8083333333
1965,2.0,3.0,2.0,1.0,73.0,3,0,1445.50833333333
1967,2.0,3.0,2.0,1.0,73.0,6,0,4094.0
1970,2.0,3.0,2.0,1.0,74.0,3,0,1632.35
1972,2.0,3.0,2.0,1.0,74.0,6,0,4024.11666666667
1974,2.0,3.0,2.0,1.0,75.0,2,0,38762.8416666667
1975,2.0,3.0,2.0,1.0,75.0,3,0,1540.6
1976,2.0,3.0,2.0,1.0,75.0,5,0,7875.50833333333
1977,2.0,3.0,2.0,1.0,75.0,6,0,4453.78333333333
1978,2.0,3.0,2.0,1.0,76.0,1,0,14045.3666666667
1980,2.0,3.0,2.0,1.0,76.0,3,0,1667.4
1986,2.0,3.0,2.0,1.0,77.0,5,0,7835.65
1987,2.0,3.0,2.0,1.0,77.0,6,0,3556.11666666667
1988,2.0,3.0,2.0,1.0,78.0,1,0,15636.925
1989,2.0,3.0,2.0,1.0,78.0,2,0,29784.7666666667
1990,2.0,3.0,2.0,1.0,78.0,3,0,1702.175
1992,2.0,3.0,2.0,1.0,78.0,6,0,3555.66666666667
1993,2.0,3.0,2.0,1.0,79.0,1,0,17386.6333333333
1995,2.0,3.0,2.0,1.0,79.0,3,0,1619.99166666667
1996,2.0,3.0,2.0,1.0,79.0,5,0,7956.01666666667
1999,2.0,3.0,2.0,1.0,80.0,2,0,6826.71666666667
2000,2.0,3.0,2.0,1.0,80.0,2,1,7162.425
2002,2.0,3.0,2.0,1.0,80.0,2,3,36101.85
2003,2.0,3.0,2.0,1.0,80.0,2,4,32349.9416666667
2006,2.0,3.0,2.0,1.0,80.0,3,2,1601.30833333333
2007,2.0,3.0,2.0,1.0,80.0,3,3,1525.90833333333
2008,2.0,3.0,2.0,1.0,80.0,3,4,1725.80833333333
2010,2.0,3.0,2.0,1.0,80.0,6,0,879.675
2012,2.0,3.0,2.0,1.0,80.0,6,2,3993.55
2013,2.0,3.0,2.0,1.0,80.0,6,3,4093.28333333333
2014,2.0,3.0,2.0,1.0,80.0,6,4,3755.75833333333
2015,2.0,3.0,2.0,1.0,81.0,1,0,16501.1166666667
2016,2.0,3.0,2.0,1.0,81.0,5,0,7633.04166666667
2017,2.0,3.0,2.0,1.0,82.0,1,0,16757.5916666667
2019,2.0,3.0,2.0,1.0,83.0,1,0,18241.95
2020,2.0,3.0,2.0,1.0,83.0,5,0,7776.91666666667
2021,2.0,3.0,2.0,1.0,84.0,1,0,13713.0333333333
2023,2.0,3.0,2.0,1.0,85.0,1,0,15027.5666666667
2024,2.0,3.0,2.0,1.0,85.0,5,0,7660.59166666667
2026,2.0,3.0,2.0,1.0,86.0,5,0,7981.43333333333
2028,2.0,3.0,2.0,1.0,87.0,5,0,7745.39166666667
2033,2.0,3.0,2.0,1.0,90.0,1,0,279.65
2034,2.0,3.0,2.0,1.0,90.0,1,1,7642.65
2037,2.0,3.0,2.0,1.0,90.0,1,4,17944.7166666667
2038,2.0,3.0,2.0,1.0,90.0,5,0,82.425
2039,2.0,3.0,2.0,1.0,90.0,5,1,1316.98333333333
2040,2.0,3.0,2.0,1.0,90.0,5,2,9365.45
2041,2.0,3.0,2.0,1.0,90.0,5,3,8474.025
