row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
1250,I,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5.0
1252,I,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7.0
1257,I,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8.0
1258,I,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8.0
1259,I,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7.0
1261,I,0.45,0.33,0.105,0.448,0.208,0.089,0.12,9.0
1262,I,0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,8.0
1263,F,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,8.0
1264,I,0.455,0.33,0.1,0.372,0.358,0.0775,0.11,8.0
1265,I,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7.0
1269,I,0.47,0.365,0.1,0.411,0.175,0.0855,0.135,8.0
1271,I,0.47,0.355,0.12,0.393,0.167,0.0885,0.115,8.0
1273,I,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,8.0
1274,I,0.475,0.36,0.11,0.492,0.211,0.11,0.15,8.0
1275,I,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,9.0
1279,I,0.495,0.38,0.13,0.5125,0.2185,0.116,0.16,7.0
1282,M,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9.0
1283,I,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9.0
1284,I,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,9.0
1285,I,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7.0
1286,I,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9.0
1287,I,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8.0
1289,I,0.505,0.395,0.105,0.551,0.248,0.103,0.171,8.0
1290,I,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,7.0
1291,I,0.515,0.42,0.135,0.711,0.337,0.144,0.205,13.0
1292,I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9.0
1293,I,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10.0
1294,I,0.52,0.395,0.125,0.663,0.3005,0.131,0.1905,9.0
1296,M,0.525,0.42,0.155,0.842,0.428,0.1415,0.2045,9.0
1297,I,0.53,0.415,0.13,0.694,0.3905,0.111,0.167,9.0
1298,I,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10.0
1299,I,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189,9.0
1300,I,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9.0
1301,I,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9.0
1302,I,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8.0
1303,F,0.535,0.41,0.13,0.7145,0.335,0.144,0.2075,9.0
1305,F,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10.0
1306,I,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.229,9.0
1307,I,0.545,0.435,0.135,0.7715,0.372,0.148,0.227,8.0
1308,F,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,9.0
1309,I,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10.0
1310,I,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8.0
1311,I,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11.0
1316,M,0.555,0.44,0.14,0.8705,0.407,0.156,0.255,9.0
1317,I,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,10.0
1318,I,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9.0
1319,I,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9.0
1320,I,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,9.0
1321,I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9.0
1324,I,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11.0
1325,F,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8.0
1328,I,0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215,10.0
1329,I,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8.0
1330,F,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9.0
1331,M,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10.0
1333,M,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,9.0
1334,F,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10.0
1335,F,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9.0
1338,M,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10.0
1339,F,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8.0
1341,M,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,10.0
1343,M,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,10.0
1344,M,0.585,0.47,0.165,1.409,0.8,0.229,0.295,10.0
1345,M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10.0
1346,M,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8.0
1347,I,0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,9.0
1348,M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9.0
1350,F,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10.0
1351,F,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,12.0
1353,M,0.6,0.48,0.155,1.014,0.451,0.1885,0.325,11.0
1355,F,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11.0
1357,M,0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11.0
1359,M,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10.0
1360,I,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11.0
1361,F,0.605,0.475,0.175,1.076,0.463,0.2195,0.335,9.0
1365,M,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10.0
1366,I,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286,9.0
1367,M,0.61,0.48,0.17,1.137,0.4565,0.29,0.347,10.0
1371,M,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10.0
1374,M,0.615,0.48,0.175,1.118,0.446,0.3195,0.3,9.0
1375,F,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,10.0
1376,M,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10.0
1377,M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12.0
1380,M,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9.0
1383,F,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12.0
1384,F,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9.0
1387,I,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10.0
1388,M,0.63,0.495,0.16,1.093,0.497,0.221,0.315,12.0
1389,M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10.0
1391,F,0.635,0.495,0.175,1.211,0.707,0.2725,0.323,9.0
1392,M,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10.0
1393,M,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10.0
1396,M,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11.0
1397,M,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10.0
1398,M,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11.0
1399,F,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11.0
1400,F,0.65,0.59,0.22,1.662,0.77,0.378,0.435,11.0
1401,M,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11.0
1402,M,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,9.0
1403,F,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10.0
1404,F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10.0
1406,F,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,10.0
1407,M,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10.0
1412,F,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10.0
1416,F,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12.0
1418,M,0.705,0.555,0.215,2.141,1.0465,0.383,0.528,11.0
1421,F,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13.0
1422,M,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12.0
1423,F,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11.0
1425,F,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12.0
1426,F,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9.0
1428,F,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14.0
1429,I,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,3.0
1433,I,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,6.0
1435,I,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5.0
1436,I,0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,5.0
1438,I,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,7.0
1439,I,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8.0
1440,I,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7.0
1442,I,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5.0
1443,M,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,9.0
1446,I,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5.0
1447,M,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8.0
1448,I,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9.0
1449,M,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6.0
1450,I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7.0
1453,I,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6.0
1454,I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6.0
1455,M,0.475,0.37,0.125,0.649,0.347,0.136,0.142,8.0
1456,I,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7.0
1458,I,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7.0
1459,I,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6.0
1460,M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8.0
1461,M,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6.0
1464,F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9.0
1466,M,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8.0
1467,I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7.0
1469,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8.0
1470,I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9.0
1472,F,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9.0
1473,F,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8.0
1474,M,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9.0
1475,F,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8.0
1481,F,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9.0
1482,M,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,8.0
1484,F,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9.0
1485,F,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8.0
1486,F,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,9.0
1487,M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8.0
1489,F,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11.0
1491,F,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,9.0
1492,F,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,11.0
1493,I,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8.0
1494,M,0.62,0.485,0.155,1.049,0.462,0.231,0.25,10.0
1496,M,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9.0
1499,M,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9.0
1500,F,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10.0
1501,M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9.0
1502,M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11.0
1505,M,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8.0
1510,F,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10.0
1511,M,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10.0
1515,M,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11.0
1516,M,0.66,0.505,0.165,1.374,0.589,0.351,0.345,10.0
1518,M,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11.0
1520,M,0.67,0.5,0.19,1.519,0.616,0.388,0.415,10.0
1521,F,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685,12.0
1522,M,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11.0
1527,M,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,12.0
1531,I,0.21,0.17,0.045,0.0475,0.019,0.011,0.013,5.0
1532,I,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5.0
1533,I,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6.0
1534,I,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6.0
1535,I,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6.0
1536,I,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5.0
1537,I,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5.0
1541,I,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7.0
1545,I,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7.0
1546,I,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7.0
1548,I,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8.0
1551,I,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7.0
1552,I,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7.0
1553,I,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7.0
1555,I,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8.0
1556,I,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7.0
1557,I,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8.0
1558,I,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7.0
1559,I,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7.0
1560,I,0.435,0.325,0.11,0.367,0.1595,0.08,0.105,6.0
1564,I,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,7.0
1566,I,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9.0
1570,M,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7.0
1571,I,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8.0
1574,M,0.48,0.355,0.16,0.464,0.221,0.106,0.239,8.0
1575,I,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7.0
1576,I,0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,8.0
1577,I,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8.0
1578,I,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8.0
1580,I,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8.0
1581,I,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8.0
1582,I,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9.0
1583,I,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7.0
1584,F,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6.0
1585,I,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9.0
1586,I,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,10.0
1588,I,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8.0
1593,I,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8.0
1594,I,0.525,0.4,0.14,0.654,0.305,0.16,0.169,7.0
1595,M,0.525,0.4,0.155,0.707,0.282,0.1605,0.225,9.0
1597,I,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,10.0
1598,I,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,9.0
1599,I,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,11.0
1600,I,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7.0
1602,I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9.0
1603,I,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9.0
1604,M,0.54,0.455,0.14,0.972,0.419,0.255,0.269,10.0
1605,I,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9.0
1606,I,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10.0
1607,I,0.54,0.425,0.135,0.686,0.3475,0.1545,0.213,8.0
1609,I,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,8.0
1610,I,0.545,0.42,0.125,0.717,0.358,0.112,0.22,8.0
1613,I,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12.0
1614,I,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8.0
1615,I,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8.0
1616,I,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9.0
1617,I,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,8.0
1618,I,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11.0
1619,I,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236,10.0
1620,I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8.0
1621,M,0.56,0.425,0.135,0.849,0.3265,0.221,0.2645,10.0
1623,F,0.565,0.44,0.15,0.863,0.435,0.149,0.27,9.0
1625,M,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,10.0
1627,M,0.57,0.45,0.14,0.795,0.3385,0.148,0.245,9.0
1629,I,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10.0
1630,I,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9.0
1631,I,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12.0
1634,F,0.575,0.47,0.155,1.116,0.509,0.238,0.34,10.0
1635,I,0.575,0.45,0.125,0.78,0.3275,0.188,0.235,9.0
1636,M,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10.0
1638,I,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,9.0
1642,M,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13.0
1643,F,0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8.0
1645,M,0.58,0.43,0.13,0.798,0.365,0.173,0.2285,10.0
1647,F,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,10.0
1649,I,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10.0
1650,I,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11.0
1651,F,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8.0
1652,M,0.595,0.45,0.14,0.838,0.3965,0.194,0.217,10.0
1653,M,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10.0
1657,M,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9.0
1659,F,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,10.0
1664,I,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,9.0
1665,F,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,8.0
1667,F,0.605,0.505,0.18,1.434,0.7285,0.264,0.431,11.0
1668,M,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10.0
1672,F,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10.0
1673,I,0.61,0.465,0.125,0.9225,0.436,0.19,0.26,9.0
1675,F,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7.0
1677,M,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,9.0
1678,I,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12.0
1680,M,0.62,0.515,0.175,1.221,0.535,0.241,0.395,13.0
1684,I,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9.0
1685,I,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10.0
1686,M,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12.0
1688,M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11.0
1690,M,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9.0
1691,I,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12.0
1692,F,0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705,10.0
1695,F,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,8.0
1696,M,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11.0
1697,M,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,10.0
1698,M,0.63,0.495,0.175,1.2695,0.605,0.271,0.328,11.0
1699,I,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13.0
1702,F,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9.0
1703,F,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10.0
1705,M,0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,11.0
1706,M,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10.0
1708,M,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14.0
1710,M,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,10.0
1711,M,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,9.0
1714,F,0.645,0.51,0.19,1.363,0.573,0.362,0.36,10.0
1716,F,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12.0
1719,M,0.65,0.525,0.185,1.488,0.665,0.337,0.378,11.0
1722,F,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,9.0
1724,F,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11.0
1726,F,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12.0
1728,M,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14.0
1731,F,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,11.0
1738,F,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11.0
1740,F,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10.0
1741,M,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,10.0
1743,M,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11.0
1745,F,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12.0
1746,M,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10.0
1748,F,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11.0
1751,F,0.71,0.54,0.205,1.5805,0.802,0.287,0.435,10.0
1755,F,0.72,0.525,0.18,1.445,0.631,0.3215,0.435,7.0
1756,F,0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14.0
1757,F,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655,11.0
1758,M,0.735,0.59,0.215,1.747,0.7275,0.403,0.557,11.0
1760,F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11.0
1761,M,0.75,0.595,0.205,2.2205,1.083,0.421,0.63,12.0
1762,M,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,12.0
1763,M,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12.0
1766,F,0.375,0.27,0.135,0.597,0.272,0.131,0.1675,7.0
1768,I,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8.0
1769,M,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7.0
1771,I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8.0
1773,I,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,10.0
1774,M,0.465,0.36,0.115,0.5795,0.295,0.1395,0.12,7.0
1776,M,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9.0
1779,M,0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9.0
1780,M,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9.0
1783,M,0.525,0.38,0.125,0.65,0.303,0.155,0.159,7.0
1784,M,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8.0
1785,F,0.535,0.425,0.135,0.771,0.3765,0.1815,0.1795,8.0
1787,I,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8.0
1789,F,0.545,0.385,0.15,1.1185,0.5425,0.2445,0.2845,9.0
1790,F,0.55,0.38,0.165,1.205,0.543,0.294,0.3345,10.0
1794,I,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213,10.0
1798,M,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,11.0
1802,F,0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005,11.0
1804,M,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10.0
1805,M,0.625,0.495,0.175,1.254,0.5815,0.286,0.3185,9.0
1806,M,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11.0
1808,F,0.635,0.475,0.15,1.1845,0.533,0.307,0.291,10.0
1809,F,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8.0
1811,M,0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,11.0
1812,M,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,10.0
1815,F,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,11.0
1816,F,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,10.0
1817,F,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,9.0
1818,F,0.695,0.55,0.185,1.679,0.805,0.4015,0.3965,10.0
1820,F,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13.0
1822,M,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,11.0
1824,I,0.185,0.135,0.04,0.027,0.0105,0.0055,0.009,5.0
1826,I,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,7.0
1827,I,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6.0
1831,I,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,6.0
1832,I,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8.0
1833,I,0.405,0.3,0.09,0.269,0.103,0.067,0.11,6.0
1834,I,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7.0
1838,I,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,8.0
1839,I,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,11.0
1840,I,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8.0
1841,I,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,7.0
1842,I,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7.0
1843,I,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,8.0
1848,I,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,9.0
1849,I,0.485,0.385,0.13,0.568,0.2505,0.178,0.154,7.0
1850,I,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8.0
1852,I,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,8.0
1853,I,0.495,0.38,0.145,0.5,0.205,0.148,0.1505,8.0
1854,I,0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8.0
1855,I,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,9.0
1856,I,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,11.0
1858,F,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,10.0
1860,I,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,10.0
1861,M,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,8.0
