row_id,lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
6215,6.175,18.0,29781.241,2307.375,8814.559,246.162,246.162,771.139,666.903,2.507,13.213,1.03,34.063,0.674,0.976
6234,7.148,21.0,38991.312,2678.078,9127.715,332.197,332.197,820.711,689.062,2.971,15.492,1.036,43.652,0.864,0.976
6254,9.3,27.0,72774.321,3560.411,9763.114,644.866,644.866,1070.137,777.01,4.509,22.493,1.05,88.617,1.754,0.976
6274,2.088,6.0,4978.288,1394.385,6834.586,31.531,31.531,546.63,566.09,1.277,6.825,1.02,0.0,0.184,0.976
6289,8.206,24.0,50993.651,3087.495,9311.996,438.001,438.001,911.716,729.891,3.577,18.265,1.042,59.286,1.174,0.976
6296,6.175,18.0,29792.254,2307.372,8823.939,246.283,246.283,761.607,664.976,2.504,13.093,1.031,33.438,0.662,0.976
6310,2.088,6.0,5656.383,1393.366,6843.834,31.363,31.363,561.989,568.135,1.298,6.918,1.02,0.0,0.205,0.976
6311,3.144,9.0,8378.626,1386.754,7116.459,60.35,60.35,574.116,578.248,1.389,7.405,1.021,11.81,0.234,0.976
6332,6.175,18.0,29761.055,2306.787,8799.485,245.937,245.937,784.924,669.517,2.511,13.389,1.03,34.97,0.692,0.977
6344,9.3,27.0,72760.809,3560.383,9748.256,644.91,644.91,1083.018,779.055,4.529,22.932,1.05,90.227,1.786,0.977
6346,2.088,6.0,3010.323,1374.313,6774.61,27.704,27.704,506.027,559.566,1.208,6.543,1.019,4.368,0.132,0.977
6357,4.161,12.0,14720.244,1547.452,7739.073,113.755,113.755,645.36,607.277,1.662,8.996,1.022,17.441,0.345,0.977
6375,4.161,12.0,14720.402,1547.453,7742.996,113.761,113.761,643.597,606.954,1.662,8.978,1.022,17.356,0.344,0.977
6381,1.138,3.0,914.899,1344.996,6634.427,7.232,7.232,475.341,547.991,1.121,6.056,1.019,13.015,0.105,0.977
6414,7.148,21.0,38994.858,2678.064,9124.213,332.349,332.349,826.123,689.769,2.976,15.596,1.036,44.1,0.873,0.977
6424,8.206,24.0,50994.28,3087.508,9306.892,437.953,437.953,922.389,731.34,3.587,18.493,1.042,60.305,1.194,0.977
6439,5.14,15.0,21630.117,1924.326,8480.612,175.291,175.291,704.44,636.55,2.083,11.089,1.026,24.996,0.495,0.977
6443,9.3,27.0,72770.818,3560.399,9757.851,645.042,645.042,1073.336,777.379,4.516,22.633,1.05,89.06,1.763,0.977
6444,1.138,3.0,1202.523,1321.474,6636.099,5.921,5.921,491.601,548.68,1.129,6.084,1.019,23.808,0.134,0.977
6460,8.206,24.0,50994.041,3087.503,9308.559,438.085,438.085,918.218,730.689,3.584,18.411,1.042,59.917,1.186,0.977
6480,1.138,3.0,2416.398,1408.651,6704.611,10.919,10.919,502.723,554.965,1.186,6.344,1.019,0.0,0.13,0.977
6484,5.14,15.0,21631.053,1924.334,8485.119,175.256,175.256,699.699,635.661,2.082,11.033,1.026,24.721,0.489,0.977
6494,6.175,18.0,29790.757,2307.451,8818.773,246.207,246.207,765.34,665.595,2.506,13.149,1.031,33.694,0.667,0.977
6539,6.175,18.0,29792.314,2307.37,8823.918,246.269,246.269,760.047,664.525,2.504,13.082,1.031,33.343,0.66,0.977
6580,2.088,6.0,3079.477,1376.112,6773.68,28.037,28.037,507.103,559.759,1.21,6.561,1.019,3.736,0.133,0.978
6589,2.088,6.0,3079.288,1376.079,6776.119,28.04,28.04,506.403,559.634,1.21,6.555,1.02,3.871,0.132,0.978
6591,4.161,12.0,14720.109,1547.451,7736.853,113.759,113.759,644.907,607.063,1.662,8.997,1.022,17.423,0.345,0.978
6597,1.138,3.0,3147.457,1329.371,6620.696,6.393,6.393,556.222,559.201,1.2,6.529,1.019,26.077,0.207,0.978
6600,4.161,12.0,14720.136,1547.452,7738.808,113.75,113.75,644.025,606.901,1.662,8.988,1.022,17.381,0.344,0.978
6631,8.206,24.0,50993.925,3087.485,9305.07,438.009,438.009,924.883,731.525,3.59,18.559,1.042,60.559,1.199,0.978
6653,3.144,9.0,8376.905,1386.745,7076.33,60.333,60.333,584.235,579.848,1.391,7.506,1.02,12.241,0.242,0.978
6675,7.148,21.0,38994.046,2678.07,9125.246,332.211,332.211,822.419,688.955,2.975,15.549,1.036,43.822,0.868,0.978
6686,9.3,27.0,72771.017,3560.409,9757.579,644.95,644.95,1071.368,776.877,4.516,22.613,1.051,88.878,1.759,0.978
6696,1.138,3.0,453.691,1346.123,6653.821,7.258,7.258,451.038,543.783,1.102,5.9,1.019,8.908,0.077,0.978
6736,5.14,15.0,21631.064,1924.337,8485.976,175.261,175.261,697.307,635.065,2.082,11.012,1.026,24.587,0.487,0.978
6778,2.088,6.0,6114.413,1390.81,6837.804,30.887,30.887,573.865,569.359,1.311,6.995,1.02,0.0,0.221,0.978
6780,4.161,12.0,14721.943,1547.464,7778.389,113.754,113.754,626.83,603.732,1.658,8.81,1.023,16.544,0.328,0.978
6828,7.148,21.0,38999.418,2678.047,9120.224,332.317,332.317,830.971,690.189,2.981,15.706,1.035,44.518,0.881,0.979
6835,5.14,15.0,21627.902,1924.314,8471.541,175.253,175.253,711.114,637.504,2.086,11.183,1.026,25.395,0.503,0.979
6839,9.3,27.0,72762.833,3560.389,9748.637,644.768,644.768,1078.139,777.887,4.528,22.863,1.05,89.751,1.777,0.979
6843,4.161,12.0,14720.2,1547.452,7738.561,113.743,113.743,642.694,606.526,1.662,8.98,1.022,17.32,0.343,0.979
6857,9.3,27.0,72764.138,3560.399,9750.405,645.056,645.056,1076.37,777.577,4.525,22.808,1.051,89.537,1.772,0.979
6868,2.088,6.0,3738.986,1386.634,6793.297,30.019,30.019,520.069,561.733,1.235,6.657,1.02,0.0,0.148,0.979
6883,8.206,24.0,50994.111,3087.497,9305.365,438.06,438.06,922.107,730.885,3.589,18.521,1.042,60.324,1.194,0.979
6894,1.138,3.0,3950.413,1412.788,6689.953,11.186,11.186,551.636,562.613,1.242,6.692,1.019,0.0,0.186,0.979
6938,9.3,27.0,72772.211,3560.408,9758.149,644.826,644.826,1068.545,776.23,4.515,22.566,1.051,88.592,1.754,0.979
6992,9.3,27.0,72777.034,3560.413,9763.099,645.012,645.012,1063.438,775.371,4.508,22.406,1.051,87.973,1.741,0.979
6993,1.138,3.0,7002.147,1376.334,6695.364,9.032,9.032,632.286,571.909,1.327,7.121,1.019,3.029,0.292,0.979
6998,6.175,18.0,29791.407,2307.409,8820.778,246.213,246.213,760.086,664.26,2.505,13.099,1.031,33.363,0.661,0.979
7005,4.161,12.0,14721.553,1547.464,7774.125,113.772,113.772,627.226,603.674,1.659,8.819,1.023,16.567,0.328,0.979
7025,6.175,18.0,29761.091,2306.833,8795.366,245.958,245.958,784.513,669.032,2.512,13.408,1.03,34.969,0.692,0.98
7029,1.138,3.0,4597.116,1388.219,6647.494,9.767,9.767,582.229,566.261,1.26,6.865,1.019,4.07,0.221,0.98
7040,3.144,9.0,8375.743,1386.738,7049.098,60.311,60.311,590.574,580.733,1.392,7.573,1.02,12.511,0.248,0.98
7050,4.161,12.0,14719.652,1547.45,7730.466,113.751,113.751,644.887,606.796,1.663,9.008,1.022,17.43,0.345,0.98
7078,5.14,15.0,21627.912,1924.315,8471.508,175.241,175.241,709.626,637.081,2.086,11.173,1.026,25.315,0.501,0.98
7080,7.148,21.0,38999.103,2678.049,9120.76,332.392,332.392,828.248,689.54,2.98,15.675,1.036,44.319,0.877,0.98
7082,9.3,27.0,72763.898,3560.387,9748.394,645.063,645.063,1076.16,777.383,4.528,22.842,1.051,89.567,1.773,0.98
7087,5.14,15.0,21628.011,1924.316,8472.402,175.23,175.23,708.657,636.899,2.086,11.162,1.026,25.259,0.5,0.98
7114,5.14,15.0,21628.712,1924.321,8475.099,175.256,175.256,705.766,636.359,2.085,11.128,1.026,25.092,0.497,0.98
7141,5.14,15.0,21629.177,1924.325,8477.791,175.235,175.235,702.896,635.822,2.084,11.094,1.026,24.925,0.493,0.98
7162,8.206,24.0,50993.966,3087.492,9306.907,437.997,437.997,916.219,729.757,3.586,18.422,1.042,59.799,1.184,0.98
7282,2.088,6.0,3392.253,1382.14,6771.149,29.161,29.161,513.77,560.6,1.223,6.624,1.02,0.724,0.139,0.981
7286,6.175,18.0,29761.342,2306.804,8797.37,246.01,246.01,780.631,668.113,2.512,13.369,1.03,34.723,0.687,0.981
7288,8.206,24.0,50991.354,3087.363,9301.239,438.071,438.071,928.222,731.441,3.596,18.674,1.042,60.935,1.206,0.981
7290,1.138,3.0,5666.183,1366.28,6638.972,8.481,8.481,615.524,569.35,1.288,7.018,1.019,10.915,0.268,0.981
7309,2.088,6.0,3737.386,1386.789,6781.598,30.052,30.052,521.374,561.815,1.236,6.678,1.02,0.0,0.149,0.981
7311,4.161,12.0,14719.783,1547.451,7734.123,113.755,113.755,641.793,606.098,1.663,8.982,1.023,17.284,0.342,0.981
7317,1.138,3.0,2777.311,1330.498,6619.532,6.435,6.435,541.817,556.686,1.187,6.448,1.019,24.795,0.191,0.981
7338,4.161,12.0,14719.98,1547.453,7739.996,113.746,113.746,639.169,605.616,1.662,8.955,1.023,17.157,0.34,0.981
7353,1.138,3.0,1255.769,1377.732,6657.58,9.062,9.062,472.698,548.7,1.138,6.118,1.019,1.499,0.096,0.981
7363,2.088,6.0,4604.679,1393.539,6800.716,31.357,31.357,541.08,564.741,1.266,6.81,1.02,0.0,0.175,0.981
7377,7.148,21.0,38996.178,2678.065,9123.814,332.365,332.365,820.455,688.044,2.977,15.559,1.036,43.717,0.866,0.981
7395,7.148,21.0,38995.173,2678.068,9124.819,332.298,332.298,818.441,687.707,2.975,15.525,1.036,43.556,0.862,0.981
7422,7.148,21.0,38993.744,2678.076,9126.326,332.306,332.306,815.441,687.206,2.974,15.474,1.036,43.317,0.858,0.981
7423,8.206,24.0,50993.741,3087.486,9307.605,438.001,438.001,912.459,728.963,3.584,18.365,1.042,59.471,1.177,0.981
7429,5.14,15.0,21629.831,1924.336,8482.245,175.293,175.293,696.712,634.515,2.083,11.028,1.027,24.571,0.486,0.981
7437,4.161,12.0,14720.945,1547.46,7761.688,113.757,113.757,629.716,603.873,1.66,8.856,1.023,16.697,0.331,0.981
7453,2.088,6.0,6358.091,1388.964,6822.55,30.538,30.538,582.043,570.004,1.318,7.055,1.02,1.027,0.232,0.981
7456,5.14,15.0,21630.29,1924.34,8484.942,175.267,175.267,693.909,633.988,2.082,10.995,1.027,24.408,0.483,0.981
7471,2.088,6.0,6440.458,1387.854,6826.822,30.331,30.331,582.973,569.98,1.32,7.054,1.02,1.742,0.234,0.981
7481,3.144,9.0,8377.974,1386.751,7105.185,60.344,60.344,571.945,577.193,1.389,7.408,1.021,11.728,0.232,0.981
7504,8.206,24.0,50989.088,3087.28,9299.79,438.069,438.069,929.713,731.475,3.598,18.719,1.041,61.094,1.209,0.982
7510,5.14,15.0,21626.659,1924.308,8466.069,175.219,175.219,712.491,637.323,2.088,11.222,1.026,25.494,0.505,0.982
7527,4.161,12.0,14719.498,1547.449,7728.013,113.752,113.752,643.103,606.207,1.663,9.001,1.023,17.351,0.343,0.982
7532,9.3,27.0,72761.89,3560.378,9744.32,644.762,644.762,1075.747,777.004,4.533,22.91,1.051,89.627,1.774,0.982
7539,7.148,21.0,39001.236,2678.04,9119.304,332.293,332.293,827.967,689.107,2.982,15.699,1.036,44.331,0.878,0.982
7547,6.175,18.0,29761.513,2306.782,8799.373,246.017,246.017,776.781,667.199,2.511,13.329,1.03,34.478,0.683,0.982
7564,5.14,15.0,21627.706,1924.318,8471.438,175.252,175.252,706.661,636.235,2.086,11.154,1.026,25.156,0.498,0.982
7583,6.175,18.0,29761.738,2306.765,8803.431,245.987,245.987,772.373,666.306,2.51,13.274,1.03,34.187,0.677,0.982
7588,2.088,6.0,4803.373,1394.318,6796.586,31.509,31.509,546.733,565.414,1.272,6.85,1.02,0.0,0.182,0.982
7597,2.088,6.0,4986.075,1394.721,6799.274,31.583,31.583,551.122,566.12,1.278,6.883,1.02,0.0,0.187,0.982
7601,6.175,18.0,29762.184,2306.784,8805.479,245.924,245.924,770.189,665.864,2.509,13.247,1.03,34.042,0.674,0.982
7618,5.14,15.0,21628.732,1924.327,8476.817,175.282,175.282,700.921,635.16,2.085,11.086,1.026,24.823,0.491,0.982
7683,7.148,21.0,38993.072,2678.078,9127.353,332.325,332.325,811.816,686.405,2.972,15.428,1.036,43.044,0.852,0.982
7687,2.088,6.0,6516.518,1387.171,6819.237,30.214,30.214,586.44,570.316,1.323,7.079,1.02,2.232,0.238,0.982
7721,9.3,27.0,72778.133,3560.412,9762.272,645.124,645.124,1057.632,773.88,4.508,22.347,1.051,87.434,1.731,0.982
7725,4.161,12.0,14718.999,1547.446,7718.034,113.747,113.747,646.195,606.643,1.664,9.039,1.022,17.505,0.347,0.983
7738,8.206,24.0,50988.79,3087.269,9299.233,438.035,438.035,929.054,731.17,3.599,18.722,1.042,61.055,1.209,0.983
7773,7.148,21.0,39001.978,2678.037,9118.83,332.409,332.409,827.312,688.805,2.983,15.702,1.036,44.296,0.877,0.983
7776,1.138,3.0,5183.11,1347.941,6627.205,7.424,7.424,605.512,566.518,1.268,6.905,1.019,19.711,0.263,0.983
7793,9.3,27.0,72763.776,3560.389,9745.878,644.71,644.71,1072.0,776.185,4.53,22.835,1.051,89.23,1.766,0.983
7817,6.175,18.0,29761.738,2306.762,8802.391,245.959,245.959,771.867,666.069,2.51,13.276,1.03,34.162,0.676,0.983
7818,7.148,21.0,38999.165,2678.054,9121.352,332.288,332.288,822.192,687.948,2.98,15.616,1.036,43.889,0.869,0.983
7827,7.148,21.0,38998.614,2678.056,9121.856,332.374,332.374,821.176,687.778,2.979,15.599,1.036,43.808,0.867,0.983
7855,8.206,24.0,50993.82,3087.489,9304.844,438.039,438.039,915.27,728.993,3.589,18.454,1.042,59.778,1.183,0.983
7880,6.175,18.0,29765.376,2306.902,8809.643,245.96,245.96,764.29,664.539,2.508,13.182,1.031,33.661,0.666,0.983
7913,3.144,9.0,8377.365,1386.747,7090.56,60.336,60.336,574.177,577.347,1.39,7.437,1.021,11.826,0.234,0.983
7919,9.3,27.0,72774.742,3560.414,9757.919,645.047,645.047,1059.909,774.09,4.514,22.459,1.051,87.766,1.737,0.983
7921,2.088,6.0,6646.776,1384.962,6815.676,29.793,29.793,590.154,570.511,1.326,7.099,1.02,3.668,0.244,0.983
7929,1.138,3.0,3903.332,1414.09,6708.929,11.236,11.236,540.627,559.997,1.24,6.613,1.019,0.0,0.178,0.983
7931,3.144,9.0,8377.497,1386.748,7095.627,60.334,60.334,572.626,577.06,1.39,7.423,1.021,11.76,0.233,0.983
7965,1.138,3.0,3551.32,1390.383,6639.844,9.876,9.876,549.859,561.103,1.226,6.669,1.019,4.448,0.185,0.984
7975,2.088,6.0,3881.876,1388.665,6766.504,30.401,30.401,526.954,562.383,1.241,6.731,1.02,0.0,0.155,0.984
7981,8.206,24.0,50989.818,3087.3,9299.129,438.009,438.009,927.319,730.695,3.599,18.705,1.042,60.918,1.206,0.984
7988,6.175,18.0,29761.347,2306.84,8794.28,246.022,246.022,779.104,667.404,2.513,13.375,1.03,34.648,0.686,0.984
7991,9.3,27.0,72759.913,3560.379,9741.11,644.785,644.785,1074.458,776.474,4.536,22.951,1.051,89.58,1.773,0.984
8036,9.3,27.0,72764.785,3560.385,9745.644,645.018,645.018,1070.034,775.683,4.53,22.814,1.051,89.048,1.763,0.984
8038,2.088,6.0,4762.688,1394.359,6787.363,31.507,31.507,546.398,565.21,1.271,6.86,1.02,0.0,0.181,0.984
8042,6.175,18.0,29761.729,2306.771,8800.344,245.95,245.95,772.458,666.055,2.511,13.292,1.03,34.209,0.677,0.984
8053,8.206,24.0,50993.722,3087.479,9302.611,438.059,438.059,918.799,729.346,3.593,18.54,1.042,60.13,1.19,0.984
8071,8.206,24.0,50993.908,3087.487,9303.458,437.955,437.955,916.699,729.015,3.591,18.498,1.042,59.934,1.187,0.984
8084,3.144,9.0,8376.494,1386.742,7070.612,60.328,60.328,579.218,578.144,1.391,7.487,1.02,12.042,0.238,0.984
8088,7.148,21.0,38997.832,2678.062,9122.891,332.385,332.385,817.496,686.969,2.978,15.552,1.036,43.531,0.862,0.984
8098,8.206,24.0,50993.745,3087.483,9304.715,437.99,437.99,913.571,728.521,3.589,18.437,1.042,59.642,1.181,0.984
8100,1.138,3.0,5741.38,1396.642,6679.817,10.203,10.203,598.521,567.92,1.297,6.982,1.019,0.503,0.246,0.984
8108,9.3,27.0,72770.945,3560.405,9752.624,644.816,644.816,1063.086,774.468,4.521,22.599,1.051,88.207,1.746,0.984
8112,4.161,12.0,14720.129,1547.457,7749.066,113.755,113.755,630.937,603.708,1.661,8.886,1.023,16.767,0.332,0.984
8172,1.138,3.0,3912.518,1413.817,6709.078,11.213,11.213,539.762,559.726,1.241,6.611,1.019,0.0,0.177,0.984
8173,2.088,6.0,6946.862,1374.314,6811.873,27.815,27.815,599.127,570.802,1.331,7.123,1.02,9.993,0.261,0.984
8174,3.144,9.0,8377.472,1386.748,7095.932,60.334,60.334,571.422,576.708,1.39,7.416,1.021,11.711,0.232,0.984
8184,4.161,12.0,14720.875,1547.462,7764.889,113.75,113.75,624.182,602.456,1.659,8.815,1.023,16.436,0.325,0.984
8223,7.148,21.0,39004.845,2678.021,9116.874,332.35,332.35,828.074,688.549,2.985,15.743,1.036,44.391,0.879,0.985
8234,9.3,27.0,72760.758,3560.374,9740.885,644.711,644.711,1072.483,775.971,4.536,22.93,1.051,89.397,1.77,0.985
8248,5.14,15.0,21626.127,1924.315,8466.857,175.235,175.235,707.051,635.872,2.088,11.181,1.026,25.198,0.499,0.985
8249,6.175,18.0,29761.62,2306.817,8796.285,245.94,245.94,775.261,666.491,2.512,13.335,1.03,34.403,0.681,0.985
8267,6.175,18.0,29761.732,2306.791,8798.304,245.983,245.983,773.052,666.043,2.511,13.307,1.03,34.257,0.678,0.985
8285,6.175,18.0,29761.807,2306.77,8800.324,245.945,245.945,770.857,665.597,2.511,13.28,1.03,34.112,0.675,0.985
8291,3.144,9.0,8376.033,1386.74,7060.822,60.322,60.322,581.149,578.366,1.391,7.51,1.02,12.125,0.24,0.985
8298,1.138,3.0,1049.861,1355.093,6636.735,7.755,7.755,468.755,546.524,1.128,6.061,1.019,7.625,0.096,0.985
8325,1.138,3.0,2440.012,1404.854,6678.175,10.656,10.656,502.445,553.854,1.187,6.364,1.019,0.0,0.13,0.985
8336,3.144,9.0,8376.579,1386.743,7073.458,60.329,60.329,577.21,577.645,1.391,7.473,1.02,11.959,0.237,0.985
8340,7.148,21.0,38997.523,2678.065,9123.421,332.261,332.261,814.844,686.332,2.977,15.521,1.036,43.336,0.858,0.985
8351,9.3,27.0,72772.191,3560.4,9752.383,644.821,644.821,1061.148,773.97,4.521,22.578,1.051,88.027,1.743,0.985
8354,3.144,9.0,8376.778,1386.744,7078.515,60.329,60.329,575.646,577.358,1.391,7.459,1.021,11.893,0.235,0.985
8373,4.161,12.0,14720.272,1547.458,7752.764,113.742,113.742,627.947,603.024,1.661,8.86,1.023,16.625,0.329,0.985
8379,1.138,3.0,1144.456,1378.42,6673.349,9.059,9.059,460.73,545.857,1.133,6.036,1.019,0.0,0.084,0.985
8395,8.206,24.0,50993.331,3087.471,9307.079,438.099,438.099,905.728,727.085,3.584,18.298,1.042,58.931,1.167,0.985
8409,4.161,12.0,14720.579,1547.46,7760.67,113.758,113.758,624.579,602.4,1.66,8.825,1.023,16.459,0.326,0.985
8430,7.148,21.0,39007.566,2678.004,9114.885,332.474,332.474,830.542,688.772,2.988,15.799,1.036,44.603,0.883,0.986
8445,4.161,12.0,14718.693,1547.446,7715.357,113.742,113.742,643.073,605.68,1.664,9.023,1.023,17.365,0.344,0.986
8448,7.148,21.0,39006.299,2678.012,9115.897,332.371,332.371,828.46,688.423,2.987,15.764,1.036,44.438,0.88,0.986
8459,9.3,27.0,72759.476,3560.375,9738.818,644.746,644.746,1072.291,775.789,4.539,22.964,1.051,89.428,1.77,0.986
8463,4.161,12.0,14718.848,1547.447,7719.237,113.746,113.746,641.309,605.357,1.664,9.005,1.023,17.279,0.342,0.986
8471,3.144,9.0,8375.298,1386.736,7043.497,60.307,60.307,585.489,579.023,1.392,7.554,1.02,12.31,0.244,0.986
8472,4.161,12.0,14718.872,1547.448,7721.175,113.735,113.735,640.43,605.196,1.664,8.996,1.023,17.237,0.341,0.986
8476,8.206,24.0,50991.855,3087.385,9299.354,437.995,437.995,922.789,729.577,3.598,18.65,1.042,60.544,1.199,0.986
8489,3.144,9.0,8375.549,1386.737,7048.539,60.311,60.311,583.89,578.733,1.392,7.539,1.02,12.243,0.242,0.986
8517,4.161,12.0,14719.315,1547.451,7730.922,113.747,113.747,636.069,604.394,1.663,8.95,1.023,17.025,0.337,0.986
8521,8.206,24.0,50993.558,3087.47,9301.515,437.948,437.948,917.484,728.735,3.595,18.547,1.042,60.052,1.189,0.986
8540,9.3,27.0,72767.91,3560.391,9746.947,644.739,644.739,1064.376,774.374,4.528,22.719,1.051,88.473,1.751,0.986
8551,2.088,6.0,5933.006,1392.669,6794.102,31.218,31.218,573.879,568.515,1.308,7.034,1.02,0.0,0.218,0.986
8554,5.14,15.0,21627.378,1924.327,8473.088,175.241,175.241,698.883,634.197,2.086,11.092,1.027,24.729,0.49,0.986
8555,6.175,18.0,29762.102,2306.757,8803.343,245.937,245.937,766.001,664.478,2.51,13.227,1.031,33.799,0.669,0.986
8563,5.14,15.0,21627.605,1924.328,8473.984,175.276,175.276,697.937,634.019,2.086,11.08,1.027,24.674,0.488,0.986
8567,9.3,27.0,72770.271,3560.399,9749.562,645.0,645.0,1061.782,773.919,4.525,22.639,1.051,88.158,1.745,0.986
8587,2.088,6.0,6550.587,1386.98,6800.432,30.164,30.164,588.958,570.173,1.324,7.113,1.02,2.45,0.241,0.986
8592,7.148,21.0,38997.251,2678.066,9123.951,332.249,332.249,812.205,685.698,2.977,15.491,1.036,43.142,0.854,0.986
8630,9.3,27.0,72774.788,3560.412,9755.487,645.136,645.136,1055.811,772.888,4.517,22.452,1.051,87.434,1.731,0.986
8648,9.3,27.0,72776.858,3560.408,9757.149,644.937,644.937,1054.131,772.602,4.514,22.399,1.051,87.23,1.727,0.986
8651,3.144,9.0,8377.343,1386.747,7094.011,60.34,60.34,569.792,576.147,1.39,7.41,1.021,11.646,0.231,0.986
8656,8.206,24.0,50993.081,3087.467,9307.773,437.999,437.999,902.038,726.302,3.583,18.241,1.042,58.608,1.16,0.986
8694,1.138,3.0,4037.789,1388.779,6640.207,9.763,9.763,560.615,562.15,1.242,6.744,1.019,4.434,0.199,0.987
8720,9.3,27.0,72762.387,3560.374,9740.441,644.81,644.81,1068.55,774.966,4.537,22.889,1.051,89.031,1.762,0.987
8745,7.148,21.0,39002.847,2678.037,9118.958,332.358,332.358,820.613,686.916,2.983,15.647,1.036,43.83,0.868,0.987
8820,1.138,3.0,5643.836,1397.14,6678.686,10.215,10.215,592.729,566.616,1.294,6.951,1.019,0.518,0.24,0.987
8825,6.175,18.0,29762.974,2306.787,8806.418,245.941,245.941,761.207,663.373,2.509,13.176,1.031,33.489,0.663,0.987
8860,5.14,15.0,21628.512,1924.339,8479.325,175.276,175.276,690.878,632.547,2.084,11.004,1.027,24.267,0.48,0.987
8866,2.088,6.0,6922.598,1369.891,6800.048,26.993,26.993,599.311,570.137,1.329,7.121,1.02,12.187,0.263,0.987
8880,7.148,21.0,38995.068,2678.077,9126.479,332.302,332.302,805.647,684.406,2.974,15.394,1.036,42.633,0.844,0.987
8930,3.144,9.0,8374.963,1386.734,7036.619,60.309,60.309,585.409,578.746,1.393,7.562,1.02,12.311,0.244,0.988
8945,9.3,27.0,72760.98,3560.373,9738.384,644.875,644.875,1068.356,774.784,4.539,22.923,1.051,89.061,1.763,0.988
8947,2.088,6.0,5102.174,1394.93,6771.61,31.621,31.621,556.277,566.297,1.283,6.949,1.02,0.0,0.193,0.988
8951,6.175,18.0,29761.62,2306.844,8793.21,246.026,246.026,773.747,665.787,2.513,13.341,1.03,34.328,0.68,0.988
8971,8.206,24.0,50992.88,3087.436,9299.562,437.964,437.964,918.289,728.462,3.598,18.595,1.042,60.171,1.191,0.988
8986,5.14,15.0,21626.287,1924.319,8467.668,175.227,175.227,701.675,634.432,2.088,11.14,1.026,24.904,0.493,0.988
8988,7.148,21.0,39002.994,2678.04,9118.99,332.422,332.422,818.951,686.446,2.983,15.633,1.036,43.714,0.866,0.988
9005,6.175,18.0,29762.054,2306.774,8799.26,246.002,246.002,767.167,664.449,2.511,13.259,1.031,33.893,0.671,0.988
9016,8.206,24.0,50993.675,3087.475,9301.696,437.966,437.966,913.028,727.626,3.594,18.493,1.042,59.681,1.182,0.988
9054,1.138,3.0,4130.691,1410.745,6684.455,11.018,11.018,548.701,560.674,1.248,6.688,1.019,0.0,0.187,0.988
9066,4.161,12.0,14719.62,1547.455,7744.143,113.755,113.755,627.474,602.548,1.661,8.872,1.023,16.612,0.329,0.988
9089,9.3,27.0,72774.584,3560.402,9752.49,645.081,645.081,1054.506,772.333,4.52,22.492,1.051,87.384,1.73,0.988
9107,9.3,27.0,72775.979,3560.402,9754.164,644.873,644.873,1052.818,772.043,4.518,22.439,1.051,87.179,1.726,0.988
9117,1.138,3.0,2820.973,1411.097,6700.274,11.011,11.011,505.754,553.794,1.202,6.389,1.019,0.0,0.138,0.988
9128,3.144,9.0,8374.37,1386.724,7024.39,60.3,60.3,588.186,579.115,1.393,7.592,1.02,12.429,0.246,0.989
9136,2.088,6.0,4238.156,1392.015,6755.393,31.047,31.047,535.616,563.107,1.255,6.811,1.02,0.0,0.167,0.989
9162,1.138,3.0,3712.237,1388.066,6635.344,9.717,9.717,550.59,560.324,1.231,6.68,1.019,4.786,0.188,0.989
9174,4.161,12.0,14718.328,1547.446,7714.625,113.742,113.742,639.092,604.561,1.664,8.998,1.023,17.183,0.34,0.989
9185,6.175,18.0,29761.639,2306.846,8792.186,245.952,245.952,773.244,665.552,2.514,13.343,1.03,34.304,0.679,0.989
9190,2.088,6.0,5385.282,1394.875,6771.864,31.616,31.616,562.896,567.007,1.292,6.992,1.02,0.0,0.202,0.989
9192,4.161,12.0,14718.491,1547.448,7718.505,113.744,113.744,637.344,604.24,1.664,8.98,1.023,17.098,0.338,0.989
9193,5.14,15.0,21625.27,1924.314,8464.067,175.204,175.204,704.044,634.732,2.089,11.176,1.026,25.048,0.496,0.989
9197,9.3,27.0,72762.235,3560.382,9739.083,645.063,645.063,1065.513,774.122,4.538,22.874,1.051,88.771,1.757,0.989
9242,9.3,27.0,72766.903,3560.391,9743.597,645.098,645.098,1061.142,773.337,4.532,22.739,1.051,88.243,1.747,0.989
9262,2.088,6.0,6690.426,1384.93,6785.243,29.783,29.783,594.549,570.435,1.328,7.156,1.02,3.779,0.249,0.989
9270,1.138,3.0,1688.725,1386.63,6659.591,9.551,9.551,479.089,548.873,1.156,6.189,1.019,1.248,0.105,0.989
9272,3.144,9.0,8376.087,1386.74,7064.643,60.323,60.323,575.475,576.808,1.391,7.475,1.021,11.893,0.235,0.989
9303,7.148,21.0,38998.872,2678.064,9123.036,332.375,332.375,809.286,684.633,2.978,15.484,1.036,42.958,0.851,0.989
9306,1.138,3.0,6920.812,1363.961,6658.763,8.271,8.271,632.043,569.706,1.322,7.118,1.019,10.1,0.297,0.989
