row_id,lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
6212,3.144,9.0,8377.437,1386.748,7088.424,60.335,60.335,582.737,579.838,1.39,7.484,1.02,12.174,0.241,0.976
6220,2.088,6.0,4164.598,1390.759,6817.411,30.817,30.817,528.599,563.539,1.25,6.71,1.02,0.0,0.16,0.976
6255,1.138,3.0,3807.389,1415.414,6714.917,11.352,11.352,543.452,561.645,1.237,6.622,1.019,0.0,0.178,0.976
6262,8.206,24.0,50993.871,3087.499,9310.764,437.971,437.971,914.77,730.363,3.58,18.326,1.042,59.572,1.179,0.976
6270,7.148,21.0,38989.583,2678.083,9129.725,332.286,332.286,816.717,688.396,2.969,15.425,1.036,43.334,0.858,0.976
6273,1.138,3.0,5670.003,1401.245,6711.882,10.515,10.515,595.007,568.689,1.295,6.94,1.019,0.0,0.241,0.976
6293,3.144,9.0,8378.353,1386.753,7111.352,60.351,60.351,575.669,578.536,1.389,7.419,1.02,11.876,0.235,0.976
6304,5.14,15.0,21632.091,1924.345,8491.476,175.289,175.289,694.596,634.848,2.08,10.965,1.027,24.417,0.483,0.976
6320,3.144,9.0,8375.899,1386.739,7050.658,60.319,60.319,593.549,581.668,1.392,7.587,1.02,12.629,0.25,0.977
6324,7.148,21.0,39000.187,2678.038,9119.151,332.297,332.297,836.461,691.494,2.982,15.769,1.035,44.919,0.889,0.977
6327,1.138,3.0,5623.783,1374.342,6645.343,8.969,8.969,616.003,570.619,1.288,7.038,1.019,6.231,0.264,0.977
6335,9.3,27.0,72760.013,3560.374,9747.372,645.057,645.057,1083.921,779.214,4.53,22.96,1.05,90.336,1.788,0.977
6341,6.175,18.0,29761.092,2306.778,8800.5,245.968,245.968,783.798,669.289,2.51,13.375,1.03,34.896,0.691,0.977
6410,3.144,9.0,8376.95,1386.745,7076.022,60.327,60.327,585.477,580.207,1.391,7.513,1.02,12.291,0.243,0.977
6411,4.161,12.0,14720.776,1547.456,7750.872,113.749,113.749,640.097,606.312,1.661,8.942,1.023,17.187,0.34,0.977
6442,8.206,24.0,50994.169,3087.505,9307.727,438.073,438.073,920.297,731.013,3.585,18.452,1.042,60.11,1.19,0.977
6446,3.144,9.0,8377.326,1386.747,7086.184,60.338,60.338,582.295,579.625,1.39,7.484,1.02,12.157,0.241,0.977
6454,2.088,6.0,4539.023,1393.191,6816.712,31.285,31.285,538.484,564.971,1.263,6.783,1.02,0.0,0.172,0.977
6466,5.14,15.0,21630.539,1924.332,8483.311,175.245,175.245,701.587,636.015,2.083,11.056,1.026,24.83,0.492,0.977
6483,4.161,12.0,14721.449,1547.461,7766.703,113.749,113.749,633.199,605.042,1.659,8.87,1.023,16.852,0.334,0.977
6510,4.161,12.0,14721.63,1547.463,7772.663,113.771,113.771,630.646,604.57,1.659,8.844,1.023,16.727,0.331,0.977
6517,2.088,6.0,5354.362,1394.269,6834.706,31.519,31.519,555.643,567.185,1.289,6.884,1.02,0.0,0.196,0.977
6531,7.148,21.0,38989.023,2678.085,9130.748,332.155,332.155,813.096,687.595,2.968,15.378,1.036,43.062,0.853,0.977
6553,2.088,6.0,2860.547,1369.386,6761.695,26.797,26.797,505.219,559.031,1.201,6.529,1.019,6.861,0.132,0.978
6556,5.14,15.0,21627.485,1924.306,8467.996,175.261,175.261,716.534,638.661,2.087,11.239,1.026,25.701,0.509,0.978
6561,1.138,3.0,5260.542,1381.453,6647.623,9.379,9.379,602.884,569.189,1.279,6.981,1.019,4.276,0.246,0.978
6583,5.14,15.0,21627.881,1924.311,8470.682,175.219,175.219,713.586,638.112,2.086,11.205,1.026,25.531,0.505,0.978
6584,6.175,18.0,29761.188,2306.778,8800.476,245.999,245.999,782.164,668.825,2.51,13.363,1.03,34.798,0.689,0.978
6606,1.138,3.0,2088.916,1330.432,6622.313,6.44,6.44,522.195,554.05,1.163,6.31,1.019,23.68,0.167,0.978
6638,6.175,18.0,29762.312,2306.811,8806.621,245.943,245.943,775.507,667.48,2.508,13.28,1.03,34.36,0.68,0.978
6664,5.14,15.0,21629.712,1924.325,8478.773,175.276,175.276,704.88,636.486,2.084,11.102,1.026,25.028,0.495,0.978
6682,5.14,15.0,21630.124,1924.327,8480.574,175.259,175.259,702.973,636.129,2.083,11.08,1.026,24.917,0.493,0.978
6693,7.148,21.0,38993.087,2678.073,9126.252,332.216,332.216,820.402,688.619,2.973,15.515,1.036,43.662,0.864,0.978
6694,8.206,24.0,50994.009,3087.499,9308.007,438.099,438.099,917.551,730.378,3.584,18.415,1.042,59.877,1.185,0.978
6713,9.3,27.0,72773.996,3560.402,9760.097,644.901,644.901,1068.791,776.44,4.512,22.533,1.051,88.566,1.753,0.978
6714,1.138,3.0,1948.862,1401.235,6697.042,10.456,10.456,488.429,552.236,1.168,6.239,1.019,0.0,0.114,0.978
6717,4.161,12.0,14721.199,1547.46,7764.447,113.772,113.772,632.751,604.828,1.66,8.871,1.023,16.834,0.333,0.978
6732,1.138,3.0,3329.024,1414.85,6712.296,11.304,11.304,528.024,558.9,1.22,6.521,1.019,0.0,0.161,0.978
6737,6.175,18.0,29790.77,2307.449,8818.736,246.22,246.22,763.765,665.14,2.506,13.137,1.031,33.598,0.665,0.978
6754,5.14,15.0,21631.178,1924.341,8487.774,175.251,175.251,695.436,634.713,2.081,10.99,1.027,24.478,0.485,0.978
6762,4.161,12.0,14721.713,1547.463,7774.396,113.776,113.776,628.512,604.044,1.659,8.827,1.023,16.627,0.329,0.978
6779,3.144,9.0,8378.352,1386.753,7111.937,60.347,60.347,573.246,577.825,1.389,7.406,1.021,11.777,0.233,0.978
6782,6.175,18.0,29792.319,2307.367,8823.896,246.255,246.255,758.493,664.074,2.504,13.071,1.031,33.248,0.658,0.978
6788,3.144,9.0,8375.678,1386.738,7046.245,60.309,60.309,592.648,581.239,1.392,7.588,1.02,12.595,0.249,0.979
6790,5.14,15.0,21626.921,1924.307,8467.058,175.213,175.213,716.011,638.417,2.088,11.241,1.026,25.678,0.508,0.979
6803,9.3,27.0,72759.366,3560.379,9745.03,645.016,645.016,1081.707,778.519,4.532,22.973,1.05,90.18,1.785,0.979
6810,7.148,21.0,39000.54,2678.042,9119.211,332.385,332.385,833.048,690.536,2.982,15.74,1.035,44.683,0.885,0.979
6819,7.148,21.0,38999.998,2678.044,9119.718,332.293,332.293,832.008,690.363,2.981,15.723,1.035,44.6,0.883,0.979
6859,2.088,6.0,3735.671,1386.737,6790.892,30.036,30.036,520.733,561.885,1.235,6.664,1.02,0.0,0.149,0.979
6880,5.14,15.0,21628.965,1924.321,8476.034,175.248,175.248,706.281,636.602,2.085,11.126,1.026,25.115,0.497,0.979
6899,6.175,18.0,29763.93,2306.87,8808.691,245.931,245.931,771.718,666.581,2.508,13.241,1.03,34.119,0.675,0.979
6901,8.206,24.0,50994.117,3087.501,9306.205,438.104,438.104,920.008,730.556,3.588,18.48,1.042,60.129,1.19,0.979
6906,4.161,12.0,14720.662,1547.457,7752.317,113.762,113.762,636.596,605.406,1.661,8.917,1.023,17.025,0.337,0.979
6931,2.088,6.0,4964.963,1394.517,6815.587,31.55,31.55,548.815,566.047,1.277,6.851,1.02,0.0,0.185,0.979
6932,3.144,9.0,8377.283,1386.747,7086.793,60.337,60.337,579.834,578.911,1.39,7.471,1.02,12.058,0.239,0.979
6934,5.14,15.0,21630.069,1924.331,8481.43,175.261,175.261,700.561,635.53,2.083,11.059,1.026,24.783,0.491,0.979
6940,2.088,6.0,5114.538,1394.476,6817.997,31.553,31.553,552.067,566.635,1.282,6.878,1.02,0.0,0.19,0.979
6949,2.088,6.0,5362.289,1394.335,6820.365,31.527,31.527,558.138,567.326,1.29,6.91,1.02,0.0,0.198,0.979
6952,5.14,15.0,21630.401,1924.334,8483.23,175.25,175.25,698.674,635.176,2.083,11.036,1.026,24.673,0.488,0.979
6970,5.14,15.0,21630.652,1924.338,8485.029,175.274,175.274,696.795,634.823,2.082,11.014,1.027,24.564,0.486,0.979
6978,4.161,12.0,14721.377,1547.461,7768.162,113.774,113.774,629.757,604.143,1.659,8.846,1.023,16.691,0.33,0.979
6991,8.206,24.0,50993.539,3087.488,9310.35,438.09,438.09,909.708,728.95,3.58,18.276,1.042,59.167,1.171,0.979
6995,3.144,9.0,8377.967,1386.751,7104.588,60.339,60.339,574.36,577.901,1.389,7.421,1.021,11.826,0.234,0.979
7000,8.206,24.0,50993.509,3087.485,9310.76,438.085,438.085,908.696,728.794,3.579,18.256,1.042,59.072,1.169,0.979
7003,2.088,6.0,6106.374,1390.997,6833.184,30.921,30.921,573.82,569.243,1.311,6.999,1.02,0.0,0.221,0.979
7054,8.206,24.0,50991.493,3087.373,9301.795,438.1,438.1,928.883,731.747,3.595,18.67,1.041,60.974,1.207,0.98
7059,4.161,12.0,14719.793,1547.451,7732.424,113.748,113.748,644.004,606.634,1.663,8.999,1.022,17.387,0.344,0.98
7070,6.175,18.0,29761.352,2306.777,8800.429,245.961,245.961,778.909,667.898,2.51,13.339,1.03,34.601,0.685,0.98
7095,4.161,12.0,14720.049,1547.453,7740.251,113.759,113.759,640.49,605.99,1.662,8.963,1.023,17.217,0.341,0.98
7096,5.14,15.0,21628.351,1924.318,8473.304,175.229,175.229,707.691,636.719,2.086,11.151,1.026,25.203,0.499,0.98
7102,2.088,6.0,4010.543,1389.655,6793.017,30.596,30.596,527.204,562.776,1.245,6.712,1.02,0.0,0.157,0.98
7103,3.144,9.0,8376.51,1386.742,7066.816,60.328,60.328,584.944,579.713,1.391,7.522,1.02,12.275,0.243,0.98
7130,3.144,9.0,8376.747,1386.744,7074.414,60.331,60.331,582.556,579.278,1.391,7.5,1.02,12.174,0.241,0.98
7139,3.144,9.0,8376.864,1386.744,7076.95,60.332,60.332,581.763,579.133,1.391,7.493,1.02,12.141,0.24,0.98
7155,1.138,3.0,3510.184,1314.31,6630.564,5.539,5.539,563.178,558.742,1.208,6.528,1.019,31.239,0.223,0.98
7164,1.138,3.0,1002.115,1324.966,6636.587,6.095,6.095,480.663,546.738,1.122,6.03,1.019,21.449,0.121,0.98
7166,3.144,9.0,8377.157,1386.746,7084.561,60.337,60.337,579.395,578.699,1.39,7.471,1.02,12.041,0.238,0.98
7178,6.175,18.0,29773.398,2307.172,8813.104,246.046,246.046,765.837,665.273,2.507,13.178,1.031,33.742,0.668,0.98
7190,9.3,27.0,72773.778,3560.404,9758.718,645.012,645.012,1065.737,775.585,4.514,22.519,1.051,88.308,1.748,0.98
7212,4.161,12.0,14721.227,1547.461,7765.916,113.77,113.77,629.313,603.93,1.659,8.847,1.023,16.673,0.33,0.98
7213,5.14,15.0,21630.426,1924.339,8484.984,175.297,175.297,695.35,634.405,2.082,11.004,1.027,24.486,0.485,0.98
7243,8.206,24.0,50993.414,3087.481,9310.624,437.961,437.961,907.02,728.325,3.579,18.239,1.042,58.938,1.167,0.98
7252,8.206,24.0,50993.323,3087.481,9311.033,438.081,438.081,906.013,728.169,3.578,18.219,1.042,58.844,1.165,0.98
7262,9.3,27.0,72758.501,3560.367,9741.806,645.027,645.027,1080.416,777.99,4.536,23.014,1.051,90.134,1.784,0.981
7276,5.14,15.0,21627.038,1924.308,8466.999,175.219,175.219,713.009,637.566,2.088,11.221,1.026,25.517,0.505,0.981
7287,7.148,21.0,39001.572,2678.038,9118.767,332.413,332.413,830.692,689.756,2.983,15.73,1.036,44.53,0.882,0.981
7321,5.14,15.0,21627.676,1924.317,8471.469,175.247,175.247,708.141,636.657,2.086,11.163,1.026,25.236,0.5,0.981
7335,1.138,3.0,1081.776,1344.29,6630.827,7.177,7.177,478.803,547.91,1.128,6.084,1.019,13.611,0.111,0.981
7379,9.3,27.0,72769.721,3560.399,9753.389,644.783,644.783,1068.943,775.967,4.521,22.659,1.051,88.751,1.757,0.981
7411,5.14,15.0,21629.558,1924.332,8480.448,175.243,175.243,698.593,634.869,2.084,11.05,1.026,24.681,0.489,0.981
7414,8.206,24.0,50993.74,3087.49,9307.19,437.955,437.955,913.488,729.123,3.585,18.385,1.042,59.567,1.179,0.981
7416,1.138,3.0,720.093,1362.113,6663.217,8.143,8.143,451.765,544.538,1.115,5.953,1.019,0.0,0.073,0.981
7420,5.14,15.0,21629.654,1924.334,8481.345,175.288,175.288,697.651,634.692,2.083,11.039,1.027,24.626,0.487,0.981
7431,7.148,21.0,38993.353,2678.075,9126.828,332.223,332.223,814.446,687.04,2.973,15.458,1.036,43.237,0.856,0.981
7441,8.206,24.0,50993.619,3087.484,9308.432,437.953,437.953,910.411,728.643,3.583,18.324,1.042,59.279,1.174,0.981
7464,4.161,12.0,14721.161,1547.462,7767.637,113.766,113.766,627.181,603.404,1.659,8.83,1.023,16.572,0.328,0.981
7469,9.3,27.0,72777.516,3560.409,9761.741,645.149,645.149,1060.405,774.517,4.509,22.393,1.051,87.716,1.736,0.981
7475,6.175,18.0,29791.121,2307.416,8819.71,246.229,246.229,758.026,663.572,2.506,13.09,1.031,33.243,0.658,0.981
7479,1.138,3.0,6802.927,1341.925,6673.991,7.053,7.053,634.032,569.801,1.312,7.041,1.019,21.001,0.306,0.981
7480,2.088,6.0,6643.926,1384.715,6827.383,29.747,29.747,588.51,570.456,1.325,7.076,1.02,4.017,0.243,0.981
7484,6.175,18.0,29791.491,2307.404,8820.744,246.201,246.201,756.979,663.361,2.505,13.077,1.031,33.173,0.657,0.981
7485,7.148,21.0,38990.772,2678.084,9129.832,332.286,332.286,808.533,686.051,2.969,15.358,1.036,42.765,0.847,0.981
7512,7.148,21.0,39003.034,2678.028,9117.787,332.401,332.401,831.074,689.627,2.984,15.75,1.036,44.578,0.883,0.982
7531,8.206,24.0,50991.868,3087.386,9301.124,438.085,438.085,926.489,730.966,3.596,18.657,1.042,60.797,1.204,0.982
7533,1.138,3.0,5273.378,1349.807,6628.179,7.531,7.531,608.769,567.25,1.271,6.929,1.019,19.051,0.266,0.982
7555,5.14,15.0,21627.557,1924.315,8470.543,175.225,175.225,707.627,636.415,2.087,11.165,1.026,25.212,0.499,0.982
7566,7.148,21.0,38999.447,2678.052,9120.818,332.306,332.306,824.884,688.591,2.98,15.647,1.036,44.086,0.873,0.982
7625,3.144,9.0,8376.856,1386.744,7077.576,60.333,60.333,579.306,578.421,1.391,7.479,1.02,12.041,0.238,0.982
7626,4.161,12.0,14720.383,1547.456,7749.578,113.758,113.758,633.536,604.449,1.661,8.902,1.023,16.887,0.334,0.982
7646,6.175,18.0,29767.075,2306.967,8810.757,245.965,245.965,764.801,664.781,2.507,13.18,1.031,33.687,0.667,0.982
7648,8.206,24.0,50993.688,3087.487,9306.642,438.057,438.057,912.825,728.814,3.586,18.389,1.042,59.527,1.178,0.982
7649,9.3,27.0,72772.648,3560.402,9755.682,644.924,644.924,1064.406,775.023,4.517,22.559,1.051,88.257,1.747,0.982
7717,5.14,15.0,21630.648,1924.345,8486.706,175.253,175.253,690.622,633.223,2.082,10.963,1.027,24.222,0.479,0.982
7723,2.088,6.0,3168.694,1378.295,6756.824,28.444,28.444,509.083,559.648,1.215,6.6,1.02,2.538,0.134,0.983
7742,3.144,9.0,8375.414,1386.736,7042.507,60.31,60.31,589.235,580.094,1.392,7.575,1.02,12.461,0.247,0.983
7760,3.144,9.0,8375.604,1386.737,7047.552,60.312,60.312,587.621,579.803,1.392,7.56,1.02,12.393,0.245,0.983
7770,4.161,12.0,14719.332,1547.45,7727.756,113.749,113.749,641.772,605.833,1.663,8.993,1.023,17.291,0.342,0.983
7798,5.14,15.0,21627.336,1924.317,8470.506,175.269,175.269,706.147,635.993,2.087,11.155,1.026,25.133,0.497,0.983
7800,7.148,21.0,39000.27,2678.048,9120.344,332.401,332.401,824.232,688.289,2.981,15.65,1.036,44.051,0.872,0.983
7860,4.161,12.0,14720.163,1547.456,7747.35,113.752,113.752,633.091,604.236,1.661,8.903,1.023,16.869,0.334,0.983
7867,2.088,6.0,5854.161,1392.937,6805.737,31.272,31.272,571.484,568.573,1.305,7.007,1.02,0.0,0.215,0.983
7876,2.088,6.0,5864.386,1392.826,6808.124,31.251,31.251,570.893,568.477,1.305,7.002,1.02,0.0,0.215,0.983
7885,2.088,6.0,6027.301,1391.788,6809.987,31.06,31.06,574.566,568.864,1.31,7.021,1.02,0.0,0.22,0.983
7895,3.144,9.0,8377.172,1386.746,7085.491,60.337,60.337,575.735,577.634,1.39,7.451,1.021,11.892,0.235,0.983
7903,2.088,6.0,6237.416,1390.233,6813.953,30.779,30.779,579.07,569.453,1.316,7.049,1.02,0.256,0.227,0.983
7910,9.3,27.0,72774.858,3560.403,9757.099,644.995,644.995,1060.761,774.235,4.515,22.486,1.051,87.87,1.739,0.983
7923,4.161,12.0,14720.816,1547.46,7761.179,113.765,113.765,627.141,603.135,1.66,8.841,1.023,16.578,0.328,0.983
7972,8.206,24.0,50988.53,3087.254,9298.677,437.968,437.968,928.396,730.866,3.6,18.726,1.042,61.017,1.208,0.984
7973,9.3,27.0,72758.672,3560.364,9739.267,645.021,645.021,1076.249,776.798,4.539,23.006,1.051,89.796,1.778,0.984
7985,3.144,9.0,8375.358,1386.736,7042.835,60.309,60.309,587.983,579.736,1.392,7.568,1.02,12.411,0.246,0.984
7990,8.206,24.0,50990.729,3087.34,9299.575,438.035,438.035,926.244,730.525,3.598,18.684,1.042,60.819,1.204,0.984
8011,2.088,6.0,4242.258,1391.686,6778.237,30.983,30.983,534.154,563.425,1.254,6.779,1.02,0.0,0.165,0.984
8014,5.14,15.0,21626.786,1924.314,8467.792,175.215,175.215,707.566,636.113,2.088,11.179,1.026,25.221,0.499,0.984
8034,7.148,21.0,39001.079,2678.044,9119.871,332.359,332.359,823.58,687.988,2.982,15.654,1.036,44.016,0.871,0.984
8037,1.138,3.0,1987.55,1335.411,6620.275,6.691,6.691,512.246,551.985,1.161,6.275,1.019,21.199,0.156,0.984
8044,8.206,24.0,50993.562,3087.469,9302.184,437.97,437.97,919.853,729.513,3.594,18.56,1.042,60.228,1.192,0.984
8048,3.144,9.0,8376.071,1386.74,7060.501,60.323,60.323,582.382,578.721,1.391,7.516,1.02,12.175,0.241,0.984
8103,4.161,12.0,14720.113,1547.456,7747.102,113.754,113.754,631.791,603.866,1.661,8.895,1.023,16.809,0.333,0.984
8113,5.14,15.0,21628.454,1924.332,8477.636,175.239,175.239,697.065,634.145,2.084,11.055,1.027,24.611,0.487,0.984
8131,5.14,15.0,21628.853,1924.335,8479.432,175.282,175.282,695.188,633.792,2.084,11.033,1.027,24.501,0.485,0.984
8217,1.138,3.0,4156.816,1388.997,6642.179,9.786,9.786,565.604,563.171,1.246,6.771,1.019,4.333,0.204,0.985
8229,4.161,12.0,14718.985,1547.448,7721.422,113.724,113.724,641.756,605.569,1.664,9.004,1.023,17.297,0.342,0.985
8235,1.138,3.0,5261.289,1375.493,6638.926,8.999,8.999,598.171,567.036,1.278,6.95,1.019,5.545,0.245,0.985
8328,4.161,12.0,14719.915,1547.455,7742.924,113.755,113.755,632.204,603.812,1.662,8.905,1.023,16.833,0.333,0.985
8352,1.138,3.0,4855.828,1320.619,6632.781,5.864,5.864,593.795,562.79,1.251,6.754,1.019,30.084,0.261,0.985
8361,1.138,3.0,1261.227,1322.231,6631.861,5.919,5.919,486.604,546.662,1.132,6.066,1.019,23.371,0.131,0.985
8407,2.088,6.0,6932.383,1373.426,6809.092,27.655,27.655,598.549,570.522,1.331,7.12,1.02,10.224,0.261,0.985
8417,3.144,9.0,8377.499,1386.748,7096.24,60.342,60.342,570.222,576.356,1.39,7.409,1.021,11.662,0.231,0.985
8501,6.175,18.0,29761.797,2306.8,8797.277,246.014,246.014,772.548,665.808,2.512,13.309,1.03,34.232,0.678,0.986
8503,8.206,24.0,50993.112,3087.446,9300.657,437.99,437.99,919.597,729.07,3.596,18.588,1.042,60.248,1.193,0.986
8504,9.3,27.0,72764.091,3560.386,9743.384,644.754,644.754,1067.867,774.993,4.533,22.827,1.051,88.894,1.76,0.986
8508,4.161,12.0,14719.225,1547.45,7728.969,113.748,113.748,636.937,604.554,1.663,8.959,1.023,17.067,0.338,0.986
8524,2.088,6.0,5369.899,1394.57,6787.954,31.566,31.566,560.673,566.862,1.291,6.956,1.02,0.0,0.2,0.986
8558,9.3,27.0,72768.458,3560.403,9748.682,645.097,645.097,1062.638,774.069,4.526,22.665,1.051,88.262,1.747,0.986
8560,2.088,6.0,6025.577,1391.897,6796.109,31.076,31.076,575.59,568.88,1.31,7.051,1.02,0.0,0.221,0.986
8569,2.088,6.0,6162.418,1390.863,6797.891,30.884,30.884,578.785,569.154,1.314,7.064,1.02,0.0,0.226,0.986
8571,4.161,12.0,14719.724,1547.455,7742.669,113.748,113.748,630.906,603.442,1.662,8.897,1.023,16.773,0.332,0.986
8583,7.148,21.0,38997.753,2678.064,9123.45,332.278,332.278,813.2,685.865,2.978,15.508,1.036,43.221,0.856,0.986
8585,9.3,27.0,72772.158,3560.398,9751.285,644.766,644.766,1060.067,773.62,4.522,22.585,1.051,87.951,1.741,0.986
8591,6.175,18.0,29763.464,2306.815,8807.472,245.934,245.934,761.708,663.61,2.508,13.174,1.031,33.514,0.664,0.986
8594,9.3,27.0,72772.479,3560.404,9752.133,645.003,645.003,1059.21,773.472,4.521,22.558,1.051,87.846,1.739,0.986
8597,3.144,9.0,8376.749,1386.744,7078.83,60.322,60.322,574.433,577.005,1.391,7.452,1.021,11.843,0.234,0.986
8599,5.14,15.0,21628.365,1924.334,8477.569,175.231,175.231,694.177,633.313,2.085,11.036,1.027,24.454,0.484,0.986
8603,9.3,27.0,72773.384,3560.401,9752.981,644.895,644.895,1058.358,773.325,4.52,22.532,1.051,87.743,1.737,0.986
8636,6.175,18.0,29773.312,2307.136,8812.994,246.041,246.041,756.451,662.563,2.507,13.11,1.031,33.169,0.657,0.986
8644,5.14,15.0,21629.023,1924.343,8482.048,175.275,175.275,689.528,632.436,2.083,10.98,1.027,24.182,0.479,0.986
8652,4.161,12.0,14720.493,1547.46,7760.42,113.751,113.751,623.304,602.033,1.66,8.817,1.023,16.401,0.325,0.986
8671,5.14,15.0,21624.774,1924.306,8460.558,175.244,175.244,710.892,636.3,2.09,11.242,1.026,25.433,0.503,0.987
8672,6.175,18.0,29761.128,2306.847,8789.172,245.984,245.984,779.824,667.152,2.515,13.408,1.03,34.72,0.687,0.987
8688,4.161,12.0,14718.539,1547.446,7715.108,113.732,113.732,641.742,605.307,1.664,9.015,1.023,17.304,0.343,0.987
8693,9.3,27.0,72760.007,3560.361,9737.681,644.77,644.77,1071.214,775.449,4.54,22.971,1.051,89.352,1.769,0.987
8786,3.144,9.0,8376.079,1386.74,7063.992,60.319,60.319,577.909,577.513,1.391,7.489,1.02,11.992,0.237,0.987
8787,4.161,12.0,14719.426,1547.453,7736.542,113.737,113.737,632.176,603.547,1.662,8.915,1.023,16.839,0.333,0.987
8803,2.088,6.0,6336.926,1389.542,6794.904,30.638,30.638,583.572,569.562,1.319,7.094,1.02,0.771,0.233,0.987
8814,4.161,12.0,14719.624,1547.455,7742.422,113.736,113.736,629.612,603.073,1.662,8.889,1.023,16.713,0.331,0.987
8826,7.148,21.0,38997.943,2678.065,9123.478,332.279,332.279,811.561,685.398,2.978,15.494,1.036,43.107,0.853,0.987
8851,5.14,15.0,21628.344,1924.337,8478.429,175.233,175.233,691.807,632.722,2.084,11.015,1.027,24.322,0.481,0.987
8856,1.138,3.0,996.099,1372.504,6667.409,8.703,8.703,455.204,544.452,1.127,5.995,1.019,0.0,0.078,0.987
8874,1.138,3.0,2367.952,1406.686,6696.635,10.74,10.74,493.493,551.852,1.184,6.298,1.019,0.0,0.123,0.987
8884,2.088,6.0,6864.798,1366.113,6802.666,26.305,26.305,597.189,569.558,1.326,7.094,1.02,13.956,0.262,0.987
8905,5.14,15.0,21624.38,1924.307,8459.639,175.219,175.219,710.378,636.059,2.09,11.243,1.026,25.409,0.503,0.988
8912,3.144,9.0,8374.766,1386.733,7031.592,60.306,60.306,587.016,579.036,1.393,7.577,1.02,12.378,0.245,0.988
8921,3.144,9.0,8374.632,1386.734,7034.089,60.293,60.293,586.21,578.89,1.393,7.569,1.02,12.344,0.244,0.988
8927,9.3,27.0,72758.736,3560.369,9736.523,644.882,644.882,1070.132,775.107,4.541,22.977,1.051,89.275,1.767,0.988
8949,4.161,12.0,14718.641,1547.447,7718.749,113.744,113.744,638.662,604.612,1.664,8.988,1.023,17.158,0.34,0.988
8958,4.161,12.0,14718.796,1547.448,7720.698,113.721,113.721,637.789,604.452,1.664,8.979,1.023,17.116,0.339,0.988
8969,6.175,18.0,29761.788,2306.827,8795.229,246.005,246.005,771.541,665.338,2.513,13.313,1.03,34.183,0.677,0.988
8983,2.088,6.0,5814.081,1393.295,6780.365,31.331,31.331,572.983,568.328,1.305,7.045,1.02,0.0,0.215,0.988
8993,3.144,9.0,8375.702,1386.738,7054.236,60.307,60.307,579.838,577.735,1.392,7.511,1.02,12.076,0.239,0.988
9000,1.138,3.0,1555.588,1341.606,6622.629,7.007,7.007,491.821,548.716,1.145,6.173,1.019,16.556,0.13,0.988
9028,2.088,6.0,6530.606,1387.399,6788.923,30.238,30.238,589.875,570.132,1.324,7.131,1.02,2.228,0.241,0.988
9034,8.206,24.0,50993.59,3087.473,9302.536,437.948,437.948,910.945,727.295,3.592,18.452,1.042,59.487,1.178,0.988
9075,4.161,12.0,14719.774,1547.456,7746.116,113.746,113.746,626.628,602.391,1.661,8.863,1.023,16.571,0.328,0.988
9081,1.138,3.0,829.334,1329.833,6634.672,6.314,6.314,466.208,543.515,1.116,5.964,1.019,18.258,0.105,0.988
9083,3.144,9.0,8376.696,1386.743,7079.46,60.331,60.331,572.018,576.301,1.391,7.439,1.021,11.744,0.232,0.988
9084,4.161,12.0,14719.829,1547.457,7748.082,113.749,113.749,625.784,602.235,1.661,8.854,1.023,16.529,0.327,0.988
9099,1.138,3.0,1072.202,1374.966,6669.507,8.842,8.842,456.421,544.564,1.13,6.008,1.019,0.0,0.08,0.988
9102,4.161,12.0,14720.108,1547.458,7752.033,113.748,113.748,624.104,601.923,1.661,8.837,1.023,16.447,0.326,0.988
9131,6.175,18.0,29760.87,2306.841,8786.11,245.966,245.966,779.937,666.91,2.516,13.426,1.03,34.745,0.688,0.989
9139,5.14,15.0,21624.186,1924.306,8458.726,175.232,175.232,709.866,635.82,2.091,11.245,1.026,25.386,0.503,0.989
9144,1.138,3.0,3391.344,1351.598,6606.12,7.615,7.615,553.484,558.776,1.213,6.609,1.019,17.302,0.199,0.989
9145,2.088,6.0,4535.721,1393.739,6759.025,31.376,31.376,542.95,564.385,1.265,6.869,1.02,0.0,0.176,0.989
9159,7.148,21.0,39008.235,2678.001,9114.994,332.462,332.462,825.477,687.351,2.988,15.756,1.036,44.251,0.876,0.989
9167,6.175,18.0,29761.465,2306.843,8790.162,245.953,245.953,775.462,666.003,2.514,13.37,1.03,34.45,0.682,0.989
9183,4.161,12.0,14718.44,1547.447,7716.566,113.743,113.743,638.218,604.401,1.664,8.989,1.023,17.14,0.339,0.989
9195,7.148,21.0,39005.631,2678.023,9117.01,332.339,332.339,821.362,686.661,2.986,15.687,1.036,43.923,0.87,0.989
9223,8.206,24.0,50993.306,3087.456,9299.876,438.058,438.058,915.522,727.822,3.597,18.558,1.042,59.936,1.187,0.989
9233,9.3,27.0,72766.161,3560.389,9742.707,644.862,644.862,1062.012,773.492,4.533,22.766,1.051,88.349,1.749,0.989
