@relation 'x'
@attribute 'process.b1.capacity' numeric
@attribute 'process.b2.capacity' numeric
@attribute 'process.b3.capacity' numeric
@attribute 'process.b4.capacity' numeric
@attribute 'property.price' numeric
@attribute 'property.product' {'1','2','3','4','5','6'}
@attribute 'property.winner' {'0','1','2','3','4'}
@attribute 'verification.result' {FALSE, TRUE}
@attribute 'verification.time' numeric
@data
1,2,2,1,75,"5","0","FALSE",8815.28571428571
1,2,2,1,75,"6","0","FALSE",4192.30952380952
1,2,2,1,76,"1","0","FALSE",15996.9166666667
1,2,2,1,76,"2","0","FALSE",25032.9285714286
1,2,2,1,76,"3","0","FALSE",1499.80952380952
1,2,2,1,76,"5","0","FALSE",8864.92857142857
1,2,2,1,76,"6","0","FALSE",3090.22619047619
1,2,2,1,77,"1","0","FALSE",17889.2708333333
1,2,2,1,77,"2","0","FALSE",29347.0952380952
1,2,2,1,77,"3","0","FALSE",1305.97619047619
1,2,2,1,77,"5","0","FALSE",8737.7619047619
1,2,2,1,77,"6","0","FALSE",3362.13095238095
1,2,2,1,78,"1","0","FALSE",17562.3541666667
1,2,2,1,78,"2","0","FALSE",28582.1666666667
1,2,2,1,78,"3","0","FALSE",1496.65476190476
1,2,2,1,78,"5","0","FALSE",8956.54761904762
1,2,2,1,78,"6","0","FALSE",3317.33333333333
1,2,2,1,79,"1","0","FALSE",19533.4791666667
1,2,2,1,79,"2","0","FALSE",33535.9404761905
1,2,2,1,79,"3","0","FALSE",1428.65476190476
1,2,2,1,79,"5","0","FALSE",8872.52380952381
1,2,2,1,79,"6","0","FALSE",3786.91666666667
1,2,2,1,80,"1","0","FALSE",16578.6666666667
1,2,2,1,80,"2","0","TRUE",6498.67857142857
1,2,2,1,80,"2","1","TRUE",6873.35714285714
1,2,2,1,80,"2","2","FALSE",33036.5119047619
1,2,2,1,80,"2","3","FALSE",34739.7857142857
1,2,2,1,80,"2","4","FALSE",30918.0119047619
1,2,2,1,80,"3","0","TRUE",115.52380952381
1,2,2,1,80,"3","1","TRUE",113.119047619048
1,2,2,1,80,"3","2","FALSE",1410.69047619048
1,2,2,1,80,"3","3","FALSE",1344.84523809524
1,2,2,1,80,"3","4","FALSE",1517.90476190476
1,2,2,1,80,"5","0","FALSE",8803.60714285714
1,2,2,1,80,"6","0","TRUE",820.821428571429
1,2,2,1,80,"6","1","TRUE",869.369047619048
1,2,2,1,80,"6","2","FALSE",3766.57142857143
1,2,2,1,80,"6","3","FALSE",3902.88095238095
1,2,2,1,80,"6","4","FALSE",3522.53571428571
1,2,2,1,81,"1","0","FALSE",18419.5625
1,2,2,1,81,"5","0","FALSE",8581.64285714286
1,2,2,1,82,"1","0","FALSE",18776.5416666667
1,2,2,1,82,"5","0","FALSE",8835.53571428571
1,2,2,1,83,"1","0","FALSE",20564.2291666667
1,2,2,1,83,"5","0","FALSE",8636.14285714286
1,2,2,1,84,"1","0","FALSE",15453.6458333333
1,2,2,1,84,"5","0","FALSE",8829.80952380952
1,2,2,1,85,"1","0","FALSE",16927.2083333333
1,2,2,1,85,"5","0","FALSE",8580.04761904762
1,2,2,1,86,"1","0","FALSE",17082.9583333333
1,2,2,1,86,"5","0","FALSE",8876.03571428571
1,2,2,1,87,"1","0","FALSE",19013.9166666667
1,2,2,1,87,"5","0","FALSE",8657.70238095238
1,2,2,1,88,"1","0","FALSE",17723.7291666667
1,2,2,1,88,"5","0","FALSE",8813.0119047619
1,2,2,1,89,"1","0","FALSE",19083.8333333333
1,2,2,1,89,"5","0","FALSE",8585.39285714286
1,2,2,1,90,"1","0","TRUE",309.666666666667
1,2,2,1,90,"1","1","TRUE",8595.3125
1,2,2,1,90,"1","2","TRUE",320.979166666667
1,2,2,1,90,"1","3","FALSE",22622.4791666667
1,2,2,1,90,"1","4","FALSE",20320.8125
1,2,2,1,90,"5","0","TRUE",85.0595238095238
1,2,2,1,90,"5","1","TRUE",1434.70238095238
1,2,2,1,90,"5","2","FALSE",10322.0238095238
1,2,2,1,90,"5","3","FALSE",9352.27380952381
1,2,2,1,90,"5","4","TRUE",84.3333333333333
1,3,2,0,59,"1","0","FALSE",15616.4722222222
1,3,2,0,59,"2","0","FALSE",35540.3611111111
1,3,2,0,59,"4","0","FALSE",955.583333333333
1,3,2,0,59,"6","0","FALSE",1669.52777777778
1,3,2,0,60,"1","0","FALSE",11175.3888888889
1,3,2,0,60,"2","0","FALSE",24691.5833333333
1,3,2,0,60,"4","0","FALSE",865.416666666667
1,3,2,0,60,"6","0","FALSE",1151.44444444444
1,3,2,0,61,"1","0","FALSE",12617.8611111111
1,3,2,0,61,"2","0","FALSE",28355.4166666667
1,3,2,0,61,"4","0","FALSE",942.833333333333
1,3,2,0,61,"6","0","FALSE",1202.30555555556
1,3,2,0,62,"1","0","FALSE",12199.2222222222
1,3,2,0,62,"2","0","FALSE",27208.7777777778
1,3,2,0,62,"4","0","FALSE",895.354166666667
1,3,2,0,62,"6","0","FALSE",1187
1,3,2,0,63,"1","0","FALSE",13551.1111111111
1,3,2,0,63,"2","0","FALSE",29315.25
1,3,2,0,63,"4","0","FALSE",937.208333333333
1,3,2,0,63,"6","0","FALSE",1189.97222222222
1,3,2,0,64,"1","0","FALSE",9836.80555555555
1,3,2,0,64,"2","0","FALSE",22089
1,3,2,0,64,"4","0","FALSE",732.270833333333
1,3,2,0,64,"6","0","FALSE",1128.83333333333
1,3,2,0,65,"1","0","FALSE",11583.4444444444
1,3,2,0,65,"2","0","FALSE",26265.8055555556
1,3,2,0,65,"4","0","FALSE",782.145833333333
1,3,2,0,65,"6","0","FALSE",1176.36111111111
1,3,2,0,66,"1","0","FALSE",11422.2777777778
1,3,2,0,66,"2","0","FALSE",25321.3055555556
1,3,2,0,66,"4","0","FALSE",783.1875
1,3,2,0,66,"6","0","FALSE",1220.30555555556
1,3,2,0,67,"1","0","FALSE",13531.25
1,3,2,0,67,"2","0","FALSE",29873.5277777778
1,3,2,0,67,"4","0","FALSE",833.958333333333
1,3,2,0,67,"6","0","FALSE",1416.88888888889
1,3,2,0,68,"1","0","FALSE",9286.66666666667
1,3,2,0,68,"2","0","FALSE",19076.6944444444
1,3,2,0,68,"4","0","FALSE",728.1875
1,3,2,0,68,"6","0","FALSE",1046.19444444444
1,3,2,0,69,"1","0","FALSE",11055.8888888889
1,3,2,0,69,"2","0","FALSE",22697.6111111111
1,3,2,0,69,"3","0","FALSE",443.25
1,3,2,0,69,"4","0","FALSE",802.333333333333
1,3,2,0,69,"6","0","FALSE",1052.61111111111
1,3,2,0,70,"1","0","FALSE",10450.5277777778
1,3,2,0,70,"2","0","FALSE",21929.4166666667
1,3,2,0,70,"3","0","FALSE",465.972222222222
1,3,2,0,70,"4","0","TRUE",395.916666666667
1,3,2,0,70,"4","1","FALSE",880.020833333333
1,3,2,0,70,"4","2","TRUE",441.625
1,3,2,0,70,"4","3","FALSE",878.125
1,3,2,0,70,"6","0","FALSE",1110.58333333333
1,3,2,0,71,"1","0","FALSE",12458
1,3,2,0,71,"2","0","FALSE",25939.3611111111
1,3,2,0,71,"3","0","FALSE",428.277777777778
1,3,2,0,71,"6","0","FALSE",1260.63888888889
1,3,2,0,72,"1","0","FALSE",11022.75
1,3,2,0,72,"2","0","FALSE",24071.8333333333
1,3,2,0,72,"3","0","FALSE",469.25
1,3,2,0,72,"6","0","FALSE",1221.05555555556
1,3,2,0,73,"1","0","FALSE",13506.5833333333
1,3,2,0,73,"2","0","FALSE",28894.0833333333
1,3,2,0,73,"3","0","FALSE",426.388888888889
1,3,2,0,73,"6","0","FALSE",1336.75
1,3,2,0,74,"1","0","FALSE",12918.1388888889
1,3,2,0,74,"2","0","FALSE",27155.75
1,3,2,0,74,"3","0","FALSE",459.416666666667
1,3,2,0,74,"6","0","FALSE",1288.13888888889
1,3,2,0,75,"1","0","FALSE",15422.6944444444
1,3,2,0,75,"2","0","FALSE",31665.0277777778
1,3,2,0,75,"3","0","FALSE",430.638888888889
1,3,2,0,75,"6","0","FALSE",1523.63888888889
1,3,2,0,76,"1","0","FALSE",10253.8055555556
1,3,2,0,76,"2","0","FALSE",20351.9166666667
1,3,2,0,76,"3","0","FALSE",453.666666666667
1,3,2,0,76,"6","0","FALSE",1087.58333333333
1,3,2,0,77,"1","0","FALSE",12401.0277777778
1,3,2,0,77,"2","0","FALSE",24788.5555555556
1,3,2,0,77,"3","0","FALSE",430.833333333333
1,3,2,0,77,"6","0","FALSE",1179.33333333333
1,3,2,0,78,"1","0","FALSE",11979.5833333333
1,3,2,0,78,"2","0","FALSE",23830.25
1,3,2,0,78,"3","0","FALSE",472
1,3,2,0,78,"6","0","FALSE",1148.38888888889
1,3,2,0,79,"1","0","FALSE",14080.8055555556
1,3,2,0,79,"2","0","FALSE",28434.25
1,3,2,0,79,"3","0","FALSE",429.111111111111
1,3,2,0,79,"6","0","FALSE",1353.36111111111
1,3,2,0,80,"1","0","FALSE",10660.1666666667
1,3,2,0,80,"2","0","TRUE",5495.16666666667
1,3,2,0,80,"2","1","TRUE",5947.33333333333
1,3,2,0,80,"2","2","FALSE",27606.8888888889
1,3,2,0,80,"2","3","FALSE",29080.3611111111
1,3,2,0,80,"3","0","TRUE",95.8333333333333
1,3,2,0,80,"3","1","TRUE",88.3055555555556
1,3,2,0,80,"3","2","FALSE",477
1,3,2,0,80,"3","3","FALSE",458.527777777778
1,3,2,0,80,"6","0","TRUE",318.222222222222
1,3,2,0,80,"6","1","TRUE",330.083333333333
1,3,2,0,80,"6","2","FALSE",1344.44444444444
1,3,2,0,80,"6","3","FALSE",1410.41666666667
1,3,2,0,81,"1","0","FALSE",13030.0555555556
1,3,2,0,82,"1","0","FALSE",12591.7222222222
1,3,2,0,83,"1","0","FALSE",14871.6666666667
1,3,2,0,84,"1","0","FALSE",9822.13888888889
1,3,2,0,85,"1","0","FALSE",11790.1111111111
1,3,2,0,86,"1","0","FALSE",11445.4166666667
1,3,2,0,87,"1","0","FALSE",13361.4444444444
1,3,2,0,88,"1","0","FALSE",11642.3611111111
1,3,2,0,89,"1","0","FALSE",13410.5
1,3,2,0,90,"1","0","TRUE",249.416666666667
1,3,2,0,90,"1","1","TRUE",5746.38888888889
1,3,2,0,90,"1","2","TRUE",262.416666666667
1,3,2,0,90,"1","3","FALSE",15422.5555555556
1,3,2,1,59,"1","0","FALSE",22241.4895833333
1,3,2,1,59,"2","0","FALSE",43504.25
1,3,2,1,59,"4","0","FALSE",1271.925
1,3,2,1,59,"6","0","FALSE",3848.63541666667
1,3,2,1,60,"1","0","FALSE",17555.9895833333
1,3,2,1,60,"2","0","FALSE",30808.2604166667
1,3,2,1,60,"4","0","FALSE",1229.13333333333
1,3,2,1,60,"6","0","FALSE",2850.375
1,3,2,1,61,"1","0","FALSE",18410.9270833333
1,3,2,1,61,"2","0","FALSE",34018.71875
1,3,2,1,61,"4","0","FALSE",1251.65
1,3,2,1,61,"6","0","FALSE",2844.26041666667
1,3,2,1,62,"1","0","FALSE",18422.4583333333
1,3,2,1,62,"2","0","FALSE",33321.9375
1,3,2,1,62,"4","0","FALSE",1250.88333333333
1,3,2,1,62,"6","0","FALSE",2946.09375
1,3,2,1,63,"1","0","FALSE",19091.4895833333
1,3,2,1,63,"2","0","FALSE",34839.0833333333
1,3,2,1,63,"4","0","FALSE",1261.80833333333
1,3,2,1,63,"6","0","FALSE",2846.80208333333
1,3,2,1,64,"1","0","FALSE",15925.6458333333
1,3,2,1,64,"2","0","FALSE",29289.0520833333
1,3,2,1,64,"4","0","FALSE",1092.00833333333
1,3,2,1,64,"6","0","FALSE",2796.11458333333
1,3,2,1,65,"1","0","FALSE",17885.1041666667
1,3,2,1,65,"2","0","FALSE",33805.53125
1,3,2,1,65,"4","0","FALSE",1133.71666666667
1,3,2,1,65,"6","0","FALSE",2996.38541666667
1,3,2,1,66,"1","0","FALSE",17973.4895833333
1,3,2,1,66,"2","0","FALSE",33244.0625
1,3,2,1,66,"4","0","FALSE",1127.18333333333
1,3,2,1,66,"6","0","FALSE",3051.92708333333
1,3,2,1,67,"1","0","FALSE",19897.8541666667
1,3,2,1,67,"2","0","FALSE",38404.65625
1,3,2,1,67,"4","0","FALSE",1185.36666666667
1,3,2,1,67,"6","0","FALSE",3455.42708333333
1,3,2,1,68,"1","0","FALSE",15442.3854166667
1,3,2,1,68,"2","0","FALSE",25661.40625
1,3,2,1,68,"4","0","FALSE",1088.00833333333
1,3,2,1,68,"6","0","FALSE",2576.04166666667
1,3,2,1,69,"1","0","FALSE",16789.8854166667
1,3,2,1,69,"2","0","FALSE",29482.25
1,3,2,1,69,"3","0","FALSE",1637.90625
1,3,2,1,69,"4","0","FALSE",1140.56666666667
1,3,2,1,69,"5","0","FALSE",8347.3125
1,3,2,1,69,"6","0","FALSE",2660.57291666667
1,3,2,1,70,"1","0","FALSE",16715.8541666667
1,3,2,1,70,"2","0","FALSE",28977.28125
1,3,2,1,70,"3","0","FALSE",1639.66666666667
1,3,2,1,70,"4","0","TRUE",522.133333333333
1,3,2,1,70,"4","1","FALSE",1214.09166666667
1,3,2,1,70,"4","2","TRUE",569.058333333333
1,3,2,1,70,"4","3","FALSE",1231.84166666667
1,3,2,1,70,"4","4","FALSE",1222.74166666667
1,3,2,1,70,"5","0","FALSE",8528.96875
1,3,2,1,70,"6","0","FALSE",2689.3125
1,3,2,1,71,"1","0","FALSE",18425.8645833333
1,3,2,1,71,"2","0","FALSE",33755.6354166667
1,3,2,1,71,"3","0","FALSE",1593.34375
1,3,2,1,71,"5","0","FALSE",8466.04166666667
1,3,2,1,71,"6","0","FALSE",3058.8125
1,3,2,1,72,"1","0","FALSE",17625.03125
1,3,2,1,72,"2","0","FALSE",31622.7604166667
1,3,2,1,72,"3","0","FALSE",1576.14583333333
1,3,2,1,72,"5","0","FALSE",8473.48958333333
1,3,2,1,72,"6","0","FALSE",2930.70833333333
1,3,2,1,73,"1","0","FALSE",20074.7708333333
1,3,2,1,73,"2","0","FALSE",37136.0104166667
1,3,2,1,73,"3","0","FALSE",1386.875
1,3,2,1,73,"5","0","FALSE",8337.5625
1,3,2,1,73,"6","0","FALSE",3309.47916666667
1,3,2,1,74,"1","0","FALSE",19798
1,3,2,1,74,"2","0","FALSE",35315.3541666667
1,3,2,1,74,"3","0","FALSE",1593.33333333333
1,3,2,1,74,"5","0","FALSE",8546.19791666667
1,3,2,1,74,"6","0","FALSE",3221.35416666667
1,3,2,1,75,"1","0","FALSE",21968.9166666667
1,3,2,1,75,"2","0","FALSE",40599.90625
1,3,2,1,75,"3","0","FALSE",1457.72916666667
1,3,2,1,75,"5","0","FALSE",8369.58333333333
1,3,2,1,75,"6","0","FALSE",3624.72916666667
1,3,2,1,76,"1","0","FALSE",16303.5208333333
1,3,2,1,76,"2","0","FALSE",27220.1666666667
1,3,2,1,76,"3","0","FALSE",1642.22916666667
1,3,2,1,76,"5","0","FALSE",8486.65625
1,3,2,1,76,"6","0","FALSE",2641.86458333333
1,3,2,1,77,"1","0","FALSE",18302.125
1,3,2,1,77,"2","0","FALSE",32210.0625
1,3,2,1,77,"3","0","FALSE",1381.33333333333
1,3,2,1,77,"5","0","FALSE",8339.51041666667
1,3,2,1,77,"6","0","FALSE",2900.58333333333
1,3,2,1,78,"1","0","FALSE",18168.90625
1,3,2,1,78,"2","0","FALSE",31247.8333333333
1,3,2,1,78,"3","0","FALSE",1617.19791666667
1,3,2,1,78,"5","0","FALSE",8533.53125
1,3,2,1,78,"6","0","FALSE",2862.46875
1,3,2,1,79,"1","0","FALSE",20222.6458333333
1,3,2,1,79,"2","0","FALSE",36771.8854166667
1,3,2,1,79,"3","0","FALSE",1547.47916666667
1,3,2,1,79,"5","0","FALSE",8481.3125
1,3,2,1,79,"6","0","FALSE",3270.66666666667
1,3,2,1,80,"1","0","FALSE",17158.7708333333
1,3,2,1,80,"2","0","TRUE",7088.23958333333
1,3,2,1,80,"2","1","TRUE",7486.73958333333
1,3,2,1,80,"2","2","FALSE",35904.1979166667
1,3,2,1,80,"2","3","FALSE",37800.4791666667
1,3,2,1,80,"2","4","FALSE",33720.28125
1,3,2,1,80,"3","0","TRUE",118.291666666667
1,3,2,1,80,"3","1","TRUE",117.395833333333
1,3,2,1,80,"3","2","FALSE",1543.1875
1,3,2,1,80,"3","3","FALSE",1483.91666666667
1,3,2,1,80,"3","4","FALSE",1648.66666666667
1,3,2,1,80,"5","0","FALSE",8388.55208333333
1,3,2,1,80,"6","0","TRUE",710.635416666667
1,3,2,1,80,"6","1","TRUE",746.489583333333
1,3,2,1,80,"6","2","FALSE",3254
1,3,2,1,80,"6","3","FALSE",3327.46875
1,3,2,1,80,"6","4","FALSE",3026.79166666667
1,3,2,1,81,"1","0","FALSE",19181.8958333333
1,3,2,1,81,"5","0","FALSE",8155.47916666667
1,3,2,1,82,"1","0","FALSE",19397.1666666667
1,3,2,1,82,"5","0","FALSE",8396.27083333333
1,3,2,1,83,"1","0","FALSE",21139.03125
1,3,2,1,83,"5","0","FALSE",8272.55208333333
1,3,2,1,84,"1","0","FALSE",16014.875
1,3,2,1,84,"5","0","FALSE",8400.10416666667
1,3,2,1,85,"1","0","FALSE",17491.75
1,3,2,1,85,"5","0","FALSE",8175.76041666667
1,3,2,1,86,"1","0","FALSE",17693.1979166667
1,3,2,1,86,"5","0","FALSE",8440.375
1,3,2,1,87,"1","0","FALSE",19670.2395833333
1,3,2,1,87,"5","0","FALSE",8238.22916666667
1,3,2,1,88,"1","0","FALSE",18298.1041666667
1,3,2,1,88,"5","0","FALSE",8391.19791666667
1,3,2,1,89,"1","0","FALSE",19702.9479166667
1,3,2,1,89,"5","0","FALSE",8222.3125
1,3,2,1,90,"1","0","TRUE",317.875
1,3,2,1,90,"1","1","TRUE",8812.60416666667
1,3,2,1,90,"1","2","TRUE",328.520833333333
1,3,2,1,90,"1","3","FALSE",23376.2604166667
1,3,2,1,90,"1","4","FALSE",20750.8229166667
1,3,2,1,90,"5","0","TRUE",87.3229166666667
1,3,2,1,90,"5","1","TRUE",1393.29166666667
1,3,2,1,90,"5","2","FALSE",9928.38541666667
1,3,2,1,90,"5","3","FALSE",8954.65625
1,3,2,1,90,"5","4","TRUE",84.3958333333333
2,1,2,0,59,"2","0","FALSE",35755
2,1,2,0,59,"6","0","FALSE",1673.5
2,1,2,0,60,"2","0","FALSE",24781.75
2,1,2,0,60,"6","0","FALSE",1158.83333333333
2,1,2,0,61,"2","0","FALSE",28482.1666666667
2,1,2,0,61,"6","0","FALSE",1181.75
2,1,2,0,62,"2","0","FALSE",26956.8333333333
2,1,2,0,62,"6","0","FALSE",1173.33333333333
2,1,2,0,63,"2","0","FALSE",29323
2,1,2,0,63,"6","0","FALSE",1227.16666666667
2,1,2,0,64,"2","0","FALSE",22294.8333333333
2,1,2,0,64,"6","0","FALSE",1133.58333333333
2,1,2,0,65,"2","0","FALSE",26628.6666666667
2,1,2,0,65,"6","0","FALSE",1208.83333333333
2,1,2,0,66,"2","0","FALSE",25153
2,1,2,0,66,"6","0","FALSE",1270.41666666667
2,1,2,0,67,"2","0","FALSE",29889.9166666667
2,1,2,0,67,"6","0","FALSE",1438.16666666667
2,1,2,0,68,"2","0","FALSE",19152.25
2,1,2,0,68,"6","0","FALSE",1062.75
2,1,2,0,69,"2","0","FALSE",22427.6666666667
2,1,2,0,69,"3","0","FALSE",486.916666666667
2,1,2,0,69,"6","0","FALSE",1097.16666666667
2,1,2,0,70,"2","0","FALSE",21676.8333333333
2,1,2,0,70,"3","0","FALSE",460.583333333333
2,1,2,0,70,"6","0","FALSE",1090.5
2,1,2,0,71,"2","0","FALSE",25634.4166666667
2,1,2,0,71,"3","0","FALSE",420.083333333333
2,1,2,0,71,"6","0","FALSE",1257.66666666667
2,1,2,0,72,"2","0","FALSE",23956.5
2,1,2,0,72,"3","0","FALSE",459.916666666667
2,1,2,0,72,"6","0","FALSE",1200.25
2,1,2,0,73,"2","0","FALSE",29160.3333333333
2,1,2,0,73,"3","0","FALSE",411.083333333333
2,1,2,0,73,"6","0","FALSE",1366.75
2,1,2,0,74,"2","0","FALSE",27455.9166666667
2,1,2,0,74,"3","0","FALSE",436.416666666667
2,1,2,0,74,"6","0","FALSE",1341.25
2,1,2,0,75,"2","0","FALSE",32026.6666666667
2,1,2,0,75,"3","0","FALSE",414.416666666667
2,1,2,0,75,"6","0","FALSE",1554.41666666667
2,1,2,0,76,"2","0","FALSE",20526.75
2,1,2,0,76,"3","0","FALSE",430.25
2,1,2,0,76,"6","0","FALSE",1098.25
2,1,2,0,77,"2","0","FALSE",25060.8333333333
2,1,2,0,77,"3","0","FALSE",407.166666666667
2,1,2,0,77,"6","0","FALSE",1192.91666666667
2,1,2,0,78,"2","0","FALSE",23851.3333333333
2,1,2,0,78,"3","0","FALSE",448.083333333333
2,1,2,0,78,"6","0","FALSE",1167.16666666667
2,1,2,0,79,"2","0","FALSE",28519.5833333333
2,1,2,0,79,"3","0","FALSE",413
2,1,2,0,79,"6","0","FALSE",1378.58333333333
2,1,2,0,80,"2","0","TRUE",5475
2,1,2,0,80,"2","1","TRUE",5869.5
2,1,2,0,80,"2","2","FALSE",27715.25
2,1,2,0,80,"2","3","FALSE",29122.75
2,1,2,0,80,"3","0","TRUE",91.25
2,1,2,0,80,"3","1","TRUE",82.4166666666667
2,1,2,0,80,"3","2","FALSE",447.916666666667
2,1,2,0,80,"3","3","FALSE",451.416666666667
2,1,2,0,80,"6","0","TRUE",325.75
2,1,2,0,80,"6","1","TRUE",331.5
2,1,2,0,80,"6","2","FALSE",1340.83333333333
2,1,2,0,80,"6","3","FALSE",1409.41666666667
2,1,2,1,59,"2","0","FALSE",42828.4166666667
2,1,2,1,59,"6","0","FALSE",4314.66666666667
2,1,2,1,60,"2","0","FALSE",30182.0833333333
2,1,2,1,60,"6","0","FALSE",3177.83333333333
2,1,2,1,61,"2","0","FALSE",33404.0833333333
2,1,2,1,61,"6","0","FALSE",3254.83333333333
2,1,2,1,62,"2","0","FALSE",32211.5833333333
2,1,2,1,62,"6","0","FALSE",3325.75
2,1,2,1,63,"2","0","FALSE",33379.6666666667
2,1,2,1,63,"6","0","FALSE",3197.83333333333
2,1,2,1,64,"2","0","FALSE",28715.4166666667
2,1,2,1,64,"6","0","FALSE",3165.66666666667
2,1,2,1,65,"2","0","FALSE",32717.75
2,1,2,1,65,"6","0","FALSE",3429.58333333333
2,1,2,1,66,"2","0","FALSE",32885.3333333333
2,1,2,1,66,"6","0","FALSE",3583.08333333333
2,1,2,1,67,"2","0","FALSE",37601.0833333333
2,1,2,1,67,"6","0","FALSE",3890.75
2,1,2,1,68,"2","0","FALSE",25074
2,1,2,1,68,"6","0","FALSE",2857.83333333333
2,1,2,1,69,"2","0","FALSE",28568.4166666667
2,1,2,1,69,"3","0","FALSE",1621.91666666667
2,1,2,1,69,"5","0","FALSE",8394.08333333333
2,1,2,1,69,"6","0","FALSE",2958.25
2,1,2,1,70,"2","0","FALSE",28439.8333333333
2,1,2,1,70,"3","0","FALSE",1565.91666666667
2,1,2,1,70,"5","0","FALSE",8681.33333333333
2,1,2,1,70,"6","0","FALSE",3067.08333333333
2,1,2,1,71,"2","0","FALSE",33140.5833333333
2,1,2,1,71,"3","0","FALSE",1531.08333333333
2,1,2,1,71,"5","0","FALSE",8412.41666666667
2,1,2,1,71,"6","0","FALSE",3482
2,1,2,1,72,"2","0","FALSE",30985.5833333333
2,1,2,1,72,"3","0","FALSE",1497.91666666667
2,1,2,1,72,"5","0","FALSE",8523.08333333333
2,1,2,1,72,"6","0","FALSE",3339.58333333333
2,1,2,1,73,"2","0","FALSE",35913.5833333333
2,1,2,1,73,"3","0","FALSE",1333.91666666667
2,1,2,1,73,"5","0","FALSE",8370.75
2,1,2,1,73,"6","0","FALSE",3627.16666666667
2,1,2,1,74,"2","0","FALSE",34507.4166666667
2,1,2,1,74,"3","0","FALSE",1544.66666666667
2,1,2,1,74,"5","0","FALSE",8782.08333333333
2,1,2,1,74,"6","0","FALSE",3690.33333333333
2,1,2,1,75,"2","0","FALSE",39183.25
2,1,2,1,75,"3","0","FALSE",1412.16666666667
2,1,2,1,75,"5","0","FALSE",8354.75
2,1,2,1,75,"6","0","FALSE",4084.58333333333
2,1,2,1,76,"2","0","FALSE",26510.5833333333
2,1,2,1,76,"3","0","FALSE",1571.5
2,1,2,1,76,"5","0","FALSE",8483.75
2,1,2,1,76,"6","0","FALSE",2987.5
2,1,2,1,77,"2","0","FALSE",31579.1666666667
2,1,2,1,77,"3","0","FALSE",1305.5
2,1,2,1,77,"5","0","FALSE",8498.58333333333
2,1,2,1,77,"6","0","FALSE",3395.5
2,1,2,1,78,"2","0","FALSE",30459.6666666667
2,1,2,1,78,"3","0","FALSE",1524.83333333333
2,1,2,1,78,"5","0","FALSE",8561.08333333333
2,1,2,1,78,"6","0","FALSE",3289
2,1,2,1,79,"2","0","FALSE",36146.6666666667
2,1,2,1,79,"3","0","FALSE",1464.5
2,1,2,1,79,"5","0","FALSE",8499.16666666667
2,1,2,1,79,"6","0","FALSE",3667.66666666667
2,1,2,1,80,"2","0","TRUE",7014.58333333333
2,1,2,1,80,"2","1","TRUE",7174.25
2,1,2,1,80,"2","2","FALSE",34963.3333333333
2,1,2,1,80,"2","3","FALSE",36701.4166666667
2,1,2,1,80,"2","4","FALSE",33539.25
2,1,2,1,80,"3","0","TRUE",113
2,1,2,1,80,"3","1","TRUE",117.583333333333
2,1,2,1,80,"3","2","FALSE",1460.66666666667
2,1,2,1,80,"3","3","FALSE",1456.16666666667
2,1,2,1,80,"3","4","FALSE",1558.91666666667
2,1,2,1,80,"5","0","FALSE",8380.25
2,1,2,1,80,"6","0","TRUE",788.5
2,1,2,1,80,"6","1","TRUE",812.583333333333
2,1,2,1,80,"6","2","FALSE",3810.08333333333
2,1,2,1,80,"6","3","FALSE",3711.58333333333
2,1,2,1,80,"6","4","FALSE",3471.08333333333
2,1,2,1,81,"5","0","FALSE",8214.25
2,1,2,1,82,"5","0","FALSE",8497.66666666667
2,1,2,1,83,"5","0","FALSE",8228.91666666667
2,1,2,1,84,"5","0","FALSE",8498.66666666667
2,1,2,1,85,"5","0","FALSE",8122.41666666667
2,1,2,1,86,"5","0","FALSE",8572.58333333333
2,1,2,1,87,"5","0","FALSE",8308
2,1,2,1,88,"5","0","FALSE",8415.58333333333
2,1,2,1,89,"5","0","FALSE",8359.08333333333
2,1,2,1,90,"5","0","TRUE",80
2,1,2,1,90,"5","1","TRUE",1391.75
2,1,2,1,90,"5","2","FALSE",10032.3333333333
2,1,2,1,90,"5","3","FALSE",9084.66666666667
2,1,2,1,90,"5","4","TRUE",79.5833333333333
2,2,2,0,59,"1","0","FALSE",14748.1666666667
2,2,2,0,59,"2","0","FALSE",33163.8333333333
2,2,2,0,59,"4","0","FALSE",922
2,2,2,0,59,"6","0","FALSE",1540.29166666667
2,2,2,0,60,"1","0","FALSE",10433.75
2,2,2,0,60,"2","0","FALSE",23042.4166666667
2,2,2,0,60,"4","0","FALSE",811.083333333333
2,2,2,0,60,"6","0","FALSE",1051.91666666667
2,2,2,0,61,"1","0","FALSE",11982
2,2,2,0,61,"2","0","FALSE",26609.2916666667
2,2,2,0,61,"4","0","FALSE",875.666666666667
2,2,2,0,61,"6","0","FALSE",1100.08333333333
2,2,2,0,62,"1","0","FALSE",11697.75
2,2,2,0,62,"2","0","FALSE",25565.75
2,2,2,0,62,"4","0","FALSE",836.916666666667
2,2,2,0,62,"6","0","FALSE",1090.54166666667
2,2,2,0,63,"1","0","FALSE",12834.0833333333
2,2,2,0,63,"2","0","FALSE",27743
2,2,2,0,63,"4","0","FALSE",888.916666666667
2,2,2,0,63,"6","0","FALSE",1104.95833333333
2,2,2,0,64,"1","0","FALSE",9322.08333333333
